cluster_id,log_e_full,log_e_para_multi,log_e_oracle,log_e_stacked_full,log_e_stacked_para,y_astro
9321,9.99530837527307,10.688453909249564,-2.038901464031558,9.302167132270009,9.995309697477357,1
9322,12.912306105580177,13.60545321408185,0.7701783463693264,12.219164255174247,12.912308698602656,1
9323,9.99532884784796,10.688474696386402,2.5482499412314654,9.30276463986699,9.99561904498634,1
9324,14.407368803274966,15.10051596767696,2.4197004296493696,13.714227843145258,14.40737189733702,1
9325,12.912306049895708,13.60545315839738,2.0258578261489304,12.2191775792392,12.912315332833584,1
9326,9.995305572483248,10.688451420990686,0.6823693969832525,9.302248637019465,9.995349364056949,1
9327,9.995327327905208,10.688473176441626,1.6897286320317275,9.30242724615848,9.995449553085088,1
9328,-1.6091384599508791,-1.0737815963516335,-5.321601652900322,-2.278161672881083,-1.7527346290988173,0
9329,12.912306049895708,13.60545315839738,2.1048226938653642,12.21917911654722,12.912316101495136,1
9330,9.99530712651924,10.68845297502875,0.1365442287999779,9.302212231586418,9.995331937658912,1
9331,12.912306040370948,13.60545313185762,2.0379699611697286,12.219177797707303,12.912315420291499,1
9332,9.99531706555844,10.688462599549243,0.5898604734264214,9.302252155517547,9.99535655516261,1
9333,12.912305177130692,13.6054522856323,-2.198271434148224,12.219158270450482,12.912305242012241,1
9334,12.912306049895708,13.60545315839738,2.080880517441388,12.219178637546742,12.912315861992484,1
9335,11.052667181241407,11.745813899085006,1.888692913553431,10.359624740977962,11.052719090068859,1
9336,12.912306049895708,13.60545315839738,0.3834724108777931,12.219162490063756,12.912307788203199,1
9337,-2.05914946722398,-1.69866489051705,-7.227645416372736,-2.7466196672416046,-2.3878498964937966,0
9338,-2.125521963659926,-1.7924955024173737,-7.208953910179098,-2.812489677305548,-2.48120966972257,0
9339,14.407368846742946,15.100516007329588,0.6919035884397755,13.714222771403373,14.407369379379993,0
9340,-0.9808298040338782,-0.6481024939967567,-6.386577695961158,-1.6694963430864083,-1.3380351727213573,0
9341,-1.2292365723216878,-0.6678023629026654,-7.422028064663673,-1.9203417265804985,-1.359784280373483,0
9342,9.995303522746736,10.688449056715244,-4.512295201145463,9.302156842716453,9.995302126420574,0
9343,-1.873166685612155,-1.4478485609138874,-4.627652681889069,-2.5046152581363126,-2.1002436997906955,0
9344,-2.0645778542289945,-1.706243871629035,-7.208953910179098,-2.751909863578587,-2.3953236242765104,0
9345,-1.292821239912448,-0.740672225528334,-6.418110590798062,-1.9800415222233223,-1.4304029349351963,0
9346,-0.3522426705370653,0.2881982176079953,-7.227645416372736,-1.0443575025860339,-0.40440472052224485,0
9347,-1.896346238527792,-1.47825631262865,-7.422028064663673,-2.5855181788863337,-2.1687848039640603,0
9348,-1.772219782442535,-1.317838416166997,-7.227645416372736,-2.4611030089527626,-2.0082765590957696,0
9349,-1.0003488501414035,-0.4105203532682554,-6.745870710616295,-1.6903040647552752,-1.1018965781835224,0
9350,-1.6536358496730907,-1.1695437656484295,-5.514262778447666,-2.325946824001547,-1.8497992487967472,0
9351,-1.5021890612263895,-0.9859429792782074,-7.227645416372736,-2.1920796857579794,-1.677145513049481,0
9352,-1.4726025180003526,-0.950730775636056,-5.028589264437329,-2.137596557335094,-1.6270761877833668,0
9353,-1.8964905668674188,-1.4784463405363713,-7.372250158877572,-2.585459441822191,-2.1688408415846565,0
9354,-1.549452390365898,-1.042616095379885,-7.422028064663673,-2.2397879154489573,-1.7340685926928856,0
9355,-1.373108672172762,-0.8336991562056552,-5.335509327804701,-2.047417017964034,-1.5158184623762154,0
9356,9.995304752260903,10.688450286231436,-5.28680604014812,9.30215780240944,9.995303221025928,0
9357,-1.8991662636824491,-1.481970834860162,-6.631880777896576,-2.5835494168199276,-2.16933484321644,0
9358,-1.4887610726065987,-0.9699371934647232,-6.361386069371749,-2.1742841415648235,-1.6585393499239378,0
9359,-1.6260449106153536,-1.1356452051815542,-3.992708481551771,-2.229540491917861,-1.7729441503835033,0
9360,-1.5062526903101303,-0.9907948841310894,-4.384363791293188,-2.144683590448016,-1.6509052515519835,0
9361,-1.6713013896759097,-1.1913618765422822,-7.121905019207292,-2.360164049819154,-1.8818555423427012,0
9362,-1.960339179890416,-1.5633941102003313,-7.208953910179098,-2.648245326031836,-2.253014347763381,0
9363,-1.4006885224527652,-1.3246643715219444,-7.233526798930004,-2.090910236636831,-2.015099957826388,0
9364,-1.4865412799899036,-0.9672952206895112,-6.259568100426124,-2.171269251384372,-1.6554246970511057,0
9365,-2.0134149482568757,-1.635440410090106,-6.874762072221028,-2.698851879273433,-2.323297753123107,0
9366,-1.393920811876649,-0.858012323112326,-6.125079869367839,-2.0782903820415766,-1.5460140481522604,0
9367,-1.484998280786528,-0.965459416318927,-7.292411590638668,-2.175144774382408,-1.6568207191255997,0
9368,-1.0973600432571229,-0.5186817865257747,-7.1885911105486855,-1.788247157931154,-1.2105612572000404,0
9369,-1.6014276002959318,-1.1055772616253012,-7.422028064663673,-2.291613346495971,-1.7969197284507352,0
9370,3.6528492460117894,-1.3802767078073082,-6.147367302558919,2.9597575035078942,-2.0649547639103343,0
9371,-1.2278671911167494,-1.0247922593488537,-6.034088084048868,-1.9128689264841614,-1.7112860206276328,0
9372,-1.2852314192043122,-1.1202113183462172,-4.7460791524160335,-1.9474584631457712,-1.7870808208798525,0
9373,-1.9838901003898552,-1.5294241137311082,-5.7481283112779415,-2.6541167079393455,-2.207960845219961,0
9374,-0.9163393706183978,-0.3177786792575288,1.8442324187326538,1.2124207499715975,1.260023427897401,0
9375,-0.713013682407445,-0.0963652208737126,-0.5536408103595409,-0.6301556367938042,-0.2990899951302377,0
9376,-1.821066148141424,-1.3802767078073082,-7.208953910179098,-2.5096521273211643,-2.070486241447142,0
9377,-0.3424585528356011,0.2985091309473473,-6.469222694275745,-1.0334244785860507,-0.3934884099242002,0
9378,-1.944032660727384,-1.541527124223951,-6.270369030990782,-2.6240505321253087,-2.2258764210722752,0
9379,-1.530322318047089,-1.0196129920399448,-6.618650802038905,-2.217320123109018,-1.709065582534441,0
9380,-1.6104099606183206,-1.756494154443546,-7.208953910179098,-2.299860729419262,-2.445364742856399,0
9381,-1.6175497279912707,-1.0836376301944155,-0.6447077199575375,-1.0172164953250007,-0.8402811157475858,0
9382,-0.713013682407445,-0.0963652208737126,2.116953265897213,1.4811451312512176,1.5275688157712821,0
9383,164.89726090463446,-1.5605424729917616,-6.708768458849967,164.20411372407452,-2.247896762706125,0
9384,12.912306299430666,13.60545339091736,2.0476808993711026,12.219178241560883,12.912315771749057,0
9385,164.89726090463446,-0.8646003957781553,-6.266615860857296,164.20411372407452,-1.553250217535349,0
9386,9.99530182038158,10.688447354347282,-1.2004045783403852,9.302168372761173,9.995307040291985,0
9387,9.99536679503837,10.688457810669687,-3.464024203302602,9.302221042255647,9.995311344038706,0
9388,-1.841324962782916,-1.351667550043413,-7.44985427210284,-2.53081239079478,-2.042570312842777,0
9389,3.6533794635243666,-1.2295091105049047,-6.618650802038905,2.960266869449431,-1.9181007925257227,0
9390,28.74899075681223,-1.4646949533501104,-6.989058482334579,28.055843576252286,-2.1538616601279847,0
9391,-2.0356971927483936,-1.5956688536043373,-5.716391276308148,-2.7039513183129915,-2.272713593855857,0
9392,12.91230520913773,13.605452300624329,2.145623913878049,12.219179118993745,12.912315665328904,0
9393,-0.9318053170005264,-0.3347920355424343,-3.152447278453899,-1.521909197068537,-0.9699100837533565,0
9394,12.912306299430666,13.60545339091736,-0.060228764832752246,12.2191614421376,12.91230737199163,0
9395,8.514070641205448,-1.3699533660324092,-5.273097520490547,7.820924489392837,-2.0431230642923217,0
9396,-1.715844517135877,-1.2467886090392024,-5.709191753286552,-2.3907217200644797,-1.9284671954349668,0
9397,-1.998643716196563,-1.548192448671858,-4.50054547463751,-2.6130452996947415,-2.190440553197094,0
9398,-1.7128480771417598,-1.2430409164148537,-5.803634240934812,-2.389407519145734,-1.9257865279563102,0
9399,3.6530878511603895,-1.3096146897879937,-2.065275998118182,2.9632203679047584,-1.6177036430879606,0
9400,164.89726090463446,0.0922131367439929,2.053114252426251,164.20411372407452,1.4916368375540583,0
9401,12.912306066910704,13.60545315839738,-0.7748076684862208,12.219160023354213,12.912306546339375,0
9402,14.407368807090316,15.10051596767696,-0.40666467711290827,13.714221994953531,14.407368971328616,0
9403,-1.1900524553713845,-0.963779880865266,-6.614561766948114,-1.8788020911135388,-1.6534184562329681,0
9404,12.912400843532948,13.60545313185762,-0.11489001243990143,12.219255862447797,12.912307051140038,0
9405,-1.754948465294993,-1.2467886090392024,-0.18493241956086198,-0.6890788620142998,-0.5810810715502164,0
9406,-0.7739887405216997,-0.3633003710289164,-3.4613793684803187,-1.4012935965531617,-1.012300698349518,0
9407,164.89726090463446,-1.3859466051569314,-3.112967813101399,164.20411372407452,-1.9154342099224198,0
9408,14.407368842927596,15.100516007329588,-0.5850038993563773,13.71422197061204,14.407368980891851,0
9409,-1.896346238527792,-1.47825631262865,-5.562218110927343,-2.5642333017612966,-2.154703109940678,0
9410,-1.4146807991868573,-0.8823505573319425,-2.267614048126935,-1.7528403203333163,-1.3521479274796797,0
9411,9.995302263997106,10.68844779796354,-0.7589805573908883,9.302176436967036,9.99531129424311,0
9412,164.89726090463446,10.68844931794689,-1.2577306525234595,164.20411372407452,9.99530862132043,0
9413,-1.5368535642489474,-1.5938051649126246,-4.592421332952716,-2.183980151832032,-2.2382993211852864,0
9414,-0.7352011215529276,-0.1203378858731369,-3.925173611659766,-1.3880003364816798,-0.7914664119491841,0
9415,-2.0195996246726873,-1.6439262297434318,-7.227645416372736,-2.7072893668057527,-2.333321895340651,0
9416,-1.72041444538677,-1.2053806330772268,-1.214722266103219,-1.4359376862636384,-1.210040541366437,0
9417,-1.293558652193472,-0.7129827912639501,-1.3444848841484671,-1.3186976180592733,-0.9796914193545689,0
9418,0.3121237541109939,-1.3096146897879937,-2.591736816468252,-0.32766162478740996,-1.7578976142313367,0
9419,11.052667290501804,11.745813899085006,-0.7559869391357872,10.35952754980615,11.052670438466253,0
9420,-0.8363169511435188,-0.2301559786165721,0.8017484714195908,0.2862081466737293,0.41338212202012714,0
9421,-1.6260449106153536,-1.1356452051815542,-5.49180252495076,-2.2984614175482196,-1.8160463769627766,0
9422,-1.8068832818956848,-1.3096146897879937,-4.822850280370144,-2.4521946285978116,-1.9733969348686204,0
9423,-2.092554181471392,-1.7455670250299151,-7.372250158877572,-2.780620313208574,-2.4351201739526607,0
9424,-1.9036977826806112,-1.4879467096788392,-7.227645416372736,-2.5919833231875633,-2.177883312653701,0
9425,3.661322161577397,-0.0963652208737126,0.30410273295508766,3.0024140537012687,0.12378303545453317,0
9426,-1.1917395643350548,-0.6251376158111799,-5.803634240934812,-1.8750027720040516,-1.3126641480696453,0
9427,-1.6258053202389773,-1.7924955024173737,-7.208953910179098,-2.3151988486370154,-2.48120966972257,0
9428,-1.6258053202389773,-1.7924955024173737,-7.292411590638668,-2.3154988851246934,-2.4815638981599815,0
9429,164.89726090463446,-0.7109112620664432,-5.50308555405776,164.20411372407452,-1.3957982488476532,0
9430,-2.185024342625496,-1.7924955024173737,-7.227645416372736,-2.871735476672922,-2.481291581503356,0
9431,-1.6258053202389773,-1.7924955024173737,-7.208953910179098,-2.3151988486370154,-2.48120966972257,0
9432,-1.4151659443156412,-1.351667550043413,-7.208953910179098,-2.1052713352562202,-2.0419598183076526,0
9433,-2.125521963659926,-1.7924955024173737,-7.208953910179098,-2.812489677305548,-2.48120966972257,0
9434,-2.043781750112393,-1.677296302358283,-7.374843668170126,-2.7321016719192084,-2.367094913680649,0
9435,9.995327327905208,10.688473176441626,0.24318927805813656,9.302238315813424,9.995355080577449,0
9436,-1.3501827605656898,-0.8070137211350505,-4.658219151170725,-2.0073954411798116,-1.4791295191777172,0
9437,-1.9842400663128352,-1.5956688536043373,-5.972159610880764,-2.6590187435051775,-2.2763249828266283,0
9438,-1.7768266814753937,-1.3236913512495716,-4.812113011041433,-2.4230321674729787,-1.9867468124329668,0
9439,9.995311962153735,10.688457810669687,-0.3924952162567423,9.302195586931488,9.99532603291773,0
9440,-1.4776370799720144,-0.9567086988058824,-5.877311886013928,-2.1585777311968988,-1.642587627784701,0
9441,8.514071926479243,-1.3207632628298829,-7.1234354781607525,7.8209249076218175,-2.0108955175825547,0
9442,12.91230602335595,13.60545313185762,0.7108071465808341,12.21916386570461,12.912308462755313,1
9443,0.4244148123424315,-0.5197525715075022,-7.227645416372736,-0.2682574166460308,-1.211679262421666,0
9444,12.9123052186625,13.60545232716411,2.036624244078475,12.219176950546725,12.912314602871643,1
9445,14.429902384700984,15.123049549463,1.8336311059645296,13.736758588747321,14.429904061207653,1
9446,12.912306282415672,13.60545339091736,1.7311183466926368,12.219173035629423,12.912313177269032,1
9447,9.995311962153735,10.688457810669687,-0.5988616968457556,9.30218984288238,9.995323160849237,1
9448,12.912306049895708,13.60545315839738,1.3724364658984334,12.219168603444741,12.912310844904118,1
9449,12.912306049895708,13.60545315839738,1.757863919130862,12.219173180805159,12.91231313359825,1
9450,12.91230602335595,13.60545313185762,1.9241819255906867,12.219175743884191,12.912314401878083,1
9451,12.912306049895708,13.60545315839738,1.9620512615468355,12.219176422723994,12.912314754570698,1
9452,12.9123052186625,13.60545232716411,2.3347145348487084,12.219183518441524,12.912317886855723,1
9453,9.99531168501676,10.68845753353234,1.624388519704465,9.302395979405107,9.995426097298289,1
9454,9.99530712651924,10.68845297502875,-1.0700536520252542,9.302175590811917,9.99531361693613,1
9455,12.91230602335595,13.60545313185762,1.7092685679622397,12.219172475427401,12.912312767637095,1
9456,14.429902384700984,15.123049549463,1.3420570267864793,13.736757274380256,14.429903404023216,1
9457,12.912306282415672,13.60545339091736,2.3180423412968163,12.21918416088186,12.912318739949878,1
9458,14.429902384700984,15.123049549463,1.9388277943022953,13.736758964197929,14.429904248933296,1
9459,-0.1982778579569574,0.4586127015501808,0.7914611716855062,0.41434564533037366,0.6388219907454998,1
9460,12.912306282415672,13.60545339091736,2.376291995500527,12.219185663892038,12.91231949146472,1
9461,12.912305192122718,13.605452300624329,1.3223891336160485,12.219167270505539,12.912309749546816,1
9462,12.912306049895708,13.60545315839738,2.053114252426251,12.219178096212822,12.912315591322866,1
9463,12.912306049895708,13.60545315839738,1.4696807693951341,12.219169597580013,12.912311341974332,1
9464,12.912306105580177,13.60545321408185,2.3876793788702977,12.219185791258036,12.912319466731999,1
9465,12.912306282415672,13.60545339091736,2.3685679542825135,12.219185459518789,12.912319389276735,1
9466,14.407368790788585,15.100515955190575,2.031612495732032,13.7142258298785,14.40737088445782,1
9467,9.995312452757982,10.688458301274586,2.053114252426251,9.302520633374861,9.995488817324928,1
9468,12.912305274347013,13.605452382848627,1.9376074361385123,12.219175223321868,12.912313767093377,1
9469,14.407368842927596,15.100516007329588,1.6592362052789165,13.714224570108579,14.407370280641187,1
9470,9.995311518542511,10.688457367057872,-1.706480953544994,9.302172616914334,9.99531432597789,1
9471,12.912306049895708,13.60545315839738,1.0083271301916126,12.219165632752903,12.912309359551966,1
9472,14.407368842927596,15.100516007329588,1.9156215083904238,13.71422541989584,14.407370705535532,1
9473,12.912305274347013,13.605452382848627,1.6344439360713134,12.219170743605915,12.912311527218565,1
9474,9.995312452757982,10.688458301274586,1.9376074361385123,9.302481874758847,9.995469434735558,1
9475,12.912304954532,13.60545206303359,2.4451972160170596,12.219186230813124,12.912319110996428,1
9476,14.407368842927596,15.100516007329588,1.756348087428249,13.714224866650163,14.407370428912209,1
9477,12.912306105580177,13.60545321408185,2.3311813473940566,12.219184315469862,12.912318728828218,1
9478,12.912304939539966,13.605452048041558,1.7772177806994773,12.219172350143488,12.912312163090485,1
9479,14.407368803274966,15.10051596767696,1.9239584385812907,13.714225411700497,14.407370681611578,1
9480,14.407368803274966,15.10051596767696,0.8749364503873791,13.714222949923093,14.407369450721282,1
9481,14.407368842927596,15.100516007329588,1.9810071737741013,13.714225673794028,14.407370832484876,1
9482,12.912304831475494,13.605451939977076,-2.5550429839586335,12.219157842612917,12.912304855265827,1
9483,14.407368842927596,15.100516007329588,2.64034702586817,13.714229418508234,14.407372704847516,1
9484,14.407368803274966,15.10051596767696,2.6537776671252185,13.714229483728122,14.407372717631354,1
9485,14.407368790788585,15.100515955190575,2.2356646321413605,13.714226785044788,14.407371362042094,1
9486,9.995313482119844,10.68845933063782,1.9364592684955637,9.302482540548466,9.995470282283668,1
9487,14.407368803274966,15.10051596767696,2.6082567603072886,13.714229133911411,14.407372542722323,1
9488,12.912306105580177,13.60545321408185,1.8446607472155079,12.219174534172014,12.912313838128814,1
9489,9.995327327905208,10.688473176441626,1.6699378192923038,9.302422404532331,9.995447131972629,1
9490,12.912306105580177,13.60545321408185,1.9372349773912663,12.219176048161996,12.912314595130054,1
9491,14.407368803274966,15.10051596767696,2.2138208017640344,13.714226685719233,14.407371318622367,1
9492,12.912304981071786,13.60545208957338,2.2776108075411243,12.219181866615212,12.912316942138384,1
9493,14.407368842927596,15.100516007329588,2.297439429464945,13.714227166936197,14.407371579057749,1
9494,12.912306105580177,13.60545321408185,2.017301007734022,12.21917747550988,12.912315308810411,1
9495,12.912306049895708,13.60545315839738,2.098541533973748,12.219178989771095,12.912316038106429,1
9496,12.912305192122718,13.605452300624329,-0.3960864683673601,12.219159672061618,12.912305950314211,1
9497,9.99532884784796,10.688474696386402,2.1999917957365858,9.30259323259661,9.995533319928112,1
9498,14.407368790788585,15.100515955190575,2.0788100970134007,13.714226033810096,14.40737098642384,1
9499,-0.7271815978959563,-0.0963652208737126,1.7937920351579355,1.1779588952195255,1.2413177330327834,1
9500,-0.9493794608935888,-0.3346951087130179,0.2093161889662512,-0.2108347220288852,-0.026143294446513754,1
9501,9.995312452757982,10.688458301274586,2.080880517441388,9.302530636862208,9.995493819976485,1
9502,12.912306049895708,13.60545315839738,2.016909812219829,12.219177412571062,12.912315249498734,1
9503,9.995309090105197,10.68845493861732,1.6540224738946683,9.302400346449028,9.995426983774589,1
9504,12.912305168125089,13.605452276626696,1.216052636855705,12.21916631248879,12.912309258537537,1
9505,12.91230602335595,13.60545313185762,0.6494413400794516,12.219163566737494,12.91230831327138,1
9506,12.912304981071786,13.60545208957338,2.0255298445232195,12.219176504299828,12.912314260951831,1
9507,12.9123052186625,13.60545232716411,1.9307189391483313,12.219175050048031,12.912313652613692,1
9508,14.407368803274966,15.10051596767696,2.4377091971510514,13.714227956181954,14.407371953855547,1
9509,12.912306105580177,13.60545321408185,-0.30400513608930396,12.219160745679018,12.912306943851778,1
9510,12.912306105580177,13.60545321408185,1.9341115403047953,12.219175994762834,12.912314568430244,1
9511,9.995299805720872,10.68844565422063,-1.4925943643757558,9.302162878580441,9.995303600390413,1
9512,12.912306282415672,13.60545339091736,1.6527359097779448,12.219171985179491,12.912312652040509,1
9513,9.995309090105197,10.68845493861732,1.6804880329743752,9.302406740277496,9.995430181079321,1
9514,12.9123052186625,13.60545232716411,1.6617122167357659,12.219171037604648,12.912311646376804,1
9515,12.912306049895708,13.60545315839738,1.9241819255906867,12.219175770423501,12.912314428417618,1
9516,9.99530985912618,10.68845570763933,-0.6955237282784488,9.302185430851564,9.99531990330191,1
9517,12.912306105580177,13.60545321408185,0.9448209254034929,12.21916527227376,12.912309207153934,1
9518,9.995309090105197,10.68845493861732,0.31605165545593633,9.302224475535278,9.995339041583373,1
9519,9.99530366997813,10.688449518483036,-3.442215836794637,9.302157948767002,9.995303067598739,1
9520,12.912306105580177,13.60545321408185,1.9792101635884922,12.219176782200572,12.912314962152578,1
9521,12.912306049895708,13.60545315839738,1.910479010598484,12.219175540410784,12.912314313410286,1
9522,12.9123052186625,13.60545232716411,1.965836508179326,12.219175658074661,12.912313956629662,1
9523,9.995312452757982,10.688458301274586,-0.4317109639041525,9.302194892865149,9.995325931177598,1
9524,9.99532884784796,10.688474696386402,2.2366917982502668,9.30260861434928,9.995541012426914,1
9525,12.912306049895708,13.60545315839738,2.3311813473940566,12.219184259786807,12.912318673144455,1
9526,9.995304437725506,10.688450286231436,0.0297108277956028,9.302204245222132,9.995326600007056,1
9527,12.912306105580177,13.60545321408185,2.017301007734022,12.21917747550988,12.912315308810411,1
9528,14.429902384700984,15.123049549463,0.9664754850498964,13.73675662616751,14.429903079916555,1
9529,12.912306049895708,13.60545315839738,2.3070970948327574,12.219183655589378,12.912318371041929,1
9530,14.407368842927596,15.100516007329588,1.7863802682893302,13.714224964341192,14.407370477757803,1
9531,12.912306282415672,13.60545339091736,2.0880519922325003,12.219179012337444,12.912316165648544,1
9532,9.995307292994216,10.688453141503947,1.6024588141607978,9.302386568022945,9.99541919529943,1
9533,12.912306105580177,13.60545321408185,2.5845914722809615,12.219191638249733,12.912322390271603,1
9534,12.912306049895708,13.60545315839738,2.01837041258223,12.219177439674857,12.912315263050758,1
9535,9.99532884784796,10.688474696386402,0.18246608345255116,9.302236408695897,9.995354886941435,1
9536,12.912305192122718,13.605452300624329,1.7472658718566376,12.219172172172645,12.912312200394895,1
9537,14.407368803274966,15.10051596767696,2.410262106562119,13.714227784711202,14.4073718681199,1
9538,14.407368842927596,15.100516007329588,1.651481710680471,13.71422454764775,14.407370269410755,1
9539,12.912305177130692,13.6054522856323,1.680611191131311,12.219171244085224,12.912311728852007,1
9540,12.912306049895708,13.60545315839738,2.17839801395046,12.21918066239696,12.912316874428186,1
9541,12.9123052186625,13.60545232716411,1.7644776787138672,12.219172444549555,12.912312349854128,1
9542,12.912306282415672,13.60545339091736,1.95003216212347,12.219176445528632,12.912314882232092,1
9543,12.912306282415672,13.60545339091736,2.094322133952599,12.219179137569938,12.91231622826542,1
9544,14.407368803274966,15.10051596767696,1.6287199954637184,13.714224443063186,14.407370197292115,1
9545,14.407368790788585,15.100515955190575,2.4197004296493696,13.714227830658952,14.407371884850674,1
9546,9.995311962153735,10.688457810669687,1.187854845966928,9.302314383624518,9.99538543402234,1
9547,14.407368803274966,15.10051596767696,1.490655581189718,13.714224079358816,14.407370015439687,1
9548,-2.04011983178676,-1.6722232494156168,-6.989058482334579,-2.726201103886328,-2.360474173546965,0
9549,-1.5638816834437588,-1.060026322161398,-1.7363397397366902,-1.6463975869821494,-1.3420655954667469,0
9550,-1.8845432130582869,-1.462745228097624,-6.259568100426124,-2.5651811327293244,-2.147670366885226,0
9551,164.89726090463446,-1.3110157462668672,-5.940241489499492,164.20411372407452,-1.9944479556336985,0
9552,164.89726090463446,-1.3964015339396596,-7.1873069365924,164.20411372407452,-2.086498157459438,0
