cluster_id,n,n_unique_at_hi_gamma,frac_unclustered_at_hi,fragmentation_rate,frac_astroturf,frac_advocacy,y_astro,y_adv
1173,26,3,0.0,0.11538461538461539,0.0,0.0,0,0
1174,26,3,0.0,0.11538461538461539,0.0,0.0,0,0
1175,26,5,0.0,0.19230769230769232,0.0,0.0,0,0
1176,26,4,0.0,0.15384615384615385,0.0,0.0,0,0
1177,26,7,0.0,0.2692307692307692,0.0,0.0,0,0
1178,26,12,0.0,0.46153846153846156,0.0,0.0,0,0
1179,26,8,0.0,0.3076923076923077,0.0,1.0,0,1
1180,26,3,0.0,0.11538461538461539,0.0,0.0,0,0
1181,26,5,0.0,0.19230769230769232,0.0,0.5769230769230769,0,1
1182,26,2,0.0,0.07692307692307693,0.0,0.0,0,0
1183,26,6,0.0,0.23076923076923078,0.0,0.7692307692307693,0,1
1184,26,4,0.0,0.15384615384615385,0.0,0.0,0,0
1185,26,3,0.0,0.11538461538461539,0.0,0.0,0,0
1186,26,2,0.0,0.07692307692307693,0.0,0.0,0,0
1187,26,5,0.0,0.19230769230769232,0.0,0.0,0,0
1188,26,3,0.0,0.11538461538461539,0.0,0.0,0,0
1189,26,3,0.0,0.11538461538461539,0.0,0.0,0,0
1190,26,2,0.0,0.07692307692307693,0.0,0.0,0,0
1191,26,8,0.0,0.3076923076923077,0.0,0.0,0,0
1192,26,5,0.0,0.19230769230769232,0.0,0.0384615384615384,0,0
1193,26,8,0.0,0.3076923076923077,0.0,0.0,0,0
1194,26,6,0.0,0.23076923076923078,0.0,0.0,0,0
1195,26,5,0.0,0.19230769230769232,0.0,0.0,0,0
1196,26,4,0.0,0.15384615384615385,0.0,0.0,0,0
1197,26,4,0.0,0.15384615384615385,0.0,0.0,0,0
1198,26,5,0.0,0.19230769230769232,0.0,0.0,0,0
1199,26,12,0.0,0.46153846153846156,0.0,0.0,0,0
1200,26,4,0.0,0.15384615384615385,0.0,0.0,0,0
1201,26,2,0.0,0.07692307692307693,0.0,0.0,0,0
1202,26,3,0.0,0.11538461538461539,0.0,0.0,0,0
1203,26,4,0.0,0.15384615384615385,0.0,0.0,0,0
1204,26,2,0.0,0.07692307692307693,0.0,0.0,0,0
1205,26,6,0.0,0.23076923076923078,0.0,0.4615384615384615,0,0
1206,26,1,0.0,0.038461538461538464,0.0,0.0,0,0
1207,26,1,0.0,0.038461538461538464,0.0,0.0,0,0
1208,26,2,0.0,0.07692307692307693,0.0,0.0,0,0
1209,26,1,0.0,0.038461538461538464,0.0,0.0,0,0
1210,26,2,0.0,0.07692307692307693,0.0,0.0,0,0
1211,26,2,0.0,0.07692307692307693,0.0,0.0,0,0
1212,26,14,0.0,0.5384615384615384,0.0,0.0769230769230769,0,0
1213,26,3,0.0,0.11538461538461539,0.0,0.0,0,0
1214,26,10,0.0,0.38461538461538464,0.0,0.0,0,0
1215,26,4,0.0,0.15384615384615385,0.0,0.0,0,0
1216,26,7,0.0,0.2692307692307692,0.0,0.0384615384615384,0,0
1217,26,2,0.0,0.07692307692307693,0.0,0.0,0,0
1218,26,3,0.0,0.11538461538461539,0.0,0.0,0,0
1219,26,2,0.0,0.07692307692307693,0.0,0.0,0,0
1220,26,7,0.0,0.2692307692307692,0.0,0.5769230769230769,0,1
1221,26,2,0.0,0.07692307692307693,0.0,0.0,0,0
1222,26,7,0.0,0.2692307692307692,0.0,0.7307692307692307,0,1
1223,26,10,0.0,0.38461538461538464,0.0,0.5769230769230769,0,1
1224,26,3,0.0,0.11538461538461539,0.0,0.0,0,0
1225,26,9,0.0,0.34615384615384615,0.0,0.0,0,0
1226,25,3,0.0,0.12,0.0,0.0,0,0
1227,25,9,0.0,0.36,0.0,0.0,0,0
1228,25,9,0.0,0.36,0.0,0.0,0,0
1229,25,3,0.0,0.12,0.0,0.0,0,0
1230,25,3,0.0,0.12,0.0,0.0,0,0
1231,25,7,0.0,0.28,0.0,0.0,0,0
1232,25,3,0.0,0.12,0.0,0.0,0,0
1233,25,3,0.0,0.12,0.0,0.0,0,0
1234,25,12,0.0,0.48,0.0,0.0,0,0
1235,25,5,0.0,0.2,0.0,0.0,0,0
1236,25,10,0.0,0.4,0.0,0.0,0,0
1237,25,8,0.0,0.32,0.0,0.52,0,1
1238,25,6,0.0,0.24,0.0,0.6,0,1
1239,25,9,0.0,0.36,0.0,0.0,0,0
1240,25,6,0.0,0.24,0.0,0.0,0,0
1241,25,6,0.0,0.24,0.0,0.0,0,0
1242,25,3,0.0,0.12,0.0,0.0,0,0
1243,25,3,0.0,0.12,0.0,0.0,0,0
1244,25,3,0.0,0.12,0.0,0.0,0,0
1245,25,4,0.0,0.16,0.0,0.0,0,0
1246,25,4,0.0,0.16,0.0,0.0,0,0
1247,25,3,0.0,0.12,0.0,0.0,0,0
1248,25,2,0.0,0.08,0.0,0.0,0,0
1249,25,5,0.0,0.2,0.0,0.0,0,0
1250,25,4,0.0,0.16,0.0,0.0,0,0
1251,25,4,0.0,0.16,0.0,0.0,0,0
1252,25,4,0.0,0.16,0.0,0.0,0,0
1253,25,4,0.0,0.16,0.0,0.0,0,0
1254,25,2,0.0,0.08,0.0,0.0,0,0
1255,25,3,0.0,0.12,0.0,0.0,0,0
1256,25,5,0.0,0.2,0.0,0.6,0,1
1257,25,3,0.0,0.12,0.0,0.0,0,0
1258,25,6,0.0,0.24,0.0,0.0,0,0
1259,25,5,0.0,0.2,0.0,0.0,0,0
1260,25,5,0.0,0.2,0.0,0.0,0,0
1261,25,4,0.0,0.16,0.0,0.0,0,0
1262,25,4,0.0,0.16,0.0,0.0,0,0
1263,25,4,0.0,0.16,0.0,0.0,0,0
1264,25,4,0.0,0.16,0.0,0.0,0,0
1265,25,6,0.0,0.24,0.0,0.0,0,0
1266,25,7,0.0,0.28,0.0,0.0,0,0
1267,25,3,0.0,0.12,0.0,0.0,0,0
1268,25,5,0.0,0.2,0.0,0.0,0,0
1269,25,11,0.0,0.44,0.0,0.0,0,0
1270,25,8,0.0,0.32,0.0,0.0,0,0
1271,25,8,0.0,0.32,0.0,0.84,0,1
1272,25,6,0.0,0.24,0.0,0.0,0,0
1273,25,4,0.0,0.16,0.0,0.0,0,0
1274,25,3,0.0,0.12,0.0,0.0,0,0
1275,25,10,0.0,0.4,0.0,0.36,0,0
1276,25,1,0.0,0.04,0.0,0.0,0,0
1277,25,1,0.0,0.04,0.0,0.0,0,0
1278,25,2,0.0,0.08,0.0,0.0,0,0
1279,25,2,0.0,0.08,0.0,0.0,0,0
1280,25,10,0.0,0.4,0.0,0.0,0,0
1281,25,5,0.0,0.2,0.0,0.0,0,0
1282,25,7,0.0,0.28,0.0,0.0,0,0
1283,25,7,0.0,0.28,0.0,0.0,0,0
1284,25,2,0.0,0.08,0.0,0.0,0,0
1285,25,6,0.0,0.24,0.0,0.0,0,0
1286,25,9,0.0,0.36,0.0,0.0,0,0
1287,25,9,0.0,0.36,0.0,0.0,0,0
1288,25,5,0.0,0.2,0.0,0.0,0,0
1289,25,6,0.0,0.24,0.0,0.0,0,0
1290,25,16,0.0,0.64,0.0,0.16,0,0
1291,25,5,0.0,0.2,0.0,0.0,0,0
1292,25,3,0.0,0.12,0.0,0.0,0,0
1293,25,1,0.0,0.04,0.0,0.0,0,0
1294,25,2,0.0,0.08,0.0,0.0,0,0
1295,25,1,0.0,0.04,0.0,0.0,0,0
1296,25,1,0.0,0.04,0.0,0.0,0,0
1297,25,4,0.0,0.16,0.0,0.0,0,0
1298,25,2,0.0,0.08,0.0,0.0,0,0
1299,25,8,0.0,0.32,0.0,0.0,0,0
1300,25,4,0.0,0.16,0.0,0.0,0,0
1301,25,1,0.0,0.04,0.0,0.0,0,0
1302,25,2,0.0,0.08,0.0,0.0,0,0
1303,25,4,0.0,0.16,0.0,0.0,0,0
1304,25,3,0.0,0.12,0.0,0.0,0,0
1305,25,4,0.0,0.16,0.0,0.0,0,0
1306,25,1,0.0,0.04,0.0,0.0,0,0
1307,25,5,0.0,0.2,0.0,0.0,0,0
1308,25,1,0.0,0.04,0.0,0.0,0,0
1309,25,2,0.0,0.08,0.0,0.0,0,0
1310,25,4,0.0,0.16,0.0,0.0,0,0
1311,25,2,0.0,0.08,0.0,0.0,0,0
1312,25,7,0.0,0.28,0.0,0.0,0,0
1313,25,3,0.0,0.12,0.0,0.0,0,0
1314,25,3,0.0,0.12,0.0,0.0,0,0
1315,25,8,0.0,0.32,0.0,0.0,0,0
1316,25,2,0.0,0.08,0.0,0.0,0,0
1317,24,8,0.0,0.3333333333333333,0.0,0.0833333333333333,0,0
1318,24,5,0.0,0.20833333333333334,0.0,0.7083333333333334,0,1
1319,24,10,0.0,0.4166666666666667,0.0,0.0,0,0
1320,24,9,0.0,0.375,0.0,0.0,0,0
1321,24,14,0.0,0.5833333333333334,0.0,0.0833333333333333,0,0
1322,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1323,24,6,0.0,0.25,0.0,0.0,0,0
1324,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1325,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1326,24,8,0.0,0.3333333333333333,0.0,0.0,0,0
1327,24,14,0.0,0.5833333333333334,0.0,0.0,0,0
1328,24,5,0.0,0.20833333333333334,0.0,0.0,0,0
1329,24,6,0.0,0.25,0.0,0.0,0,0
1330,24,6,0.0,0.25,0.0,0.0,0,0
1331,24,5,0.0,0.20833333333333334,0.0,0.0,0,0
1332,24,6,0.0,0.25,0.0,0.0,0,0
1333,24,3,0.0,0.125,0.0,0.0,0,0
1334,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1335,24,2,0.0,0.08333333333333333,0.0,0.0,0,0
1336,24,2,0.0,0.08333333333333333,0.0,0.0,0,0
1337,24,3,0.0,0.125,0.0,0.0,0,0
1338,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1339,24,6,0.0,0.25,0.0,0.0,0,0
1340,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1341,24,9,0.0,0.375,0.0,0.0,0,0
1342,24,3,0.0,0.125,0.0,0.0,0,0
1343,24,8,0.0,0.3333333333333333,0.0,0.0,0,0
1344,24,9,0.0,0.375,0.0,0.0416666666666666,0,0
1345,24,5,0.0,0.20833333333333334,0.0,0.0,0,0
1346,24,5,0.0,0.20833333333333334,0.0,0.0,0,0
1347,24,3,0.0,0.125,0.0,0.0,0,0
1348,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1349,24,2,0.0,0.08333333333333333,0.0,0.0,0,0
1350,24,8,0.0,0.3333333333333333,0.0,0.0,0,0
1351,24,2,0.0,0.08333333333333333,0.0,0.0,0,0
1352,24,5,0.0,0.20833333333333334,0.0,0.0,0,0
1353,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1354,24,2,0.0,0.08333333333333333,0.0,1.0,0,1
1355,24,6,0.0,0.25,0.0,0.0,0,0
1356,24,3,0.0,0.125,0.0,0.0,0,0
1357,24,6,0.0,0.25,0.0,0.0833333333333333,0,0
1358,24,10,0.0,0.4166666666666667,0.0,0.0416666666666666,0,0
1359,24,2,0.0,0.08333333333333333,0.0,0.0,0,0
1360,24,11,0.0,0.4583333333333333,0.0,0.1666666666666666,0,0
1361,24,9,0.0,0.375,0.0,0.125,0,0
1362,24,3,0.0,0.125,0.0,0.0,0,0
1363,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1364,24,5,0.0,0.20833333333333334,0.0,0.7083333333333334,0,1
1365,24,5,0.0,0.20833333333333334,0.0,0.0,0,0
1366,24,3,0.0,0.125,0.0,0.0,0,0
1367,24,2,0.0,0.08333333333333333,0.0,0.0,0,0
1368,24,2,0.0,0.08333333333333333,0.0,0.0,0,0
1369,24,5,0.0,0.20833333333333334,0.0,0.0,0,0
1370,24,6,0.0,0.25,0.0,0.0,0,0
1371,24,3,0.0,0.125,0.0,0.0,0,0
1372,24,7,0.0,0.2916666666666667,0.0,0.0,0,0
1373,24,4,0.0,0.16666666666666666,0.0,0.625,0,1
1374,24,4,0.0,0.16666666666666666,0.0,0.3333333333333333,0,0
1375,24,3,0.0,0.125,0.0,0.0,0,0
1376,24,3,0.0,0.125,0.0,0.0,0,0
1377,24,5,0.0,0.20833333333333334,0.0833333333333333,0.0,0,0
1378,24,5,0.0,0.20833333333333334,0.0,0.2916666666666667,0,0
1379,24,3,0.0,0.125,0.0,0.0,0,0
1380,24,3,0.0,0.125,0.0,0.0,0,0
1381,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1382,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1383,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1384,24,2,0.0,0.08333333333333333,0.0,0.0,0,0
1385,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1386,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1387,24,2,0.0,0.08333333333333333,0.0,0.0,0,0
1388,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1389,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1390,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1391,24,2,0.0,0.08333333333333333,0.0,0.0,0,0
1392,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1393,24,3,0.0,0.125,0.0,0.0,0,0
1394,24,8,0.0,0.3333333333333333,0.0,0.0,0,0
1395,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1396,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1397,24,9,0.0,0.375,0.0,0.0,0,0
1398,24,3,0.0,0.125,0.0,0.0,0,0
1399,24,9,0.0,0.375,0.0,0.0,0,0
1400,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1401,24,3,0.0,0.125,0.0,0.0,0,0
1402,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1403,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1404,24,3,0.0,0.125,0.0,0.0,0,0
1405,24,17,0.0,0.7083333333333334,0.0,0.0,0,0
1406,24,6,0.0,0.25,0.0,0.8333333333333334,0,1
1407,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1408,24,2,0.0,0.08333333333333333,0.0,0.0,0,0
1409,24,2,0.0,0.08333333333333333,0.0,0.0,0,0
1410,24,7,0.0,0.2916666666666667,0.0,0.0,0,0
1411,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1412,24,3,0.0,0.125,0.0,0.0,0,0
1413,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1414,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1415,24,3,0.0,0.125,0.0,0.0,0,0
1416,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1417,24,7,0.0,0.2916666666666667,0.0,0.0833333333333333,0,0
1418,24,7,0.0,0.2916666666666667,0.0,0.0,0,0
1419,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1420,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1421,24,7,0.0,0.2916666666666667,0.0,0.0,0,0
1422,24,4,0.0,0.16666666666666666,0.0,0.0833333333333333,0,0
1423,24,4,0.0,0.16666666666666666,0.0,0.0,0,0
1424,24,13,0.0,0.5416666666666666,0.0,0.0,0,0
1425,24,12,0.0,0.5,0.0,0.0833333333333333,0,0
1426,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1427,24,1,0.0,0.041666666666666664,0.0,0.0,0,0
1428,24,3,0.0,0.125,0.0,0.0,0,0
1429,24,3,0.0,0.125,0.0,0.25,0,0
1430,24,2,0.0,0.08333333333333333,0.0,0.0,0,0
1431,23,15,0.0,0.6521739130434783,0.0,0.5217391304347826,0,1
1432,23,10,0.0,0.43478260869565216,0.0,0.0,0,0
1433,23,11,0.0,0.4782608695652174,0.0,0.0,0,0
1434,23,7,0.0,0.30434782608695654,0.0,0.0434782608695652,0,0
1435,23,10,0.0,0.43478260869565216,0.0,0.5217391304347826,0,1
1436,23,8,0.0,0.34782608695652173,0.0,0.0,0,0
1437,23,10,0.0,0.43478260869565216,0.0,0.391304347826087,0,0
1438,23,7,0.0,0.30434782608695654,0.0,0.217391304347826,0,0
1439,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1440,23,6,0.0,0.2608695652173913,0.0,0.0434782608695652,0,0
1441,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1442,23,7,0.0,0.30434782608695654,0.0,0.0,0,0
1443,23,6,0.0,0.2608695652173913,0.0,0.0,0,0
1444,23,8,0.0,0.34782608695652173,0.0,0.0,0,0
1445,23,10,0.0,0.43478260869565216,0.0,0.1739130434782608,0,0
1446,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1447,23,6,0.0,0.2608695652173913,0.0,0.0,0,0
1448,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1449,23,6,0.0,0.2608695652173913,0.0,0.0,0,0
1450,23,9,0.0,0.391304347826087,0.0,0.0,0,0
1451,23,5,0.0,0.21739130434782608,0.0,0.0,0,0
1452,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1453,23,5,0.0,0.21739130434782608,0.0,0.0,0,0
1454,23,7,0.0,0.30434782608695654,0.0,0.0,0,0
1455,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1456,23,13,0.0,0.5652173913043478,0.0,0.0,0,0
1457,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1458,23,14,0.0,0.6086956521739131,0.0,0.0,0,0
1459,23,5,0.0,0.21739130434782608,0.0,0.0,0,0
1460,23,6,0.0,0.2608695652173913,0.0,0.391304347826087,0,0
1461,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1462,23,6,0.0,0.2608695652173913,0.0,0.0,0,0
1463,23,5,0.0,0.21739130434782608,0.0,0.0,0,0
1464,23,8,0.0,0.34782608695652173,0.0,0.3478260869565217,0,0
1465,23,5,0.0,0.21739130434782608,0.0,0.0,0,0
1466,23,6,0.0,0.2608695652173913,0.0,0.0,0,0
1467,23,10,0.0,0.43478260869565216,0.0,0.0,0,0
1468,23,4,0.0,0.17391304347826086,0.0,0.0,0,0
1469,23,12,0.0,0.5217391304347826,0.0,0.0,0,0
1470,23,4,0.0,0.17391304347826086,0.0,0.0,0,0
1471,23,4,0.0,0.17391304347826086,0.0,0.0,0,0
1472,23,5,0.0,0.21739130434782608,0.0,0.0,0,0
1473,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1474,23,11,0.0,0.4782608695652174,0.0,0.0434782608695652,0,0
1475,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1476,23,6,0.0,0.2608695652173913,0.0,0.0,0,0
1477,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1478,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1479,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1480,23,5,0.0,0.21739130434782608,0.0,0.1304347826086956,0,0
1481,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1482,23,7,0.0,0.30434782608695654,0.0,0.5652173913043478,0,1
1483,23,8,0.0,0.34782608695652173,0.0,0.0,0,0
1484,23,7,0.0,0.30434782608695654,0.0,0.0,0,0
1485,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1486,23,5,0.0,0.21739130434782608,0.0,0.0,0,0
1487,23,4,0.0,0.17391304347826086,0.0,0.0434782608695652,0,0
1488,23,9,0.0,0.391304347826087,0.0,0.0,0,0
1489,23,4,0.0,0.17391304347826086,0.0,0.0,0,0
1490,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1491,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1492,23,4,0.0,0.17391304347826086,0.0,0.0,0,0
1493,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1494,23,5,0.0,0.21739130434782608,0.0,0.0,0,0
1495,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1496,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1497,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1498,23,4,0.0,0.17391304347826086,0.0,0.0,0,0
1499,23,6,0.0,0.2608695652173913,0.0,0.4347826086956521,0,0
1500,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1501,23,5,0.0,0.21739130434782608,0.0,0.0,0,0
1502,23,4,0.0,0.17391304347826086,0.0,0.0,0,0
1503,23,7,0.0,0.30434782608695654,0.0,0.6521739130434783,0,1
1504,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1505,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1506,23,1,0.0,0.043478260869565216,0.0,0.0,0,0
1507,23,4,0.0,0.17391304347826086,0.0,0.0,0,0
1508,23,6,0.0,0.2608695652173913,0.0,0.217391304347826,0,0
1509,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1510,23,6,0.0,0.2608695652173913,0.0,0.0,0,0
1511,23,5,0.0,0.21739130434782608,0.0,0.5217391304347826,0,1
1512,23,1,0.0,0.043478260869565216,0.0,0.0,0,0
1513,23,1,0.0,0.043478260869565216,0.0,0.0,0,0
1514,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1515,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1516,23,1,0.0,0.043478260869565216,0.0,0.0,0,0
1517,23,1,0.0,0.043478260869565216,0.0,0.0,0,0
1518,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1519,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1520,23,1,0.0,0.043478260869565216,0.0,0.0,0,0
1521,23,7,0.0,0.30434782608695654,0.0,0.0,0,0
1522,23,5,0.0,0.21739130434782608,0.0,0.0,0,0
1523,23,9,0.0,0.391304347826087,0.0,0.0,0,0
1524,23,9,0.0,0.391304347826087,0.0,0.0,0,0
1525,23,6,0.0,0.2608695652173913,0.0,0.0,0,0
1526,23,7,0.0,0.30434782608695654,0.0,0.0,0,0
1527,23,10,0.0,0.43478260869565216,0.0,0.0,0,0
1528,23,6,0.0,0.2608695652173913,0.0,0.0,0,0
1529,23,3,0.0,0.13043478260869565,0.0,0.391304347826087,0,0
1530,23,1,0.0,0.043478260869565216,0.0,0.0,0,0
1531,23,11,0.0,0.4782608695652174,0.0,0.0,0,0
1532,23,1,0.0,0.043478260869565216,0.0,0.0,0,0
1533,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1534,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1535,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1536,23,6,0.0,0.2608695652173913,0.0,0.0434782608695652,0,0
1537,23,5,0.0,0.21739130434782608,0.0,0.0,0,0
1538,23,2,0.0,0.08695652173913043,0.0,0.0,0,0
1539,23,8,0.0,0.34782608695652173,0.0,0.0,0,0
1540,23,8,0.0,0.34782608695652173,0.0,0.0,0,0
1541,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1542,23,3,0.0,0.13043478260869565,0.0,0.0,0,0
1543,22,7,0.0,0.3181818181818182,0.0,0.3636363636363636,0,0
1544,22,8,0.0,0.36363636363636365,0.0,0.6818181818181818,0,1
1545,22,6,0.0,0.2727272727272727,0.0,0.0,0,0
1546,22,13,0.0,0.5909090909090909,0.0,0.0,0,0
1547,22,11,0.0,0.5,0.0,0.2272727272727272,0,0
1548,22,4,0.0,0.18181818181818182,0.0,0.0454545454545454,0,0
1549,22,6,0.0,0.2727272727272727,0.0,0.0,0,0
1550,22,10,0.0,0.45454545454545453,0.0,0.1818181818181818,0,0
1551,22,3,0.0,0.13636363636363635,0.0,0.0,0,0
1552,22,11,0.0,0.5,0.0,0.5454545454545454,0,1
1553,22,4,0.0,0.18181818181818182,0.0,0.0,0,0
1554,22,15,0.0,0.6818181818181818,0.0,0.7272727272727273,0,1
1555,22,4,0.0,0.18181818181818182,0.0,0.0,0,0
1556,22,4,0.0,0.18181818181818182,0.0,0.0,0,0
1557,22,22,0.0,1.0,0.0,0.0,0,0
1558,22,2,0.0,0.09090909090909091,0.0,0.0,0,0
1559,22,4,0.0,0.18181818181818182,0.0,0.0,0,0
1560,22,3,0.0,0.13636363636363635,0.0,0.0,0,0
1561,22,3,0.0,0.13636363636363635,0.0,0.0,0,0
1562,22,4,0.0,0.18181818181818182,0.0,0.0,0,0
1563,22,3,0.0,0.13636363636363635,0.0,0.0,0,0
1564,22,2,0.0,0.09090909090909091,0.0,0.0,0,0
1565,22,2,0.0,0.09090909090909091,0.0,0.0,0,0
1566,22,5,0.0,0.22727272727272727,0.0,0.4545454545454545,0,0
1567,22,14,0.0,0.6363636363636364,0.0,0.9090909090909092,0,1
1568,22,2,0.0,0.09090909090909091,0.0,0.0,0,0
1569,22,4,0.0,0.18181818181818182,0.0,0.0,0,0
1570,22,7,0.0,0.3181818181818182,0.0,0.0,0,0
1571,22,6,0.0,0.2727272727272727,0.0,0.0,0,0
1572,22,4,0.0,0.18181818181818182,0.0,0.0,0,0
1573,22,7,0.0,0.3181818181818182,0.0,0.0,0,0
1574,22,7,0.0,0.3181818181818182,0.0,0.0,0,0
1575,22,3,0.0,0.13636363636363635,0.0,0.0,0,0
1576,22,3,0.0,0.13636363636363635,0.0,0.0,0,0
1577,22,3,0.0,0.13636363636363635,0.0,0.0,0,0
1578,22,2,0.0,0.09090909090909091,0.0,0.0,0,0
1579,22,15,0.0,0.6818181818181818,0.0,0.0,0,0
1580,22,4,0.0,0.18181818181818182,0.0,0.3636363636363636,0,0
1581,22,9,0.0,0.4090909090909091,0.0,0.5454545454545454,0,1
1582,22,5,0.0,0.22727272727272727,0.0,0.0,0,0
1583,22,6,0.0,0.2727272727272727,0.0,0.0,0,0
1584,22,4,0.0,0.18181818181818182,0.0,0.0,0,0
1585,22,13,0.0,0.5909090909090909,0.0,0.0454545454545454,0,0
1586,22,6,0.0,0.2727272727272727,0.0,0.0,0,0
1587,22,3,0.0,0.13636363636363635,0.0,0.0,0,0
1588,22,11,0.0,0.5,0.0,0.0909090909090909,0,0
1589,22,2,0.0,0.09090909090909091,0.0,0.0,0,0
1590,22,3,0.0,0.13636363636363635,0.0,0.0,0,0
1591,22,4,0.0,0.18181818181818182,0.0,0.0,0,0
1592,22,4,0.0,0.18181818181818182,0.0,0.0,0,0
1593,22,6,0.0,0.2727272727272727,0.0,0.0,0,0
1594,22,7,0.0,0.3181818181818182,0.0,0.0,0,0
1595,22,3,0.0,0.13636363636363635,0.0,0.0,0,0
1596,22,2,0.0,0.09090909090909091,0.0,0.0,0,0
1597,22,2,0.0,0.09090909090909091,0.0,0.0,0,0
1598,22,4,0.0,0.18181818181818182,0.0,0.0909090909090909,0,0
1599,22,3,0.0,0.13636363636363635,0.0,0.0,0,0
1600,22,5,0.0,0.22727272727272727,0.0,0.0,0,0
1601,22,5,0.0,0.22727272727272727,0.0,0.0,0,0
1602,22,2,0.0,0.09090909090909091,0.0,0.0,0,0
1603,22,3,0.0,0.13636363636363635,0.0,0.0,0,0
1604,22,2,0.0,0.09090909090909091,0.0,0.4090909090909091,0,0
1605,22,1,0.0,0.045454545454545456,0.0,0.0,0,0
1606,22,5,0.0,0.22727272727272727,0.0,0.5,0,1
1607,22,4,0.0,0.18181818181818182,0.0,0.0,0,0
1608,22,1,0.0,0.045454545454545456,0.0,0.0,0,0
1609,22,5,0.0,0.22727272727272727,0.0,0.0,0,0
1610,22,1,0.0,0.045454545454545456,0.0,0.0,0,0
1611,22,1,0.0,0.045454545454545456,0.0,0.0,0,0
1612,22,1,0.0,0.045454545454545456,0.0,0.0,0,0
1613,22,3,0.0,0.13636363636363635,0.0,0.0,0,0
1614,22,2,0.0,0.09090909090909091,0.0,0.0,0,0
1615,22,2,0.0,0.09090909090909091,0.0,0.0,0,0
1616,22,1,0.0,0.045454545454545456,0.0,0.0,0,0
1617,22,1,0.0,0.045454545454545456,0.0,0.0,0,0
1618,22,2,0.0,0.09090909090909091,0.0,0.0,0,0
