cluster_id,n,log_e_para_multi,log_e_verb,log_e_full
7543,9,13.60545321408185,-2.8403374805435972,12.912306105580175
7544,9,10.688447520823416,-2.628353320712027,9.99530198685744
7545,9,-1.3890570184201907,-2.8403374805435972,-1.8717243979857057
7546,9,13.60545315839738,-2.8403374805435972,12.912306049895708
7547,9,10.688473667038986,-2.8403374805435972,9.995327818501915
7548,9,13.60545339091736,-2.628353320712027,12.912306299430666
7549,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7550,9,-0.09636522087371269,-2.628353320712027,-0.713013682407445
7551,9,-1.4508349858923935,-2.8403374805435972,-1.9214794190029987
7552,9,-1.567799629043549,16.480582595490997,15.787435429441713
7553,9,-1.0539294484204995,9.207192330085608,8.514080115355577
7554,9,-0.2736197695519704,-2.628353320712027,-0.876086750170526
7555,9,-1.351667550043413,4.342731902574599,3.652943831153742
7556,9,0.3131458716321782,-2.628353320712027,-0.3285608197622458
7557,9,-1.4132462882220413,29.442137937372134,28.74899075681223
7558,9,10.688447797963539,-2.8403374805435972,9.995301949460925
7559,9,13.60545321408185,-2.8403374805435972,12.912306105580175
7560,9,-0.6903524437342715,-1.4829714226091153,-1.0101048211591186
7561,9,15.123049549463001,-2.628353320712027,14.429902388431321
7562,9,13.60545321408185,-2.8403374805435972,12.912306105580175
7563,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7564,9,-0.6481046407449308,-2.628353320712027,-1.2119488124979034
7565,9,-0.5001255648854939,-1.4829714226091153,-0.8753685942448521
7566,9,-0.6251376158111799,-2.628353320712027,-1.1917395643350548
7567,9,10.688457810669687,-2.628353320712027,9.995312276686768
7568,9,-1.2829315394958996,-2.628353320712027,-1.7446259141916896
7569,9,10.688477965247598,-2.628353320712027,9.995332431231493
7570,9,-1.1787528748316956,165.5904080851944,164.89726090463446
7571,9,15.100515967676959,-2.8403374805435972,14.407368803274966
7572,9,10.688447520823416,-2.628353320712027,9.99530198685744
7573,9,-1.5174502275932973,165.5904080851944,164.89726090463446
7574,9,-0.28864878356708434,-1.4829714226091153,-0.7171964585339613
7575,9,-0.7129827912639501,-2.628353320712027,-1.2687297306696594
7576,9,-0.8515860861261486,165.5904080851944,164.89726090463446
7577,9,-1.1202113183462172,-2.8403374805435972,-1.648654933200611
7578,9,10.688457810669687,-2.628353320712027,9.995312276686768
7579,9,-1.0539294484204995,29.442137937372134,28.748990756812248
7580,9,-1.212478022509021,165.5904080851944,164.89726090463446
7581,9,-1.3001512605083356,-2.8403374805435972,-1.799096747480824
7582,9,-1.3416339098988483,165.5904080851944,164.89726090463446
7583,9,10.688457810669687,-2.628353320712027,9.995312276686768
7584,9,-0.9974974715729189,-1.4829714226091153,-1.2110586708803213
7585,9,-0.738347627245782,-1.4829714226091153,-1.0428958497335676
7586,9,10.688458301274586,-2.628353320712027,9.995312767290859
7587,9,15.123049549463001,-2.628353320712027,14.429902388431321
7588,9,15.100516007329588,-2.628353320712027,14.407368846742946
7589,9,13.60545232716411,-2.628353320712027,12.912305235677511
7590,9,13.60545339091736,-2.628353320712027,12.912306299430666
7591,9,-1.6731689159708356,-2.8403374805435972,-2.0953375261932794
7592,9,-0.12033788587313698,-2.628353320712027,-0.7352011215529276
7593,9,15.123049549463001,-2.628353320712027,14.429902388431321
7594,9,15.100516007329588,-2.628353320712027,14.407368846742946
7595,9,15.100515967676959,-2.8403374805435972,14.407368803274966
7596,9,-0.36531878085421554,-2.628353320712027,-0.9594949370347473
7597,9,10.688454678272366,-2.628353320712027,9.995309144294605
7598,9,-0.8070137211350505,165.5904080851944,164.89726090463446
7599,9,15.100516007329588,-2.628353320712027,14.407368846742946
7600,9,10.688453909249565,-2.628353320712027,9.99530837527307
7601,9,13.60545315839738,-2.628353320712027,12.912306066910705
7602,9,10.68845570763933,-2.628353320712027,9.995310173659872
7603,9,13.60545321408185,-2.628353320712027,12.912306122595172
7604,9,10.688453909249565,-2.628353320712027,9.99530837527307
7605,9,-0.784404372648307,-2.8403374805435972,-1.3571290113255055
7606,9,-0.9593582052866593,-2.628353320712027,-1.4798669534742697
7607,9,13.60545321408185,-2.628353320712027,12.912306122595172
7608,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7609,9,0.45861270155018086,-2.628353320712027,-0.1899051343361422
7610,9,-0.3177786792575288,-2.8403374805435972,-0.9337296706058462
7611,9,-0.8070137211350505,-1.4829714226091153,-1.088933073880604
7612,9,10.688473667038986,-2.628353320712027,9.995328133029957
7613,9,13.54983925905495,-2.628353320712027,12.856692172662326
7614,9,13.60545321408185,-1.4829714226091153,12.912306313536313
7615,9,13.605452300624327,165.5904080851944,164.89726090463446
7616,9,10.68845933063782,-2.628353320712027,9.995313796652397
7617,9,13.60545339091736,-2.8403374805435972,12.912306282415672
7618,9,15.100516007329588,-2.628353320712027,14.407368846742946
7619,9,-0.09636522087371269,-2.628353320712027,-0.713013682407445
7620,9,15.123049549463001,-2.628353320712027,14.429902388431321
7621,9,-0.6483443838689334,-2.628353320712027,-1.2121594735564276
7622,9,10.688477965247598,-2.628353320712027,9.995332431231493
7623,9,-1.2467886090392024,-2.628353320712027,-1.715844517135877
7624,9,13.702245081667515,-2.8403374805435972,13.009097966518098
7625,9,13.60545315839738,-2.628353320712027,12.912306066910705
7626,9,13.60545321408185,-2.628353320712027,12.912306122595172
7627,9,10.688477965247598,-2.628353320712027,9.995332431231493
7628,9,15.123049549463001,-2.628353320712027,14.429902388431321
7629,9,-0.6251376158111799,-2.628353320712027,-1.1917395643350548
7630,9,13.605452382848627,-2.628353320712027,12.912305291362022
7631,9,-0.9974974715729189,-2.628353320712027,-1.5118610467596394
7632,9,-1.1356452051815542,-2.8403374805435972,-1.661729713663794
7633,9,-0.09636522087371269,-2.628353320712027,-0.713013682407445
7634,9,13.60545339091736,-2.628353320712027,12.912306299430666
7635,9,10.688474696386402,-2.8403374805435972,9.99532884784796
7636,9,-1.14284171575486,-2.8403374805435972,-1.6678156398095234
7637,9,13.60545315839738,-2.628353320712027,12.912306066910705
7638,9,-1.212478022509021,-2.8403374805435972,-1.7263504340310298
7639,9,-0.3346951087130179,4.342731902574599,3.658844635798869
7640,9,0.5711739690649726,-2.628353320712027,-0.0820013600898718
7641,9,10.688449795622603,4.342731902574599,9.997055321107407
7642,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7643,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7644,9,15.100515967676959,-2.8403374805435972,14.407368803274966
7645,9,-0.738347627245782,0.9012678516356489,0.38547545221505486
7646,9,15.100515967676959,-2.8403374805435972,14.407368803274966
7647,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7648,9,15.100515967676959,-2.8403374805435972,14.407368803274966
7649,9,13.60545339091736,-2.8403374805435972,12.912306282415672
7650,9,13.60545315839738,-2.8403374805435972,12.912306049895708
7651,9,15.100515967676959,-2.8403374805435972,14.407368803274966
7652,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7653,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7654,9,13.60545321408185,-2.8403374805435972,12.912306105580175
7655,9,15.100515967676959,-2.8403374805435972,14.407368803274966
7656,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7657,9,15.100515967676959,-2.8403374805435972,14.407368803274966
7658,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7659,9,13.60545321408185,-2.8403374805435972,12.912306105580175
7660,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7661,9,13.60545321408185,-2.8403374805435972,12.912306105580175
7662,9,13.60545315839738,-2.8403374805435972,12.912306049895708
7663,9,-0.09636522087371269,-2.8403374805435972,-0.7271815978959563
7664,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7665,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7666,9,13.60545321408185,-2.8403374805435972,12.912306105580175
7667,9,15.100515955190577,-2.8403374805435972,14.407368790788585
7668,9,-0.04786061221514859,-2.8403374805435972,-0.6815421765524569
7669,9,0.44492069629398734,-2.8403374805435972,-0.2114790964450543
7670,9,13.60545339091736,-2.628353320712027,12.912306299430666
7671,9,13.605453131857619,-2.8403374805435972,12.91230602335595
7672,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7673,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7674,9,10.68845933063782,-2.8403374805435972,9.995313482119844
7675,9,13.60545339091736,-2.8403374805435972,12.912306282415672
7676,9,13.605452382848627,-2.8403374805435972,12.912305274347013
7677,9,13.605452300624327,-2.8403374805435972,12.912305192122718
7678,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7679,9,13.60545339091736,-2.8403374805435972,12.912306282415672
7680,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7681,9,13.60545321408185,-2.8403374805435972,12.912306105580175
7682,9,13.60545339091736,-2.8403374805435972,12.912306282415672
7683,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7684,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7685,9,-1.0749194038636303,0.9012678516356489,0.3379171794568615
7686,9,15.100515967676959,-2.8403374805435972,14.407368803274966
7687,9,15.100515967676959,-2.8403374805435972,14.407368803274966
7688,9,13.60545315839738,-2.8403374805435972,12.912306049895708
7689,9,13.60545232716411,-2.8403374805435972,12.9123052186625
7690,9,13.60545315839738,-2.8403374805435972,12.912306049895708
7691,9,13.605452382848627,-2.8403374805435972,12.912305274347013
7692,9,15.100515967676959,-2.8403374805435972,14.407368803274966
7693,9,10.688458301274586,-2.8403374805435972,9.995312452757982
7694,9,15.100515967676959,-2.628353320712027,14.407368807090316
7695,9,10.688458301274586,-2.628353320712027,9.995312767290859
7696,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7697,9,-1.0539294484204995,-2.8403374805435972,-1.5921597025635275
7698,9,-1.1577935588295507,-1.4829714226091153,-1.307222737890557
7699,9,13.60545315839738,-2.628353320712027,12.912306066910705
7700,9,0.45861270155018086,-2.628353320712027,-0.1899051343361422
7701,9,-0.5857301304332244,-2.628353320712027,-1.15693576256322
7702,9,-0.6481046407449308,-2.628353320712027,-1.2119488124979034
7703,9,10.688477965247598,-2.628353320712027,9.995332431231493
7704,9,-1.2027641454729128,-2.8403374805435972,-1.7182243770746117
7705,9,-0.7129827912639501,-2.8403374805435972,-1.293558652193472
7706,9,10.688453418642512,-2.8403374805435972,9.995307570132411
7707,9,-1.3096146897879937,-2.8403374805435972,-1.8068832818956846
7708,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7709,9,-1.0600263221613981,-2.628353320712027,-1.5638816834437588
7710,9,10.68845933063782,165.5904080851944,164.89726090463446
7711,9,13.60545321408185,-2.8403374805435972,12.912306105580175
7712,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7713,9,13.60545321408185,-2.8403374805435972,12.912306105580175
7714,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7715,9,10.68845933063782,-2.8403374805435972,9.995313482119844
7716,9,10.688477965247598,-2.8403374805435972,9.995332116704802
7717,9,15.100515955190577,-2.8403374805435972,14.407368790788585
7718,9,13.60545339091736,-2.8403374805435972,12.912306282415672
7719,9,-0.8292148747700742,165.5904080851944,164.89726090463446
7720,9,15.100515967676959,-2.8403374805435972,14.407368803274966
7721,9,13.60545315839738,-2.628353320712027,12.912306066910705
7722,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7723,9,15.100515967676959,-2.628353320712027,14.407368807090316
7724,9,10.688474696386402,-2.8403374805435972,9.99532884784796
7725,9,13.60545339091736,-2.8403374805435972,12.912306282415672
7726,9,10.688473667038986,-2.628353320712027,9.995328133029957
7727,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7728,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7729,9,13.60545321408185,-2.8403374805435972,12.912306105580175
7730,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7731,9,13.60545339091736,-2.8403374805435972,12.912306282415672
7732,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7733,9,10.688450286231435,-2.628353320712027,9.995304752260905
7734,9,-1.2373232016289575,-2.628353320712027,-1.708272189974286
7735,9,-1.0516802692122682,-2.628353320712027,-1.5569699877990208
7736,9,-1.0255525008889324,-2.628353320712027,-1.5352688789422264
7737,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7738,9,15.100516007329588,-2.8403374805435972,14.407368842927596
7739,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7740,9,-1.2565224431553337,165.5904080851944,164.89726090463446
7741,9,-0.36531878085421554,-1.4829714226091153,-0.7755100975556346
7742,9,13.605452300624327,-2.8403374805435972,12.912305192122718
7743,9,13.60545321408185,-2.8403374805435972,12.912306105580175
7744,9,0.45861270155018086,-2.8403374805435972,-0.1982778579569574
7745,9,13.605452300624327,-2.8403374805435972,12.912305192122718
7746,9,15.123049549463001,-2.8403374805435972,14.429902384700984
7747,9,13.605452300624327,-2.8403374805435972,12.912305192122718
7748,9,13.60545321408185,-2.8403374805435972,12.912306105580175
7749,9,-0.6251376158111799,-2.628353320712027,-1.1917395643350548
7750,9,13.60545321408185,-2.8403374805435972,12.912306105580175
7751,9,10.688473176441626,-2.628353320712027,9.995327642433406
7752,9,-1.0600263221613981,9.207192330085608,8.514079902825575
7753,9,-1.567799629043549,165.5904080851944,164.89726090463446
7754,9,-1.0255525008889324,-1.4829714226091153,-1.2283328329149081
7755,9,-1.5633941102003313,-2.628353320712027,-1.9603391798904162
7756,9,-1.2027641454729128,-2.628353320712027,-1.6805041810359245
7757,9,-1.3273042149656105,16.480582595490997,15.78743543338686
7758,9,-1.0255525008889324,16.480582595490997,15.787435439887462
7759,9,-1.5522903653145899,165.5904080851944,164.89726090463446
7760,9,-1.4698307934541628,-2.628353320712027,-1.8899403419776735
7761,9,-1.3001512605083356,-2.8403374805435972,-1.799096747480824
7762,9,-1.3802767078073082,-2.8403374805435972,-1.8646047135997574
7763,9,-1.6102368983414492,9.207192330085608,8.514065196361067
7764,9,-1.6742391213890992,165.5904080851944,164.89726090463446
7765,9,-1.69866489051705,16.480582595490997,15.787435427661775
7766,9,-1.3001512605083356,-2.628353320712027,-1.7582633130731646
7767,9,-1.4132462882220413,-2.8403374805435972,-1.891277218795897
7768,9,-0.5425585611310629,-2.628353320712027,-1.118626629161946
7769,9,-1.3829841490243744,29.442137937372134,28.748990756812233
7770,9,-1.2209633852238007,165.5904080851944,164.89726090463446
7771,9,-1.089413355734722,165.5904080851944,164.89726090463446
7772,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7773,9,-1.202319554141614,9.207192330085608,8.514075293456433
7774,9,14.890640553462312,-2.628353320712027,14.197493397539922
7775,9,-1.3440739844073546,-1.4829714226091153,-1.4111130772704426
7776,9,-1.0977238744595992,165.5904080851944,164.89726090463446
7777,9,-1.4308426614449525,-2.628353320712027,-1.8601306025464868
7778,9,10.688458301274586,-2.628353320712027,9.995312767290859
7779,9,-1.7089742561075538,9.207192330085608,8.514063311587257
7780,9,-1.5522903653145899,0.9012678516356489,0.29060999640933705
7781,9,-0.804158831128641,-1.4829714226091153,-1.0870398398271601
7782,9,-1.7543056453621622,-2.628353320712027,-2.098727962571976
7783,9,-1.3630480132635898,16.480582595490997,15.787435432738826
7784,9,-1.2001220050931787,165.5904080851944,164.89726090463446
7785,9,-0.40591144784196376,-2.628353320712027,-0.9961914179914748
7786,9,-1.6553396094464965,16.480582595490997,15.787435428225463
7787,9,-1.0977238744595992,165.5904080851944,164.89726090463446
7788,9,-0.39374739953846793,165.5904080851944,164.89726090463446
7789,9,-1.3416339098988483,4.342731902574599,3.652977647499423
7790,9,-0.9448247211915235,-2.628353320712027,-1.467623828684796
7791,9,-1.69866489051705,165.5904080851944,164.89726090463446
7792,9,-1.7924955024173737,16.480582595490997,15.787435426521574
7793,9,-1.4670641853837592,165.5904080851944,164.89726090463446
7794,9,-0.8646003957781553,165.5904080851944,164.89726090463446
7795,9,-1.7103305058990763,165.5904080851944,164.89726090463446
7796,9,-1.6519106100992433,165.5904080851944,164.89726090463446
7797,9,-1.3308045314211743,165.5904080851944,164.89726090463446
7798,9,-1.786303656291624,-2.8403374805435972,-2.1804364644340657
7799,9,-1.7931968096472515,165.5904080851944,164.89726090463446
7800,9,-1.1711280200055096,9.207192330085608,8.514076248494378
7801,9,-1.5605424729917616,-2.628353320712027,-1.958217821850372
7802,9,-0.8113906230732766,16.480582595490997,15.787435445847633
7803,9,-1.3673552771426003,-2.628353320712027,-1.8110121943617234
7804,9,-1.7931968096472515,-2.8403374805435972,-2.18554351536874
7805,9,-1.2629546180273652,-1.4829714226091153,-1.3669242613505834
7806,9,-1.6671101465501637,0.9012678516356489,0.2819841297921998
7807,9,-1.541527124223951,-2.628353320712027,-1.944032660727384
7808,9,-1.351667550043413,-1.4829714226091153,-1.4151659443156412
7809,9,-1.5601574045641935,-2.628353320712027,-1.9579312473695119
7810,9,-1.1936718875056387,-2.628353320712027,-1.6731674374393353
7811,9,-0.944713269792351,4.342731902574599,3.6546266476749985
7812,9,-1.507995028245754,-1.4829714226091153,-1.4954049548646673
7813,9,-1.1055772616253012,4.342731902574599,3.653879063299418
7814,9,-1.7885634061959768,9.207192330085608,8.514061922122858
7815,9,-1.4812446628151337,165.5904080851944,164.89726090463446
7816,9,-1.3874602554735118,-2.628353320712027,-1.8266430486373149
7817,9,-1.3416339098988483,-1.4829714226091153,-1.4098077053250675
7818,9,-1.2829315394958996,-2.628353320712027,-1.7446259141916896
7819,9,-1.7083295775522411,165.5904080851944,164.89726090463446
7820,9,-0.9381336482187201,-2.8403374805435972,-1.492180533055285
7821,9,-1.4508349858923935,-2.8403374805435972,-1.9214794190029987
7822,9,-1.5077993020381681,165.5904080851944,164.89726090463446
7823,9,-1.131474745104713,-2.8403374805435972,-1.6581997621068976
7824,9,-1.5109860416292178,165.5904080851944,164.89726090463446
7825,9,-1.3416339098988483,-1.4829714226091153,-1.4098077053250675
7826,9,0.5711739690649726,-2.628353320712027,-0.0820013600898718
7827,9,-1.7082406268119201,4.342731902574599,3.6519375220397636
7828,9,-1.3964234246421796,16.480582595490997,15.787435432154295
7829,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7830,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7831,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7832,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7833,9,-1.7924955024173737,-2.8403374805435972,-2.185024342625496
7834,9,10.688454938617319,-1.4829714226091153,9.99531293431127
7835,9,-1.69866489051705,-1.4829714226091153,-1.585013935896972
7836,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7837,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7838,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7839,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7840,9,-1.7819866095002335,-1.4829714226091153,-1.6213441455619322
7841,9,-1.496273519881207,-1.4829714226091153,-1.4896003531842514
7842,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7843,9,-1.354489163028465,-1.4829714226091153,-1.4166682491713813
7844,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7845,9,-1.69866489051705,-1.4829714226091153,-1.585013935896972
7846,9,-1.6768635563190877,-1.4829714226091153,-1.5752255621744178
7847,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7848,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7849,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7850,9,-1.7924955024173737,-2.8403374805435972,-2.185024342625496
7851,9,-1.6731689159708356,-1.4829714226091153,-1.5735550829044116
7852,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7853,9,-1.7924955024173737,-2.8403374805435972,-2.185024342625496
7854,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7855,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7856,9,-1.6849078396550352,-2.628353320712027,-2.0492663333703747
7857,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7858,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7859,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7860,9,-1.7924955024173737,4.342731902574599,3.6517476140535363
7861,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7862,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7863,9,-0.994044559693623,-1.4829714226091153,-1.2089197761135395
7864,9,-1.7924955024173737,-2.8403374805435972,-2.185024342625496
7865,9,-1.7885634061959768,-1.4829714226091153,-1.6241392480871772
7866,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7867,9,-1.7924955024173737,-2.628353320712027,-2.125521963659926
7868,9,-1.0836376301944157,-2.8403374805435972,-1.6175497279912707
7869,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7870,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7871,9,-1.69866489051705,-1.4829714226091153,-1.585013935896972
7872,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7873,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7874,9,-1.69866489051705,-1.4829714226091153,-1.585013935896972
7875,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7876,9,-1.7924955024173737,-1.4829714226091153,-1.6258053202389773
7877,9,-1.2725122825777917,165.5904080851944,164.89726090463446
7878,9,-0.9974974715729189,-2.628353320712027,-1.5118610467596394
7879,9,-1.541527124223951,-2.628353320712027,-1.944032660727384
7880,9,-1.074552140467917,165.5904080851944,164.89726090463446
7881,9,-1.3699533660324092,-2.8403374805435972,-1.8562187563508514
7882,9,-1.637383408941238,-2.628353320712027,-2.014832309965408
7883,9,-1.5109860416292178,-2.8403374805435972,-1.9693387301696408
7884,9,-1.7924955024173737,-2.8403374805435972,-2.185024342625496
7885,9,-1.532718658238496,-2.628353320712027,-1.9374385281739217
7886,9,-0.5855029202206358,-2.628353320712027,-1.1567346334355142
7887,9,-1.031001410398846,-2.628353320712027,-1.5398025293629327
7888,9,-0.9404858899737526,-2.8403374805435972,-1.494227001679735
7889,9,-1.540735403350586,-2.628353320712027,-1.9434405657377525
7890,9,-1.541527124223951,16.480582595490997,15.787435429827996
7891,9,-1.6133399294992947,-2.628353320712027,-1.997241038278632
7892,9,-1.7641713283541112,-2.628353320712027,-2.105678939374316
7893,9,-1.7554663561706678,-2.628353320712027,-2.099546805346741
7894,9,-1.3915315128030792,-2.628353320712027,-1.8297997590998802
7895,9,-1.2565224431553337,-2.628353320712027,-1.7236165918782813
7896,9,0.47715747412824183,-2.628353320712027,-0.17216266843855543
7897,9,-0.04786061221514859,-2.628353320712027,-0.6680020833610958
7898,9,-0.8313846187419704,-2.628353320712027,-1.371123636246046
7899,9,10.688443945668885,-2.628353320712027,9.995298411708795
7900,9,-0.861974344484096,-2.628353320712027,-1.3973053826715198
7901,9,-1.2521996889017353,-2.628353320712027,-1.720166928846484
7902,9,-1.6177137223888218,-2.628353320712027,-2.0004495340446145
7903,9,-0.39437353915328743,-2.628353320712027,-0.9857755246508897
7904,9,13.60545232716411,-2.628353320712027,12.912305235677511
7905,9,14.846611430548947,-2.628353320712027,14.153464275735562
7906,9,-1.0395826224592348,-2.628353320712027,-1.546933912059517
7907,9,-1.5741529565087449,-2.628353320712027,-1.9683288044517795
7908,9,-0.6680490658139207,-2.628353320712027,-1.2294528269676006
7909,9,10.688448217185568,-2.628353320712027,9.995302683218446
7910,9,-0.9974974715729189,-2.628353320712027,-1.5118610467596394
7911,9,-1.4250176852961722,-2.628353320712027,-1.8556535263711535
7912,9,-0.6903524437342715,-2.628353320712027,-1.2489761448261145
7913,9,-0.3346951087130179,-2.628353320712027,-0.9317172738623648
7914,9,10.688457810669687,-2.628353320712027,9.995312276686768
7915,9,-1.0953741232035505,-2.628353320712027,-1.5930437307893035
7916,9,-1.7924955024173737,-2.628353320712027,-2.125521963659926
7917,9,-1.69866489051705,-2.628353320712027,-2.05914946722398
7918,9,-1.3496030412439288,-2.628353320712027,-1.7971526697523768
7919,9,-1.7924955024173737,-2.628353320712027,-2.125521963659926
7920,9,-1.7924955024173737,-2.628353320712027,-2.125521963659926
7921,9,-1.6517538667220886,-2.628353320712027,-2.025291959141613
7922,9,-1.516599169727186,-2.628353320712027,-1.9253335874814206
7923,9,-1.5486470988837562,-2.628353320712027,-1.9493520748785835
7924,9,10.688446771473558,-2.628353320712027,9.995301237508816
7925,9,-1.0737815963516335,-2.8403374805435972,-1.6091384599508793
7926,9,-1.567799629043549,-2.628353320712027,-1.963613435856026
7927,9,-1.5648833671208726,-2.628353320712027,-1.9614464351502208
7928,9,-0.3549990661757747,-2.628353320712027,-0.9501431277228263
7929,9,-1.16987537870382,-2.628353320712027,-1.6539048956855196
7930,9,-1.7924955024173737,-2.628353320712027,-2.125521963659926
7931,9,-1.7924955024173737,-2.628353320712027,-2.125521963659926
7932,9,-1.279873511257729,-2.628353320712027,-1.7421989692962185
7933,9,-0.8712099610349494,-2.8403374805435972,-1.4336986118331536
7934,9,-1.7924955024173737,-2.628353320712027,-2.125521963659926
7935,9,-1.2725122825777917,-2.628353320712027,-1.7363506027450124
7936,9,10.688448247615906,-2.628353320712027,9.995302713648732
7937,9,-0.5857301304332244,-2.628353320712027,-1.15693576256322
7938,9,-1.2790461843051746,-2.628353320712027,-1.7415421141684204
7939,9,0.31803417082827146,-2.628353320712027,-0.3239170508438698
7940,9,10.688446800566952,-2.628353320712027,9.995301266602162
7941,9,-1.3057843709469084,-2.628353320712027,-1.7627138995151426
7942,9,-1.6177137223888218,-2.628353320712027,-2.0004495340446145
7943,9,-0.784404372648307,-2.628353320712027,-1.330691815514185
7944,9,0.06091641202605014,-2.628353320712027,-0.5665080781415485
7945,9,-1.7554663561706678,-2.628353320712027,-2.099546805346741
7946,9,-0.9436540718027328,-2.628353320712027,-1.4666364462030783
7947,9,-0.8844732176011125,-2.628353320712027,-1.4164878487752233
7948,9,10.688444032197634,9.207192330085608,10.200156614197816
7949,9,-0.8646003957781553,-2.8403374805435972,-1.4278962597006428
7950,9,-1.6944485463181795,-2.628353320712027,-2.0561244950564315
7951,9,-0.8938732751983811,-2.628353320712027,-1.42448337384584
7952,9,-1.3416339098988483,-2.628353320712027,-1.7909135197280084
7953,9,-1.7369216477179823,-2.628353320712027,-2.0864307217553497
7954,9,-1.3416339098988483,-2.628353320712027,-1.7909135197280084
7955,9,-1.6959991024781635,-2.628353320712027,-2.0572373443335867
7956,9,10.688469332949822,-2.628353320712027,9.99532379894793
7957,9,-1.7187652898356944,-2.628353320712027,-2.0735205876545493
7958,9,-1.1169084687431625,-2.628353320712027,-1.6107204601457603
7959,9,-1.1791601446150421,-2.628353320712027,-1.6614310125997451
7960,9,-0.5271022361771976,-2.628353320712027,-1.1048663068627964
7961,9,-0.5921994975766065,-2.628353320712027,-1.1626603169689353
7962,9,10.688470044092435,-2.628353320712027,9.995324510089372
7963,9,-1.650893376005656,-2.628353320712027,-2.0246667967655987
7964,9,-1.176032879231835,-2.628353320712027,-1.6588975684998482
7965,9,0.32884249508112706,-2.628353320712027,-0.313645382675817
7966,9,10.688453744052268,-2.628353320712027,9.995308210076045
7967,9,-1.2513159351473235,-2.628353320712027,-1.7194613012604791
7968,9,-1.245337769304018,-2.628353320712027,-1.7146847759959103
7969,9,13.605452382848627,-2.628353320712027,12.912305291362022
7970,9,-1.5141475199544252,-2.628353320712027,-1.9234882693600155
7971,9,-1.7774047392289223,0.9012678516356489,0.27452079517614514
7972,9,-1.453170382979132,-2.628353320712027,-1.8772355367631448
7973,9,-1.6517538667220886,-2.628353320712027,-2.025291959141613
7974,9,-1.6133399294992947,-2.8403374805435972,-2.0493893895126742
