cluster_id,n,tau,f_anchor,log_e_para_multi,log_e_verb,log_e_full,log_e_para_g0.95,log_e_para_g0.96,log_e_para_g0.97,log_e_para_g0.98,y_astro,span_days,H_day,H_state,H_email,stat_time,stat_geo,stat_email,log_e_time,log_e_geo,log_e_email,log_e_multi5,log_e_multi4_noverb,log_e_para_time,log_e_para_time_geo
4656,11,0.1818181818181818,0.999999,40.67524230077231,-1.64954777346718,39.98209512021237,42.05336826027439,37.24995896071799,26.09126592961268,13.576093439648092,1,7.0,0.3244444444444445,0.12000000000000002,0.29777777777777775,0.6755555555555555,0.88,0.7022222222222223,0.689185823862388,0.23845751835223905,0.08002654713504143,39.06580438833821,39.288947939652424,39.982095120212364,39.576630012104204
4657,11,0.1818181818181818,0.6363636363636364,-0.0754902779095787,-1.64954777346718,-0.5803315518429168,0.7087603292741991,-0.4598078363720858,-0.3937073698649438,-0.9895948848523136,0,221.0,0.16666666666666666,0.1527777777777778,0.17355371900826444,0.8333333333333334,0.8472222222222222,0.8264462809917356,0.11640547759764486,0.35759907855715767,-0.45592393812806487,-0.14928195729720417,0.028221583051300847,0.02505355222742478,0.14860168140020535
4658,11,0.2727272727272727,0.8181818181818182,0.8592976237222574,-1.5784808980338536,0.2498983022381044,1.351647787113599,0.5407571360106601,0.9002917237581132,0.3397464862204801,0,211.0,0.13609467455621305,0.1124260355029586,0.20987654320987653,0.863905325443787,0.8875739644970414,0.7901234567901234,-0.09167159832950911,0.22366478575449023,-0.23291125446798455,0.09949595391422661,0.2845738294297353,0.49283664314000164,0.4109075813773688
4659,11,0.1818181818181818,0.999999,35.223842747523186,-1.6346575382060735,34.53069556696324,1.3746463027553046,36.61011715499739,25.78802402353756,13.458212843359656,1,11.0,0.2346938775510204,0.13265306122448978,0.45918367346938777,0.7653061224489797,0.8673469387755102,0.5408163265306123,0.48599404093808735,0.29671906617176047,0.40509978011068215,33.61440483508908,33.8375483864033,34.53069556696324,34.12523045885508
4660,11,0.0909090909090909,0.7272727272727273,0.08958868596878,0.1726512149774335,0.1319821256282891,0.666523638730923,-0.0579023668689876,0.0331819759711051,-0.7985941303921373,0,218.0,0.2231404958677686,0.10000000000000003,0.4375,0.7768595041322314,0.8999999999999999,0.5625,0.45021645996422877,0.12737354242332288,0.3774836300459907,0.2539099091226362,0.27323321661464184,0.2860717864043819,0.23591952310687847
4661,11,0.2727272727272727,0.9090909090909092,12.189821264201257,-1.6020696982392268,11.496675107541533,1.3960429938853964,1.320971007050399,2.2696480070209626,13.576093439648092,0,330.0,0.2307692307692308,0.1124260355029586,0.2307692307692308,0.7692307692307692,0.8875739644970414,0.7692307692307692,0.44379820050367136,0.19956605970797958,-0.1588679553156469,10.580402836052196,10.803545363485084,11.496682004372584,11.091223100575156
4662,11,0.999999,0.1818181818181818,-1.155705116156439,266.0508610344553,265.35771385389535,-1.0018609698993794,-1.2101807816286003,-1.2672398409572745,-1.1634862939598374,0,224.0,0.0864644635581711,0.05770374776918499,0.26101249178172253,0.9135355364418289,0.942296252230815,0.7389875082182775,-0.6803685563985313,-0.3073116557163884,-0.010836788149084953,264.4414231220212,-0.45180665969870915,-0.8900556839829143,-0.6560523538378752
4663,11,0.1818181818181818,0.2727272727272727,-0.8663636489176074,-1.6346575382060735,-1.1784725116432972,-0.3007755128501302,-1.0458630851538695,-1.2860287430233917,-1.1586405405683902,0,0.0,0.999999,0.11111111111111112,0.20833333333333337,1.0000000000287557e-06,0.8888888888888888,0.7916666666666666,-27.99700972379553,0.19489285394006806,-0.26171535493699594,-0.6537696358637304,-0.5085828708188537,-1.5595108294759035,-0.6065667794101215
4664,11,0.0909090909090909,0.9090909090909092,12.071950553876045,0.3614739065033496,11.378811580663742,2.25436310457655,1.311596667477562,2.218682698141784,13.458212843359656,0,213.0,0.19008264462809918,0.20000000000000004,0.22000000000000008,0.8099173553719008,0.7999999999999999,0.7799999999999999,0.2774205982165465,0.4344307631847968,-0.20331047476704445,10.46254188842041,10.685677232559657,11.378810919008288,10.973354639344352
4665,11,0.999999,0.6363636363636364,-0.5339537149838839,247.31244178905604,246.6192946084961,-0.3278305075107702,-0.4713714505896573,-0.4497484064034476,-1.0141512923154004,0,220.0,0.20408163265306123,0.10207612456747406,0.2962962962962963,0.7959183673469388,0.8979238754325259,0.7037037037037037,0.3630634606794034,0.14199996659038394,0.08413279010114261,245.70300387662195,0.06399761466136922,0.011933256285868166,0.057194775898047334
4666,11,0.1818181818181818,0.7272727272727273,-0.1602116242727727,-1.5781541246205144,-0.6364652598788318,0.1118662350441783,-0.4746517894402975,0.0216685846502278,-0.4377549370423416,0,220.0,0.20833333333333337,0.18518518518518517,0.33884297520661144,0.7916666666666666,0.8148148148148149,0.6611570247933886,0.38227117886230066,0.43696502455921005,0.2194448434601446,0.0615306940266136,0.24509289947703383,0.14737331412110388,0.25349812263518157
4667,11,0.3636363636363636,0.999999,35.22384274752319,-0.4836479485357987,34.530695566963246,3.502674176048054,36.61011715499739,25.78802402353756,13.458212843359656,0,217.0,0.26530612244897955,0.17346938775510207,0.37499999999999994,0.7346938775510204,0.8265306122448979,0.625,0.5893858454958736,0.40556884413297967,0.2853814362822922,33.61440483508909,33.837548386403306,34.530695566963246,34.125230458855086
4668,11,0.1818181818181818,0.999999,37.78142473387672,-1.5781541246205144,37.08827755331677,39.16321836432293,33.76190715179596,23.79439341770042,12.360000346963687,0,218.0,0.18055555555555558,0.14049586776859505,0.6600000000000001,0.8194444444444444,0.859504132231405,0.33999999999999986,0.2339996848001462,0.35039834103945444,0.3174650696124819,36.171986821442616,36.39513037275683,37.08827755331677,36.68281244520861
4669,11,0.0909090909090909,0.5454545454545454,-0.0719959612620415,0.1378160228887792,0.0384026009295827,0.6290020017748533,-0.0710982915061987,-0.7786856821461428,-0.7852148532156209,0,221.0,0.12396694214876033,0.12000000000000002,0.4,0.8760330578512396,0.88,0.6,-0.21089213477072433,0.26882789535708085,0.3294810865324034,0.11097536465699509,0.10415110396730776,-0.13903446562358102,0.016144312064470423
4670,11,0.1818181818181818,0.999999,36.081034436836525,-1.6157847554315383,35.38788725627658,2.2353830496263374,37.46730794183913,26.689452641864,13.778178476112611,1,11.0,0.22666666666666668,0.1466666666666667,0.33333333333333326,0.7733333333333333,0.8533333333333333,0.6666666666666667,0.458523570105277,0.36670589631753825,0.20373027871686133,34.47159652440242,34.69474007571664,35.38788725627658,34.98242214816842
4671,11,0.0909090909090909,0.9090909090909092,1.2752094939376617,0.3614739065033496,0.9192652577108684,0.6983321953582383,0.5542331501175939,2.218682698141784,0.3159722201553546,0,22.0,0.15702479338842976,0.15702479338842973,0.26000000000000006,0.8429752066115702,0.8429752066115703,0.74,0.06262478292542628,0.37254687811203313,-0.03200145801381815,0.5305639850262562,0.5687185447760861,0.8424457872728087,0.7089393289965413
4672,11,0.0909090909090909,0.999999,39.808861549822126,0.3614739065033496,39.11571436926218,41.184899939870675,36.61011715499739,25.78802402353756,13.458212843359656,0,170.0,0.2066115702479339,0.10743801652892562,0.5,0.7933884297520661,0.8925619834710744,0.5,0.36397894137808373,0.17340457387669606,0.4362474552526949,38.19942363738802,38.42256718870224,39.11571436926218,38.71024926115402
4673,11,0.1818181818181818,0.5454545454545454,-0.3122794610476593,-1.6157847554315383,-0.7651678659479646,0.1293734707742014,-0.0325544771526041,-0.7777232272832326,-1.017293297149549,0,206.0,0.2346938775510204,0.1530612244897959,0.1530612244897959,0.7653061224489797,0.8469387755102041,0.8469387755102041,0.4893419833449489,0.3843209467373492,-0.5883068856888136,-0.08650878420114849,0.09232910705797859,0.16679306072893596,0.24467962754988082
4674,11,0.2727272727272727,0.4545454545454545,-0.7719464934741587,-1.6020696982392268,-1.1032352909608836,-0.3023986841941199,-0.8010456873009331,-1.018641558795277,-1.2057646137806228,0,206.0,0.1466666666666667,0.10059171597633138,0.5537190082644627,0.8533333333333333,0.8994082840236686,0.44628099173553726,-0.02853627561237082,0.12770338219754174,0.4303764816529121,-0.14861344183918268,0.02664973130488235,-0.33269357279086287,-0.15463025949245568
4675,11,0.999999,0.2727272727272727,-1.0288965172155402,266.0508610344553,265.35771385389535,-0.6951211497552816,-1.0631881874209568,-1.2988611403491954,-1.1634862939598374,0,230.0,0.07334710743801652,0.07029478458049884,0.21249999999999994,0.9266528925619835,0.9297052154195011,0.7875000000000001,-0.9079014715173122,-0.1313481044273519,-0.21965893663259362,264.4414231220212,-0.4941012723466427,-0.9665701344123967,-0.6053295986503704
4676,11,0.1818181818181818,0.8181818181818182,0.3158790803838534,-1.593318083187408,-0.2390731948238308,0.1219042401364407,-0.0579023668689876,0.7592959592172337,0.2434937248761568,0,205.0,0.23611111111111113,0.2916666666666665,0.33333333333333326,0.7638888888888888,0.7083333333333335,0.6666666666666667,0.5018339805586582,0.35475515533389723,0.18650397621935255,0.15825479247381002,0.3460818259712106,0.4131727201798291,0.394076881230238
4677,11,0.1818181818181818,0.9090909090909092,3.230670619045103,-1.64954777346718,2.545090094083748,2.291591955461624,4.3844735245365305,2.2696480070209626,0.3533341541681061,0,8.0,0.25,0.5,0.5,0.75,0.5,0.5,0.5124225369756014,-0.4245114650139157,0.4117252382392458,1.7688862492817894,1.98545549674139,2.6014276297976453,2.219929135331669
4678,11,0.0909090909090909,0.7272727272727273,10.973759123964054,0.1378160228887792,10.28063162251313,2.1063679974006826,1.1493740531227288,0.0216685846502278,12.360000346963687,0,210.0,0.10743801652892562,0.15702479338842973,0.5,0.8925619834710744,0.8429752066115703,0.5,-0.39578536126971053,0.3949497718105226,0.4126659465849505,9.364403783265496,9.587527656708327,10.280623485031835,9.875183825936146
4679,11,0.1818181818181818,0.4545454545454545,-0.0299744406687387,-1.6346575382060735,-0.5400060236074731,0.1524835608250999,-0.0115994132646634,-1.0297442316782122,0.3159722201553546,0,49.0,0.40277777777777785,0.11111111111111112,0.4375,0.5972222222222221,0.8888888888888888,0.5625,0.7865177246919822,0.19489285394006806,0.38167918699997205,0.1891563629759394,0.3794855691219816,0.4593872478197206,0.37875329253360657
4680,11,0.999999,0.3636363636363636,-0.7924642400454075,281.4394549431443,280.74630776258437,-0.3007755128501302,-0.7908243029956163,-1.200651490270348,-1.1513856211848013,0,0.0,0.999999,0.5,0.18359375,1.0000000000287557e-06,0.5,0.81640625,-27.99700972379553,-0.4442053337856624,-0.40121185368291723,279.8300170307102,-0.8189543575112485,-1.485611420603821,-1.008715361897571
4681,11,0.0909090909090909,0.8181818181818182,12.189808415730258,0.4994518288054321,11.49666960932202,0.1554118756617223,1.320971007050399,0.8895454558073903,13.576093439648092,0,220.0,0.14049586776859505,0.14,0.4545454545454545,0.859504132231405,0.86,0.5454545454545455,-0.07889997647920044,0.31948190902783846,0.3752121067649714,10.580397964267405,10.803533141589742,11.496665931587032,11.091207818340713
4682,11,0.0909090909090909,0.9090909090909092,12.072087253004842,0.3614739065033496,11.378948278670682,3.502674176048054,4.326469145553261,2.218682698141784,13.458212843359656,0,220.0,0.19008264462809918,0.15702479338842973,0.8024691358024691,0.8099173553719008,0.8429752066115703,0.19753086419753085,0.2774205982165465,0.37254687811203313,0.07315507529792331,10.462679539472312,10.68581488474121,11.37894761710567,10.973490806532563
4683,11,0.1818181818181818,0.4545454545454545,-0.5511874150141973,-1.5781541246205144,-0.938254182552722,0.1118662350441783,-0.7880856985432236,-1.0150877132298697,-0.9953008427560636,0,203.0,0.20833333333333334,0.14049586776859505,0.19008264462809918,0.7916666666666666,0.859504132231405,0.8099173553719008,0.38227117886230066,0.35039834103945444,-0.33307558066863674,-0.1313442497994013,0.043591811333390185,0.020721132619024973,0.1430919123537877
4684,11,0.1818181818181818,0.5454545454545454,-0.5437447228720188,-1.6346575382060735,-0.9472793978411114,-0.3007755128501302,-0.7908243029956163,-0.7734233685550573,-0.4047629703795273,0,5.0,0.3611111111111111,0.18055555555555558,0.3553719008264462,0.6388888888888888,0.8194444444444444,0.6446280991735538,0.7650964767710816,0.4160143757117234,0.24546117252280553,0.1343401886834401,0.32278798449124046,0.3110708409636894,0.3472895833401941
4685,11,0.0909090909090909,0.999999,40.12723365450172,0.1726512149774335,39.434086473941775,41.51264450441519,34.481429148899075,24.58912640378361,12.771074919490896,0,225.0,0.14049586776859505,0.2066115702479339,0.42000000000000004,0.859504132231405,0.7933884297520661,0.58,-0.05915858304128774,0.44419002028430943,0.3539807232086707,38.51779574206762,38.740939293381835,39.434086473941775,39.028621365833615
4686,11,0.4545454545454545,0.7272727272727273,0.2395863329968384,1.0756808408716554,0.7425828087410794,0.6290020017748533,-0.0710982915061987,0.0216685846502278,0.226243129740744,0,399.0,0.2266666666666667,0.20000000000000004,0.4591836734693879,0.7733333333333333,0.7999999999999999,0.5408163265306121,0.46246093552394246,0.44496959464646935,0.3920456950860509,0.5688458596549124,0.38851366801960796,0.35721996159052993,0.3873335479436424
4687,11,0.0909090909090909,0.7272727272727273,1.126326704011163,0.4994518288054321,0.861226934663852,2.291591955461624,-0.4598078363720858,0.1194970406694095,-0.3736483957573032,0,219.0,0.12396694214876033,0.15702479338842973,0.6600000000000001,0.8760330578512396,0.8429752066115703,0.33999999999999986,-0.22963650112191603,0.36825768934789616,0.38621646013110666,0.5239665635327173,0.5300024829375116,0.6624633509557826,0.5736770296629901
4688,11,0.1818181818181818,0.8181818181818182,11.38480209860324,-1.593318083187408,10.691657228370635,1.3438183047786236,0.4758966507707484,0.7592959592172337,12.771074919490896,0,219.0,0.18055555555555555,0.1527777777777778,0.5833333333333333,0.8194444444444444,0.8472222222222222,0.41666666666666674,0.233782236746631,0.3716311876658023,0.4583524112252957,9.775415315411756,9.998556556511408,10.691669278573938,10.286220653259711
4689,11,0.0909090909090909,0.9090909090909092,12.189828460100433,0.4994518288054321,11.496689653524342,0.7087603292741991,2.4352535083238394,2.2696480070209626,13.576093439648092,0,218.0,0.19008264462809918,0.15702479338842973,0.3553719008264462,0.8099173553719008,0.8429752066115703,0.6446280991735538,0.2567701619341891,0.36825768934789616,0.2234175952481463,10.580419189379121,10.803554366879196,11.496687849114387,11.091230085343263
4690,11,0.5454545454545454,0.4545454545454545,-0.8963719598057412,3.4832832885846576,2.8025879387078283,-0.675650194563952,-0.7880856985432236,-1.0150877132298697,-1.1832587789765463,0,220.0,0.38016528925619836,0.1337868480725624,0.28099173553719003,0.6198347107438016,0.8662131519274376,0.71900826446281,0.7742057396091339,0.32723647289360436,0.06322821392138778,2.0174540950909625,0.22898954295068408,0.2534462267662677,0.27865284212400065
4691,11,0.0909090909090909,0.7272727272727273,0.2953273696772509,0.3614739065033496,0.3289474589537754,0.1524835608250999,0.5542331501175939,0.0928921324303291,0.3159722201553546,0,217.0,0.19008264462809915,0.09090909090909091,0.48148148148148145,0.8099173553719008,0.9090909090909091,0.5185185185185186,0.2774205982165465,0.05784464783977361,0.42417385018289977,0.2906689082385483,0.27215561589309867,0.2864140649694179,0.21587394786009995
4692,11,0.0909090909090909,0.999999,24.401734082732165,0.3614739065033496,23.708586902208484,5.648153532945261,4.326469145553261,25.78802402353756,13.458212843359656,0,74.0,0.23966942148760328,0.12000000000000002,0.19008264462809918,0.7603305785123967,0.88,0.8099173553719008,0.5047369309837901,0.24159135404741905,-0.3623670283618079,22.79229617042592,23.01543972170387,23.70858690221407,23.303121794138068
4693,11,0.3636363636363636,0.6363636363636364,-0.0052770830183079,-0.5917310639580933,-0.2561153488324778,0.666523638730923,-0.0579023668689876,-0.4497484064034476,-0.7985941303921373,0,200.0,0.328719723183391,0.2110726643598616,0.375,0.6712802768166091,0.7889273356401384,0.625,0.7318811467078858,0.4448719039124196,0.27833385749545236,0.26364200299605023,0.39792711366051714,0.4297428798388184,0.43481136238191964
4694,11,0.5454545454545454,0.8181818181818182,12.18982924427045,4.720710784111933,11.497252332009518,2.291591955461624,2.4352535083238394,0.8895454558073903,13.576093439648092,0,220.0,0.4296875,0.20888888888888893,0.38666666666666666,0.5703125,0.7911111111111111,0.6133333333333333,0.759886672562348,0.43433716440386516,0.2829655516162273,10.580987040603683,10.803560338130724,11.496692928883695,11.091235666774292
4695,11,0.0909090909090909,0.8181818181818182,0.3998853100115862,0.3614739065033496,0.3808640264104382,-0.6821207532903402,0.5542331501175939,0.8539355863448137,0.3159722201553546,0,16.0,0.15702479338842976,0.12396694214876033,0.5537190082644627,0.8429752066115702,0.8760330578512396,0.44628099173553726,0.06262478292542628,0.2602165909174543,0.45222439479529486,0.3163774109384605,0.3047781989660836,0.24540625133821115,0.250367442950177
4696,11,0.2727272727272727,0.6363636363636364,0.1966259421299396,-1.5915580431410423,-0.3418589918146572,0.6983321953582383,0.5542331501175939,-0.4139030426193776,-0.7828820085138972,0,1.0,0.57396449704142,0.15702479338842973,0.37499999999999994,0.42603550295857995,0.8429752066115703,0.625,0.5853847486581288,0.37254687811203313,0.2853814362822922,0.1820339078087374,0.37064351609601887,0.40977924151584,0.39752183830959553
4697,11,0.0909090909090909,0.999999,22.40810987429017,0.1378160228887792,21.714962693943104,2.1063679974006826,2.1626128082420344,23.79439341770042,12.360000346963687,0,222.0,0.15702479338842973,0.12396694214876033,0.5199999999999999,0.8429752066115703,0.8760330578512396,0.4800000000000001,0.07693770789883914,0.2872430826002357,0.41630695567664455,20.798671962797687,21.021815513899018,21.71496269393053,21.309497586069554
4698,11,0.1818181818181818,0.5454545454545454,-0.67918025350668,-1.64954777346718,-1.0510096315055857,-0.3023986841941199,-0.8010456873009331,-0.7582194455375457,-0.9895948848523136,0,221.0,0.19526627218934917,0.10059171597633138,0.21893491124260359,0.8047337278106508,0.8994082840236686,0.7810650887573964,0.28425470301273537,0.12770338219754174,-0.211744896633137,-0.2298339843010082,-0.05625537088928767,-0.08566476234552944,-0.009370526341035301
4699,11,0.0909090909090909,0.8181818181818182,0.6733959642156828,0.1378160228887792,0.4410412039167087,1.270725473897809,0.4505769845299987,0.7253250728255134,-0.4377549370423416,0,66.0,0.28925619834710736,0.15702479338842973,0.6600000000000001,0.7107438016528926,0.8429752066115703,0.33999999999999986,0.6556601333432877,0.3949497718105226,0.3174650696124819,0.4565401742299404,0.522544163713766,0.6645673682262346,0.5825151177674506
4700,11,0.0909090909090909,0.9090909090909092,1.8220271569029751,0.4994518288054321,1.3650962863930771,2.291591955461624,1.320971007050399,2.2696480070209626,0.3533341541681061,0,212.0,0.17355371900826444,0.12000000000000002,0.5,0.8264462809917356,0.88,0.5,0.16065298709129927,0.23845751835223905,0.4117252382392458,0.8574054950701842,0.9299341660786038,1.3027306532393368,1.056394605022769
4701,11,0.0909090909090909,0.999999,35.22384274752319,0.3614739065033496,34.530695566963246,3.502674176048054,36.61011715499739,25.78802402353756,13.458212843359656,0,218.0,0.10743801652892562,0.2345679012345679,0.4876033057851239,0.8925619834710744,0.7654320987654322,0.5123966942148761,-0.41472922766947795,0.43554650788817595,0.42854024404134483,33.61440483508909,33.837548386403306,34.530695566963246,34.125230458855086
4702,11,0.1818181818181818,0.999999,23.20283941381732,-1.593318083187408,22.509692233274404,3.483087055020415,2.225552832328737,24.58912640378361,12.771074919490896,1,11.0,0.2595155709342561,0.13494809688581316,0.19031141868512108,0.740484429065744,0.8650519031141868,0.8096885813148789,0.5812133169300031,0.314159847056807,-0.36398345513461106,21.593401501722983,21.816545053020164,22.50969223340719,22.104227125413725
4703,11,0.1818181818181818,0.9090909090909092,12.391899611942526,-1.6157847554315383,11.698753256545675,0.1293734707742014,1.3111928526071874,2.3106014268171293,13.778178476112611,1,11.0,0.2622222222222222,0.12888888888888891,0.52,0.7377777777777779,0.8711111111111111,0.48,0.5796723913916841,0.30382723901109276,0.4193504535643289,10.782481879259539,11.005624605426624,11.698759844711835,11.293300362768228
4704,11,0.1818181818181818,0.999999,24.704975239122778,-1.64954777346718,24.01182805856642,2.291591955461624,2.4352535083238394,26.09126592961268,13.576093439648092,1,7.0,0.26643598615916964,0.13494809688581316,0.29411764705882354,0.7335640138408304,0.8650519031141868,0.7058823529411764,0.5627453703608616,0.30167176413755614,0.06921188958989433,23.09553732677022,23.318680878080844,24.01182805859558,23.606362950512636
4705,11,0.1818181818181818,0.999999,35.22384274752319,-1.6346575382060735,34.530695566963246,3.502674176048054,36.61011715499739,25.78802402353756,13.458212843359656,1,7.0,0.28027681660899656,0.12110726643598616,0.28027681660899656,0.7197231833910034,0.8788927335640139,0.7197231833910034,0.6304265029111469,0.24692055637898225,0.04052652364793641,33.61440483508909,33.837548386403306,34.530695566963246,34.125230458855086
4706,11,0.1818181818181818,0.999999,24.40173408055735,-1.6346575382060735,23.708586900002334,1.3746463027553046,2.409149004893057,25.78802402353756,13.458212843359656,1,11.0,0.25259515570934254,0.1695501730103806,0.41868512110726647,0.7474048442906575,0.8304498269896194,0.5813148788927336,0.5498145775701514,0.3988533668636369,0.35732716908412376,22.79229616824571,23.01543971955499,23.708586900041183,23.30312179197066
4707,11,0.1818181818181818,0.999999,40.67524230077231,-1.64954777346718,39.98209512021237,42.05336826027439,37.24995896071799,26.09126592961268,13.576093439648092,1,7.0,0.26222222222222225,0.1466666666666667,0.35111111111111104,0.7377777777777778,0.8533333333333333,0.648888888888889,0.5505268445660619,0.34054886886586355,0.21438393957107182,39.06580438833821,39.288947939652424,39.982095120212364,39.576630012104204
4708,11,0.1818181818181818,0.9090909090909092,11.38485557356744,-1.593318083187408,10.691710703211296,2.2271477971672144,2.225552832328737,2.0625669306414056,12.771074919490896,1,11.0,0.2857142857142857,0.22448979591836735,0.4591836734693879,0.7142857142857143,0.7755102040816326,0.5408163265306121,0.6517093373349954,0.4428660383931169,0.40230722483411707,9.775476474476639,9.998617715717577,10.691730202676785,10.286282793253989
4709,11,0.1818181818181818,0.999999,24.70497523909549,-1.64954777346718,24.01182805853913,1.3960429938853964,2.4352535083238394,26.09126592961268,13.576093439648092,1,11.0,0.26388888888888884,0.11111111111111112,0.37499999999999994,0.7361111111111112,0.8888888888888888,0.625,0.5554143302895007,0.1922830409855285,0.2621254884698807,23.095537326744335,23.31868087805496,24.011828058568053,23.606362950482495
4710,11,0.1818181818181818,0.999999,24.704975239050352,-1.64954777346718,24.011828058493993,0.7087603292741991,1.320971007050399,26.09126592961268,13.576093439648092,1,11.0,0.29166666666666663,0.1527777777777778,0.3194444444444444,0.7083333333333334,0.8472222222222222,0.6805555555555556,0.6268239503765429,0.35759907855715767,0.13963042668835657,23.09553732670287,23.318680878013495,24.01182805852532,23.606362950443827
4711,11,0.1818181818181818,0.999999,24.70497523956204,-1.64954777346718,24.01182805900568,3.56404371110181,4.3844735245365305,26.09126592961268,13.576093439648092,1,11.0,0.234375,0.1328125,0.3515625,0.765625,0.8671875,0.6484375,0.45752515072701355,0.2936347397544521,0.2153519559100765,23.095537327209154,23.318680878519782,24.011828059031572,23.606362950948423
4712,11,0.1818181818181818,0.999999,35.86367885041273,-1.64954777346718,35.170531669852785,3.56404371110181,37.24995896071799,26.09126592961268,13.576093439648092,1,11.0,0.23555555555555555,0.10222222222222223,0.2444444444444445,0.7644444444444445,0.8977777777777778,0.7555555555555555,0.4619302492372166,0.13849408718973955,-0.10228150153194226,34.25424093797863,34.477384489292845,35.170531669852785,34.765066561744625
4713,11,0.999999,0.4545454545454545,-0.8085960474558259,241.17092089385503,240.47777371329508,-0.675650194563952,-0.7880856985432236,-1.0150877132298697,-0.7852148532156209,0,65.0,0.3019382820638284,0.09722222222222224,0.5750027796656824,0.6980617179361717,0.9027777777777778,0.42499722033431764,0.6823508516505816,0.1325174690755231,0.40430708248280744,239.56148298142094,0.23585629611748127,0.1922745893848472,0.17274964445786933
4714,11,0.1818181818181818,0.9090909090909092,12.072087253004842,-1.6346575382060735,11.378941187345449,3.502674176048054,4.326469145553261,2.218682698141784,13.458212843359656,1,11.0,0.24444444444444446,0.1377777777777778,0.2444444444444445,0.7555555555555555,0.8622222222222222,0.7555555555555555,0.5219838465273944,0.31572236371190754,-0.09378493850989367,10.462673134602325,10.685815571041267,11.378949707445205,10.973492438500399
4715,11,0.1818181818181818,0.9090909090909092,12.072445298427027,-1.6346575382060735,11.379299232368522,5.648153532945261,4.326469145553261,2.218682698141784,13.458212843359656,0,199.0,0.27777777777777773,0.15702479338842976,0.5833333333333333,0.7222222222222223,0.8429752066115702,0.41666666666666674,0.623974174842642,0.37254687811203335,0.4488125836728374,10.463036412511995,10.686178849355874,11.37930878357899,10.973851970009646
4716,11,0.0909090909090909,0.6363636363636364,-0.3471298163770375,0.3614739065033496,0.0686661524814048,0.1524835608250999,-0.4498160864104371,-0.4139030426193776,-1.0124698365463831,0,220.0,0.14049586776859505,0.2727272727272727,0.3125,0.859504132231405,0.7272727272727273,0.6875,-0.07122423131607136,0.39819819173977833,0.1396020599266814,0.13319529572727928,0.06693921159707394,-0.1996915665680319,0.041495613239887374
4717,11,0.1818181818181818,0.8181818181818182,11.384839292981235,-1.593318083187408,10.691694422662705,2.2271477971672144,2.225552832328737,0.7592959592172337,12.771074919490896,1,11.0,0.2755102040816327,0.16326530612244897,0.326530612244898,0.7244897959183674,0.8367346938775511,0.673469387755102,0.626381571572818,0.3964873017910042,0.16927458381438232,9.7754553145194,9.998596555711456,10.691713376989094,10.286265165758637
4718,11,0.0909090909090909,0.5454545454545454,-0.6321202912888302,0.4994518288054321,0.0858480476166573,-0.3023986841941199,-0.8010456873009331,-0.7582194455375457,-0.7561883643378421,0,208.0,0.2231404958677686,0.14,0.4380165289256197,0.7768595041322314,0.86,0.5619834710743803,0.4133606952541886,0.31948190902783846,0.35706866577260055,0.2618595547247984,0.1924580249330834,0.021445398195232612,0.13096056376318255
4719,11,0.1818181818181818,0.999999,25.303160750825175,-1.6157847554315383,24.61001357026727,1.351647787113599,2.430873808326394,26.689452641864,13.778178476112611,1,11.0,0.2456747404844291,0.10726643598615918,0.30103806228373703,0.754325259515571,0.8927335640138409,0.698961937716263,0.5281026443238765,0.19327144995097556,0.11975488963713765,23.693722838434507,23.91686638974668,24.61001357028262,24.204548462186896
4720,11,0.2727272727272727,0.6363636363636364,-0.5339537149838839,-1.5616154041654575,-0.9212036827076562,-0.3278305075107702,-0.4713714505896573,-0.4497484064034476,-1.0141512923154004,0,220.0,0.14285714285714285,0.12396694214876033,0.7083333333333334,0.8571428571428572,0.8760330578512396,0.29166666666666663,-0.03870471543885401,0.2675398098351076,0.35776512477846456,-0.10647461409623382,0.06887110431518861,-0.2559785626502612,-0.04951845659908982
4721,11,0.0909090909090909,0.6363636363636364,0.1902220628794317,0.1726512149774335,0.1814752302689989,0.666523638730923,0.4758966507707484,-0.4497484064034476,-0.4410323690927006,0,153.0,0.10743801652892562,0.12396694214876033,0.48148148148148145,0.8925619834710744,0.8760330578512396,0.5185185185185186,-0.4037996326023261,0.2675398098351076,0.4230467760892882,0.16536170435286457,0.1635309936787055,-0.06331470193162148,0.05953908093634053
4722,11,0.1818181818181818,0.8181818181818182,0.7814442722314603,-1.6346575382060735,0.1738038539696513,0.6983321953582383,1.311596667477562,0.8539355863448137,-0.4047629703795273,0,242.0,0.30555555555555547,0.11111111111111112,0.4545454545454545,0.6944444444444445,0.8888888888888888,0.5454545454545455,0.6873301951330575,0.19489285394006806,0.40049916029430577,0.3472418145275358,0.5424369739260055,0.7354940077442441,0.5856001577614232
4723,11,0.0909090909090909,0.5454545454545454,-0.0373503950514566,0.4994518288054321,0.2666459557045791,0.7087603292741991,-0.0185147042995347,-0.7582194455375457,-0.9895948848523136,0,4.0,0.305785123966942,0.10743801652892562,0.42000000000000004,0.694214876033058,0.8925619834710744,0.58,0.6563974776506961,0.1710465224159381,0.3342059499752237,0.3538023062605091,0.31381572103786426,0.36851521457450864,0.30692552815040997
