scenario,pi0,alpha,rep,k_hat,fdr,tdp
S4_heavy_tail_null,0.5,0.2,98,1571,0.036919159770846595,0.615040650406504
S4_heavy_tail_null,0.5,0.05,99,304,0.05263157894736842,0.11442193087008343
S4_heavy_tail_null,0.5,0.1,99,1150,0.030434782608695653,0.44298768375049663
S4_heavy_tail_null,0.5,0.15,99,1449,0.035196687370600416,0.5554231227651967
S4_heavy_tail_null,0.5,0.2,99,1659,0.0379746835443038,0.634088200238379
S4_heavy_tail_null,0.7,0.05,0,121,0.15702479338842976,0.0676841406768414
S4_heavy_tail_null,0.7,0.1,0,479,0.08977035490605428,0.28931652289316523
S4_heavy_tail_null,0.7,0.15,0,735,0.07755102040816327,0.44990046449900467
S4_heavy_tail_null,0.7,0.2,0,847,0.0755608028335301,0.5195753151957532
S4_heavy_tail_null,0.7,0.05,1,2,1.0,0.0
S4_heavy_tail_null,0.7,0.1,1,115,0.16521739130434782,0.06290956749672345
S4_heavy_tail_null,0.7,0.15,1,562,0.09074733096085409,0.3348623853211009
S4_heavy_tail_null,0.7,0.2,1,738,0.07994579945799458,0.44495412844036697
S4_heavy_tail_null,0.7,0.05,2,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,2,413,0.08232445520581114,0.25799863852961197
S4_heavy_tail_null,0.7,0.15,2,635,0.07716535433070866,0.39891082368958475
S4_heavy_tail_null,0.7,0.2,2,767,0.07170795306388526,0.4846834581347856
S4_heavy_tail_null,0.7,0.05,3,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,3,297,0.10437710437710437,0.18119891008174388
S4_heavy_tail_null,0.7,0.15,3,587,0.0919931856899489,0.3630790190735695
S4_heavy_tail_null,0.7,0.2,3,724,0.09116022099447514,0.4482288828337875
S4_heavy_tail_null,0.7,0.05,4,32,0.28125,0.015364061456245824
S4_heavy_tail_null,0.7,0.1,4,401,0.08977556109725686,0.24382097528390115
S4_heavy_tail_null,0.7,0.15,4,661,0.0832072617246596,0.40480961923847697
S4_heavy_tail_null,0.7,0.2,4,824,0.07888349514563107,0.5070140280561122
S4_heavy_tail_null,0.7,0.05,5,25,0.4,0.009986684420772303
S4_heavy_tail_null,0.7,0.1,5,387,0.08010335917312661,0.237017310252996
S4_heavy_tail_null,0.7,0.15,5,663,0.08144796380090498,0.4054593874833555
S4_heavy_tail_null,0.7,0.2,5,806,0.07816377171215881,0.49467376830892146
S4_heavy_tail_null,0.7,0.05,6,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,6,348,0.09195402298850575,0.21236559139784947
S4_heavy_tail_null,0.7,0.15,6,611,0.08183306055646482,0.37701612903225806
S4_heavy_tail_null,0.7,0.2,6,786,0.08142493638676845,0.4852150537634409
S4_heavy_tail_null,0.7,0.05,7,1,1.0,0.0
S4_heavy_tail_null,0.7,0.1,7,257,0.12062256809338522,0.15586206896551724
S4_heavy_tail_null,0.7,0.15,7,558,0.07885304659498207,0.3544827586206897
S4_heavy_tail_null,0.7,0.2,7,726,0.07851239669421488,0.4613793103448276
S4_heavy_tail_null,0.7,0.05,8,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,8,96,0.16666666666666666,0.053015241882041084
S4_heavy_tail_null,0.7,0.15,8,571,0.09106830122591944,0.34393638170974156
S4_heavy_tail_null,0.7,0.2,8,746,0.09249329758713137,0.4486414844267727
S4_heavy_tail_null,0.7,0.05,9,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,9,183,0.09289617486338798,0.1089238845144357
S4_heavy_tail_null,0.7,0.15,9,544,0.07904411764705882,0.328740157480315
S4_heavy_tail_null,0.7,0.2,9,794,0.0743073047858942,0.4822834645669291
S4_heavy_tail_null,0.7,0.05,10,90,0.17777777777777778,0.049136786188579015
S4_heavy_tail_null,0.7,0.1,10,497,0.08048289738430583,0.30345285524568394
S4_heavy_tail_null,0.7,0.15,10,745,0.06711409395973154,0.46148738379814075
S4_heavy_tail_null,0.7,0.2,10,872,0.07110091743119266,0.5378486055776892
S4_heavy_tail_null,0.7,0.05,11,1,1.0,0.0
S4_heavy_tail_null,0.7,0.1,11,369,0.11382113821138211,0.21975806451612903
S4_heavy_tail_null,0.7,0.15,11,634,0.08990536277602523,0.38776881720430106
S4_heavy_tail_null,0.7,0.2,11,817,0.08935128518971848,0.5
S4_heavy_tail_null,0.7,0.05,12,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,12,440,0.10681818181818181,0.2666214382632293
S4_heavy_tail_null,0.7,0.15,12,689,0.0841799709724238,0.4280868385345997
S4_heavy_tail_null,0.7,0.2,12,861,0.07897793263646923,0.5379918588873813
S4_heavy_tail_null,0.7,0.05,13,1,0.0,0.00065359477124183
S4_heavy_tail_null,0.7,0.1,13,229,0.10480349344978165,0.13398692810457516
S4_heavy_tail_null,0.7,0.15,13,540,0.07777777777777778,0.3254901960784314
S4_heavy_tail_null,0.7,0.2,13,732,0.07377049180327869,0.44313725490196076
S4_heavy_tail_null,0.7,0.05,14,6,0.5,0.0019723865877712033
S4_heavy_tail_null,0.7,0.1,14,322,0.09627329192546584,0.1913214990138067
S4_heavy_tail_null,0.7,0.15,14,631,0.08399366085578447,0.3800131492439185
S4_heavy_tail_null,0.7,0.2,14,805,0.08944099378881988,0.4819197896120973
S4_heavy_tail_null,0.7,0.05,15,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,15,326,0.10429447852760736,0.19531772575250836
S4_heavy_tail_null,0.7,0.15,15,638,0.08934169278996865,0.388628762541806
S4_heavy_tail_null,0.7,0.2,15,813,0.08364083640836409,0.4983277591973244
S4_heavy_tail_null,0.7,0.05,16,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,16,308,0.10064935064935066,0.18211702827087442
S4_heavy_tail_null,0.7,0.15,16,612,0.0915032679738562,0.36554898093359633
S4_heavy_tail_null,0.7,0.2,16,819,0.08058608058608059,0.49506903353057197
S4_heavy_tail_null,0.7,0.05,17,17,0.35294117647058826,0.00739247311827957
S4_heavy_tail_null,0.7,0.1,17,278,0.11870503597122302,0.1646505376344086
S4_heavy_tail_null,0.7,0.15,17,566,0.08303886925795052,0.3487903225806452
S4_heavy_tail_null,0.7,0.2,17,750,0.076,0.4657258064516129
S4_heavy_tail_null,0.7,0.05,18,7,0.42857142857142855,0.0027155465037338763
S4_heavy_tail_null,0.7,0.1,18,411,0.08029197080291971,0.25661914460285135
S4_heavy_tail_null,0.7,0.15,18,661,0.07564296520423601,0.4147997284453496
S4_heavy_tail_null,0.7,0.2,18,805,0.08074534161490683,0.5023761031907671
S4_heavy_tail_null,0.7,0.05,19,3,0.6666666666666666,0.0006729475100942127
S4_heavy_tail_null,0.7,0.1,19,392,0.08673469387755102,0.24091520861372812
S4_heavy_tail_null,0.7,0.15,19,629,0.08108108108108109,0.38896366083445494
S4_heavy_tail_null,0.7,0.2,19,775,0.07870967741935483,0.48048452220726784
S4_heavy_tail_null,0.7,0.05,20,5,0.4,0.00202020202020202
S4_heavy_tail_null,0.7,0.1,20,278,0.10071942446043165,0.16835016835016836
S4_heavy_tail_null,0.7,0.15,20,597,0.09380234505862646,0.3643097643097643
S4_heavy_tail_null,0.7,0.2,20,763,0.09043250327653997,0.46734006734006733
S4_heavy_tail_null,0.7,0.05,21,138,0.13768115942028986,0.07917498336660013
S4_heavy_tail_null,0.7,0.1,21,564,0.07446808510638298,0.3473053892215569
S4_heavy_tail_null,0.7,0.15,21,805,0.06583850931677018,0.5003326679973387
S4_heavy_tail_null,0.7,0.2,21,944,0.06567796610169492,0.5868263473053892
S4_heavy_tail_null,0.7,0.05,22,2,1.0,0.0
S4_heavy_tail_null,0.7,0.1,22,272,0.1213235294117647,0.15651604453176163
S4_heavy_tail_null,0.7,0.15,22,633,0.07740916271721959,0.38244924688932547
S4_heavy_tail_null,0.7,0.2,22,781,0.08066581306017925,0.4702030124426981
S4_heavy_tail_null,0.7,0.05,23,1,1.0,0.0
S4_heavy_tail_null,0.7,0.1,23,4,0.75,0.0006622516556291391
S4_heavy_tail_null,0.7,0.15,23,475,0.10736842105263159,0.280794701986755
S4_heavy_tail_null,0.7,0.2,23,708,0.096045197740113,0.423841059602649
S4_heavy_tail_null,0.7,0.05,24,1,1.0,0.0
S4_heavy_tail_null,0.7,0.1,24,286,0.1048951048951049,0.17215870880968392
S4_heavy_tail_null,0.7,0.15,24,643,0.08087091757387248,0.39744451916610624
S4_heavy_tail_null,0.7,0.2,24,793,0.0832282471626734,0.48890383322125086
S4_heavy_tail_null,0.7,0.05,25,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,25,333,0.11411411411411411,0.19798657718120805
S4_heavy_tail_null,0.7,0.15,25,622,0.09646302250803858,0.37718120805369126
S4_heavy_tail_null,0.7,0.2,25,779,0.08985879332477535,0.47583892617449663
S4_heavy_tail_null,0.7,0.05,26,2,0.0,0.0013605442176870747
S4_heavy_tail_null,0.7,0.1,26,398,0.08040201005025126,0.24897959183673468
S4_heavy_tail_null,0.7,0.15,26,638,0.07836990595611286,0.4
S4_heavy_tail_null,0.7,0.2,26,789,0.07731305449936629,0.49523809523809526
S4_heavy_tail_null,0.7,0.05,27,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,27,438,0.0821917808219178,0.2776243093922652
S4_heavy_tail_null,0.7,0.15,27,690,0.07391304347826087,0.44129834254143646
S4_heavy_tail_null,0.7,0.2,27,862,0.0777262180974478,0.5490331491712708
S4_heavy_tail_null,0.7,0.05,28,1,1.0,0.0
S4_heavy_tail_null,0.7,0.1,28,125,0.112,0.07464694014794888
S4_heavy_tail_null,0.7,0.15,28,543,0.07734806629834254,0.3369199731002018
S4_heavy_tail_null,0.7,0.2,28,710,0.08450704225352113,0.4371217215870881
S4_heavy_tail_null,0.7,0.05,29,97,0.15463917525773196,0.054376657824933686
S4_heavy_tail_null,0.7,0.1,29,510,0.07450980392156863,0.3129973474801061
S4_heavy_tail_null,0.7,0.15,29,707,0.07637906647807638,0.4330238726790451
S4_heavy_tail_null,0.7,0.2,29,859,0.0710128055878929,0.5291777188328912
S4_heavy_tail_null,0.7,0.05,30,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,30,142,0.1267605633802817,0.08367071524966262
S4_heavy_tail_null,0.7,0.15,30,435,0.0896551724137931,0.26720647773279355
S4_heavy_tail_null,0.7,0.2,30,627,0.09250398724082935,0.38394062078272606
S4_heavy_tail_null,0.7,0.05,31,15,0.26666666666666666,0.007367716008037508
S4_heavy_tail_null,0.7,0.1,31,538,0.06133828996282528,0.3382451440053583
S4_heavy_tail_null,0.7,0.15,31,756,0.05952380952380952,0.47622237106496984
S4_heavy_tail_null,0.7,0.2,31,896,0.06473214285714286,0.5612860013395847
S4_heavy_tail_null,0.7,0.05,32,1,0.0,0.0006510416666666666
S4_heavy_tail_null,0.7,0.1,32,256,0.109375,0.1484375
S4_heavy_tail_null,0.7,0.15,32,579,0.0846286701208981,0.3450520833333333
S4_heavy_tail_null,0.7,0.2,32,814,0.085995085995086,0.484375
S4_heavy_tail_null,0.7,0.05,33,2,1.0,0.0
S4_heavy_tail_null,0.7,0.1,33,230,0.12608695652173912,0.13571910871033085
S4_heavy_tail_null,0.7,0.15,33,588,0.09013605442176871,0.3612424037812289
S4_heavy_tail_null,0.7,0.2,33,779,0.08472400513478819,0.4814314652261985
S4_heavy_tail_null,0.7,0.05,34,12,0.3333333333333333,0.0053475935828877
S4_heavy_tail_null,0.7,0.1,34,433,0.09468822170900693,0.2620320855614973
S4_heavy_tail_null,0.7,0.15,34,705,0.07801418439716312,0.4344919786096257
S4_heavy_tail_null,0.7,0.2,34,872,0.07454128440366972,0.5394385026737968
S4_heavy_tail_null,0.7,0.05,35,19,0.21052631578947367,0.009836065573770493
S4_heavy_tail_null,0.7,0.1,35,342,0.10818713450292397,0.2
S4_heavy_tail_null,0.7,0.15,35,633,0.08688783570300158,0.37901639344262295
S4_heavy_tail_null,0.7,0.2,35,745,0.08590604026845637,0.4465573770491803
S4_heavy_tail_null,0.7,0.05,36,80,0.1875,0.04380053908355795
S4_heavy_tail_null,0.7,0.1,36,516,0.08527131782945736,0.31805929919137466
S4_heavy_tail_null,0.7,0.15,36,723,0.07883817427385892,0.44878706199460916
S4_heavy_tail_null,0.7,0.2,36,874,0.08237986270022883,0.5404312668463612
S4_heavy_tail_null,0.7,0.05,37,3,1.0,0.0
S4_heavy_tail_null,0.7,0.1,37,354,0.08757062146892655,0.2175084175084175
S4_heavy_tail_null,0.7,0.15,37,630,0.07936507936507936,0.39057239057239057
S4_heavy_tail_null,0.7,0.2,37,827,0.07859733978234583,0.5131313131313131
S4_heavy_tail_null,0.7,0.05,38,33,0.21212121212121213,0.016709511568123392
S4_heavy_tail_null,0.7,0.1,38,640,0.0671875,0.38367609254498714
S4_heavy_tail_null,0.7,0.15,38,858,0.06293706293706294,0.5167095115681234
S4_heavy_tail_null,0.7,0.2,38,961,0.060353798126951096,0.5803341902313625
S4_heavy_tail_null,0.7,0.05,39,3,0.6666666666666666,0.0006720430107526882
S4_heavy_tail_null,0.7,0.1,39,347,0.1037463976945245,0.20900537634408603
S4_heavy_tail_null,0.7,0.15,39,616,0.08116883116883117,0.3803763440860215
S4_heavy_tail_null,0.7,0.2,39,782,0.08056265984654731,0.4831989247311828
S4_heavy_tail_null,0.7,0.05,40,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,40,196,0.14285714285714285,0.11103767349636484
S4_heavy_tail_null,0.7,0.15,40,553,0.09584086799276673,0.3304692663582287
S4_heavy_tail_null,0.7,0.2,40,712,0.09410112359550561,0.426305353602115
S4_heavy_tail_null,0.7,0.05,41,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,41,205,0.11219512195121951,0.12255892255892256
S4_heavy_tail_null,0.7,0.15,41,537,0.0931098696461825,0.32794612794612793
S4_heavy_tail_null,0.7,0.2,41,767,0.09126466753585398,0.46936026936026937
S4_heavy_tail_null,0.7,0.05,42,57,0.19298245614035087,0.03054448871181939
S4_heavy_tail_null,0.7,0.1,42,439,0.0774487471526196,0.2689243027888446
S4_heavy_tail_null,0.7,0.15,42,664,0.07228915662650602,0.40903054448871184
S4_heavy_tail_null,0.7,0.2,42,833,0.07082833133253301,0.5139442231075697
S4_heavy_tail_null,0.7,0.05,43,35,0.2571428571428571,0.017543859649122806
S4_heavy_tail_null,0.7,0.1,43,490,0.0673469387755102,0.3083670715249663
S4_heavy_tail_null,0.7,0.15,43,743,0.06460296096904442,0.4689608636977058
S4_heavy_tail_null,0.7,0.2,43,884,0.06787330316742081,0.5560053981106613
S4_heavy_tail_null,0.7,0.05,44,45,0.26666666666666666,0.02185430463576159
S4_heavy_tail_null,0.7,0.1,44,480,0.09166666666666666,0.28874172185430463
S4_heavy_tail_null,0.7,0.15,44,721,0.08044382801664356,0.4390728476821192
S4_heavy_tail_null,0.7,0.2,44,841,0.07253269916765755,0.5165562913907285
S4_heavy_tail_null,0.7,0.05,45,11,0.45454545454545453,0.00390625
S4_heavy_tail_null,0.7,0.1,45,288,0.10416666666666667,0.16796875
S4_heavy_tail_null,0.7,0.15,45,553,0.09041591320072333,0.3274739583333333
S4_heavy_tail_null,0.7,0.2,45,773,0.08538163001293661,0.4602864583333333
S4_heavy_tail_null,0.7,0.05,46,21,0.38095238095238093,0.008928571428571428
S4_heavy_tail_null,0.7,0.1,46,428,0.07710280373831775,0.27129120879120877
S4_heavy_tail_null,0.7,0.15,46,687,0.08151382823871907,0.4333791208791209
S4_heavy_tail_null,0.7,0.2,46,819,0.07936507936507936,0.5178571428571429
S4_heavy_tail_null,0.7,0.05,47,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,47,103,0.1941747572815534,0.05456936226166995
S4_heavy_tail_null,0.7,0.15,47,590,0.08644067796610169,0.35437212360289283
S4_heavy_tail_null,0.7,0.2,47,770,0.08441558441558442,0.4635108481262327
S4_heavy_tail_null,0.7,0.05,48,6,0.5,0.002005347593582888
S4_heavy_tail_null,0.7,0.1,48,333,0.12612612612612611,0.1945187165775401
S4_heavy_tail_null,0.7,0.15,48,619,0.09208400646203554,0.37566844919786097
S4_heavy_tail_null,0.7,0.2,48,814,0.08845208845208845,0.4959893048128342
S4_heavy_tail_null,0.7,0.05,49,1,1.0,0.0
S4_heavy_tail_null,0.7,0.1,49,1,1.0,0.0
S4_heavy_tail_null,0.7,0.15,49,498,0.10040160642570281,0.30601092896174864
S4_heavy_tail_null,0.7,0.2,49,729,0.08916323731138547,0.453551912568306
S4_heavy_tail_null,0.7,0.05,50,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,50,14,0.35714285714285715,0.006028131279303416
S4_heavy_tail_null,0.7,0.15,50,502,0.10159362549800798,0.30207635632953783
S4_heavy_tail_null,0.7,0.2,50,725,0.0896551724137931,0.4420629604822505
S4_heavy_tail_null,0.7,0.05,51,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,51,48,0.2708333333333333,0.022697795071335927
S4_heavy_tail_null,0.7,0.15,51,539,0.09647495361781076,0.3158236057068742
S4_heavy_tail_null,0.7,0.2,51,788,0.08375634517766498,0.4682230869001297
S4_heavy_tail_null,0.7,0.05,52,1,1.0,0.0
S4_heavy_tail_null,0.7,0.1,52,79,0.20253164556962025,0.042140468227424746
S4_heavy_tail_null,0.7,0.15,52,537,0.0893854748603352,0.32709030100334446
S4_heavy_tail_null,0.7,0.2,52,733,0.07776261937244201,0.45217391304347826
S4_heavy_tail_null,0.7,0.05,53,1,1.0,0.0
S4_heavy_tail_null,0.7,0.1,53,223,0.08520179372197309,0.13554817275747508
S4_heavy_tail_null,0.7,0.15,53,621,0.07729468599033816,0.38073089700996676
S4_heavy_tail_null,0.7,0.2,53,775,0.07741935483870968,0.4750830564784053
S4_heavy_tail_null,0.7,0.05,54,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,54,390,0.08205128205128205,0.24238320920785375
S4_heavy_tail_null,0.7,0.15,54,654,0.06422018348623854,0.4143534190927556
S4_heavy_tail_null,0.7,0.2,54,777,0.06306306306306306,0.4928909952606635
S4_heavy_tail_null,0.7,0.05,55,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,55,0,0.0,0.0
S4_heavy_tail_null,0.7,0.15,55,392,0.09438775510204081,0.24348422496570646
S4_heavy_tail_null,0.7,0.2,55,578,0.0847750865051903,0.3628257887517147
S4_heavy_tail_null,0.7,0.05,56,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,56,312,0.09615384615384616,0.18613861386138614
S4_heavy_tail_null,0.7,0.15,56,606,0.07590759075907591,0.3696369636963696
S4_heavy_tail_null,0.7,0.2,56,776,0.08118556701030928,0.47062706270627064
S4_heavy_tail_null,0.7,0.05,57,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,57,300,0.11,0.1826265389876881
S4_heavy_tail_null,0.7,0.15,57,580,0.08793103448275862,0.36183310533515733
S4_heavy_tail_null,0.7,0.2,57,705,0.08226950354609928,0.4425444596443228
S4_heavy_tail_null,0.7,0.05,58,1,1.0,0.0
S4_heavy_tail_null,0.7,0.1,58,2,1.0,0.0
S4_heavy_tail_null,0.7,0.15,58,498,0.1144578313253012,0.293218085106383
S4_heavy_tail_null,0.7,0.2,58,670,0.1,0.4009308510638298
S4_heavy_tail_null,0.7,0.05,59,40,0.2,0.021319120586275817
S4_heavy_tail_null,0.7,0.1,59,400,0.0675,0.24850099933377748
S4_heavy_tail_null,0.7,0.15,59,642,0.07165109034267912,0.39706862091938705
S4_heavy_tail_null,0.7,0.2,59,807,0.07558859975216853,0.49700199866755496
S4_heavy_tail_null,0.7,0.05,60,1,1.0,0.0
S4_heavy_tail_null,0.7,0.1,60,367,0.09536784741144415,0.21586475942782835
S4_heavy_tail_null,0.7,0.15,60,611,0.08183306055646482,0.3647594278283485
S4_heavy_tail_null,0.7,0.2,60,816,0.09558823529411764,0.4798439531859558
S4_heavy_tail_null,0.7,0.05,61,63,0.12698412698412698,0.03678929765886288
S4_heavy_tail_null,0.7,0.1,61,501,0.06387225548902195,0.3137123745819398
S4_heavy_tail_null,0.7,0.15,61,711,0.07172995780590717,0.4414715719063545
S4_heavy_tail_null,0.7,0.2,61,862,0.07540603248259861,0.5331103678929766
S4_heavy_tail_null,0.7,0.05,62,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,62,286,0.1048951048951049,0.17379497623896809
S4_heavy_tail_null,0.7,0.15,62,537,0.09497206703910614,0.329938900203666
S4_heavy_tail_null,0.7,0.2,62,700,0.08714285714285715,0.43380855397148677
S4_heavy_tail_null,0.7,0.05,63,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,63,0,0.0,0.0
S4_heavy_tail_null,0.7,0.15,63,499,0.08817635270541083,0.3080568720379147
S4_heavy_tail_null,0.7,0.2,63,738,0.08536585365853659,0.45700744752877454
S4_heavy_tail_null,0.7,0.05,64,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,64,323,0.07739938080495357,0.19787516600265603
S4_heavy_tail_null,0.7,0.15,64,581,0.07056798623063683,0.35856573705179284
S4_heavy_tail_null,0.7,0.2,64,788,0.07741116751269035,0.48273572377158036
S4_heavy_tail_null,0.7,0.05,65,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,65,160,0.19375,0.08799454297407913
S4_heavy_tail_null,0.7,0.15,65,529,0.10964083175803403,0.32128240109140516
S4_heavy_tail_null,0.7,0.2,65,713,0.09396914446002805,0.4406548431105048
S4_heavy_tail_null,0.7,0.05,66,14,0.07142857142857142,0.00847457627118644
S4_heavy_tail_null,0.7,0.1,66,458,0.09170305676855896,0.2711864406779661
S4_heavy_tail_null,0.7,0.15,66,709,0.08321579689703808,0.423728813559322
S4_heavy_tail_null,0.7,0.2,66,856,0.07827102803738317,0.5143415906127771
S4_heavy_tail_null,0.7,0.05,67,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,67,440,0.075,0.2653194263363755
S4_heavy_tail_null,0.7,0.15,67,731,0.06839945280437756,0.4439374185136897
S4_heavy_tail_null,0.7,0.2,67,856,0.07242990654205607,0.5176010430247718
S4_heavy_tail_null,0.7,0.05,68,50,0.22,0.026192075218267292
S4_heavy_tail_null,0.7,0.1,68,509,0.06679764243614932,0.31900604432505036
S4_heavy_tail_null,0.7,0.15,68,710,0.07746478873239436,0.4398925453324379
S4_heavy_tail_null,0.7,0.2,68,838,0.07995226730310262,0.5177971793149765
S4_heavy_tail_null,0.7,0.05,69,1,1.0,0.0
S4_heavy_tail_null,0.7,0.1,69,360,0.09722222222222222,0.21681120747164775
S4_heavy_tail_null,0.7,0.15,69,625,0.0816,0.3829219479653102
S4_heavy_tail_null,0.7,0.2,69,793,0.07692307692307693,0.4883255503669113
S4_heavy_tail_null,0.7,0.05,70,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,70,255,0.10980392156862745,0.15368991198375084
S4_heavy_tail_null,0.7,0.15,70,526,0.09315589353612168,0.3229519295870007
S4_heavy_tail_null,0.7,0.2,70,759,0.08827404479578392,0.4685172647257955
S4_heavy_tail_null,0.7,0.05,71,148,0.08783783783783784,0.08709677419354839
S4_heavy_tail_null,0.7,0.1,71,526,0.06273764258555133,0.31806451612903225
S4_heavy_tail_null,0.7,0.15,71,747,0.06693440428380187,0.44967741935483874
S4_heavy_tail_null,0.7,0.2,71,859,0.06053550640279395,0.5206451612903226
S4_heavy_tail_null,0.7,0.05,72,2,1.0,0.0
S4_heavy_tail_null,0.7,0.1,72,335,0.11343283582089553,0.19488188976377951
S4_heavy_tail_null,0.7,0.15,72,620,0.07741935483870968,0.3753280839895013
S4_heavy_tail_null,0.7,0.2,72,828,0.07729468599033816,0.5013123359580053
S4_heavy_tail_null,0.7,0.05,73,19,0.42105263157894735,0.0071151358344113845
S4_heavy_tail_null,0.7,0.1,73,426,0.09154929577464789,0.2503234152652005
S4_heavy_tail_null,0.7,0.15,73,664,0.08283132530120482,0.39391979301423025
S4_heavy_tail_null,0.7,0.2,73,856,0.08177570093457943,0.5084087968952135
S4_heavy_tail_null,0.7,0.05,74,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,74,362,0.11878453038674033,0.21656483367277665
S4_heavy_tail_null,0.7,0.15,74,586,0.09556313993174062,0.35980991174473864
S4_heavy_tail_null,0.7,0.2,74,833,0.09003601440576231,0.5145960624575696
S4_heavy_tail_null,0.7,0.05,75,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,75,207,0.11594202898550725,0.1230665770006725
S4_heavy_tail_null,0.7,0.15,75,559,0.09123434704830054,0.34162743779421656
S4_heavy_tail_null,0.7,0.2,75,757,0.07926023778071334,0.468728984532616
S4_heavy_tail_null,0.7,0.05,76,2,1.0,0.0
S4_heavy_tail_null,0.7,0.1,76,118,0.1440677966101695,0.06614276358873608
S4_heavy_tail_null,0.7,0.15,76,543,0.09392265193370165,0.32220039292730845
S4_heavy_tail_null,0.7,0.2,76,764,0.09424083769633508,0.4531761624099542
S4_heavy_tail_null,0.7,0.05,77,6,0.6666666666666666,0.0013227513227513227
S4_heavy_tail_null,0.7,0.1,77,291,0.11683848797250859,0.16997354497354497
S4_heavy_tail_null,0.7,0.15,77,571,0.09281961471103327,0.3425925925925926
S4_heavy_tail_null,0.7,0.2,77,801,0.08489388264669163,0.48478835978835977
S4_heavy_tail_null,0.7,0.05,78,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,78,236,0.13135593220338984,0.13294422827496757
S4_heavy_tail_null,0.7,0.15,78,624,0.09455128205128205,0.3664072632944228
S4_heavy_tail_null,0.7,0.2,78,776,0.09536082474226804,0.45525291828793774
S4_heavy_tail_null,0.7,0.05,79,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,79,292,0.10273972602739725,0.17293729372937294
S4_heavy_tail_null,0.7,0.15,79,620,0.07741935483870968,0.37755775577557754
S4_heavy_tail_null,0.7,0.2,79,793,0.07313997477931904,0.48514851485148514
S4_heavy_tail_null,0.7,0.05,80,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,80,258,0.11627906976744186,0.15240641711229946
S4_heavy_tail_null,0.7,0.15,80,574,0.08188153310104529,0.3522727272727273
S4_heavy_tail_null,0.7,0.2,80,759,0.07905138339920949,0.4672459893048128
S4_heavy_tail_null,0.7,0.05,81,5,0.4,0.0019801980198019802
S4_heavy_tail_null,0.7,0.1,81,456,0.09649122807017543,0.27194719471947193
S4_heavy_tail_null,0.7,0.15,81,765,0.08496732026143791,0.46204620462046203
S4_heavy_tail_null,0.7,0.2,81,899,0.08231368186874305,0.5445544554455446
S4_heavy_tail_null,0.7,0.05,82,1,1.0,0.0
S4_heavy_tail_null,0.7,0.1,82,130,0.12307692307692308,0.07922168172341904
S4_heavy_tail_null,0.7,0.15,82,468,0.07905982905982906,0.2995135510771369
S4_heavy_tail_null,0.7,0.2,82,669,0.07623318385650224,0.4294649061848506
S4_heavy_tail_null,0.7,0.05,83,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,83,415,0.07951807228915662,0.25298013245033113
S4_heavy_tail_null,0.7,0.15,83,716,0.07541899441340782,0.4384105960264901
S4_heavy_tail_null,0.7,0.2,83,866,0.07390300230946882,0.5311258278145695
S4_heavy_tail_null,0.7,0.05,84,0,0.0,0.0
S4_heavy_tail_null,0.7,0.1,84,2,0.5,0.00065359477124183
S4_heavy_tail_null,0.7,0.15,84,384,0.109375,0.2235294117647059
S4_heavy_tail_null,0.7,0.2,84,674,0.08605341246290801,0.40261437908496733
S4_heavy_tail_null,0.7,0.05,85,4,0.75,0.000664451827242525
S4_heavy_tail_null,0.7,0.1,85,290,0.1103448275862069,0.17142857142857143
S4_heavy_tail_null,0.7,0.15,85,599,0.08013355592654424,0.3661129568106312
S4_heavy_tail_null,0.7,0.2,85,765,0.08496732026143791,0.46511627906976744
