cluster_id,n,kappa_hat,log_e_lrt,log_e_mixlr,T_obs,T_obs_coh,p_coh,frac_astroturf,frac_advocacy,y,log_e_coh,score_supervised
6211,10,1236.07626175206,236.2618718991153,27.00534462154259,0.9471467137336731,0.9471467137336731,1.0327398133113872e-12,0.0,0.0,0,27.598805832363873,0.2146339377594743
6212,10,2974.435874793685,249.30685281944005,30.84881463717712,0.9654132127761841,0.9654132127761841,4.855487957767207e-16,0.0,0.0,0,35.26125188497764,0.0019761633314301147
6213,10,1570.1403064054,249.30685281944005,30.050591111062623,0.9601784348487854,0.9601784348487854,6.3585461521970524e-15,0.0,0.0,0,32.68897663611193,0.009350853082582601
6214,10,1846.0585144620431,249.30685281944005,28.89079263102365,0.9545428156852722,0.9545428156852722,6.966291656365498e-14,0.0,0.0,0,30.295108262294704,0.09591890365575105
6215,10,2162.959730834403,249.30685281944005,30.46863623306134,0.962670624256134,0.962670624256134,1.960182188209387e-15,0.0,0.0,0,33.86573897282015,0.0037101583327260623
6216,10,2020.9945295040059,249.30685281989705,27.852902975023717,0.9502982497215271,0.9502982497215271,3.4534006971689195e-13,0.0,0.0,0,28.69424675405699,0.15313345908327522
6217,10,3840.0,250.0,24.135951880806324,0.9916817545890808,0.9916817545890808,1.113409653596481e-27,0.0,0.0,0,62.06237044373369,0.0012899891784506697
6218,10,2450.9439611446874,249.30685281944005,30.609004809593664,0.9636111855506897,0.9636111855506897,1.2300546954281693e-15,0.0,0.0,0,34.33171775868728,0.0022900238210025177
6219,10,1915.4352819671599,249.30685281944005,30.403332744869495,0.9622541666030884,0.9622541666030884,2.3998217551217367e-15,0.0,0.0,0,33.6633819290142,0.006094352192727654
6220,10,3242.5588546046883,249.30685281944005,31.2914115756163,0.9751635193824768,0.9751635193824768,1.0666510534647597e-18,0.0,0.0,0,41.382007790239165,0.0005576031499811403
6221,10,1238.2351455824037,250.0,23.93881860113399,0.9370858669281006,0.9370858669281006,2.2235294453648518e-11,0.0,0.0,0,24.52934024977718,0.7346855047498138
6222,10,3840.0,250.0,22.307791506003973,0.9930033087730408,0.9930033087730408,4.0720751044812877e-29,0.0,0.0,0,65.37081497362314,0.0012899891784506697
6223,10,1507.7860193845968,250.0,27.47653118640995,0.9488705992698669,0.9488705992698669,5.724196284524513e-13,0.0,0.0,0,28.188904056335648,0.8667640196850023
6224,10,1818.3992407501803,250.0,30.06266828461134,0.9602454900741577,0.9602454900741577,6.166775172275563e-15,0.0,0.0,0,32.719600356145364,0.10351130884861845
6225,10,2651.3015972132725,249.30685281944005,30.21659217760631,0.961122989654541,0.961122989654541,4.109389957245459e-15,0.0,0.0,0,33.12550180631338,0.0018223357067498535
6226,10,3840.0,250.0,26.167528805211298,0.9897444248199463,0.9897444248199463,6.042194484394073e-26,0.0,0.0,0,58.068445146654284,0.0012899891784506697
6227,10,2556.805790694694,249.30685282040665,30.535672777729282,0.9631114602088928,0.9631114602088928,1.5780753244650827e-15,0.0,0.0,0,34.082570439491256,0.0023262423836264414
6228,10,3840.0,250.0,25.22323511636511,0.9907214045524597,0.9907214045524597,8.962945297176961e-27,0.0,0.0,0,59.976698621664944,0.0012899891784506697
6229,10,2320.582695164734,249.30685281944005,30.18324775861796,0.9609290957450867,0.9609290957450867,4.4987420587668974e-15,0.0,0.0,0,33.034978579710085,0.0033045026855527595
6230,10,2782.3407204295154,249.30685281944005,30.61474960117304,0.963651180267334,0.963651180267334,1.2055813704906964e-15,0.0,0.0,0,34.35181447917948,0.0019761633314301147
6231,10,3287.8664168081905,249.31160765551303,31.323858396502224,0.9743453860282898,0.9743453860282898,1.9495764272208973e-18,0.0,0.0,0,40.778919541721955,0.0011003326797186556
6232,10,2597.803168810349,249.30685281944005,27.3170439697449,0.9482797384262085,0.9482797384262085,7.024265871452733e-13,0.0,0.0,0,27.98423550146679,0.1412149976488314
6233,10,2050.373749552936,249.30685281944005,31.308447422205823,0.9710326194763184,0.9710326194763184,1.8544458196173777e-17,0.0,0.0,0,38.52636067900632,0.0014706237383904904
6234,10,2115.3471609872117,249.30685281944005,26.870557833513594,0.9466650485992432,0.9466650485992432,1.2132971258047603e-12,0.0,0.0,0,27.43767956479505,0.2896397026080835
6235,10,3840.0,250.0,27.00909373221203,0.9887270331382751,0.9887270331382751,3.6560827692451463e-25,0.0,0.0,0,56.268235032225256,0.0012899891784506697
6236,10,1981.5412212373778,249.30685281944005,26.94569730116902,0.9469329714775085,0.9469329714775085,1.1095044532369767e-12,0.0,0.0,0,27.52710763884233,0.29721667027251736
6237,10,2644.1276384315242,249.30685281944005,23.335531190460202,0.935271143913269,0.935271143913269,3.649339423475165e-11,0.0,0.0,0,24.033889852429336,0.1477767404947083
6238,10,3478.3247540770317,250.0,29.825656735305394,0.9833968281745911,0.9833968281745911,5.606612760029166e-22,0.0,0.0,0,48.93292529477768,0.0012899891784506697
6239,10,2112.3439292578496,249.30685281944005,30.835211058876418,0.9653022885322571,0.9653022885322571,5.148947807432456e-16,0.0,0.0,0,35.20256910333949,0.004239717589910727
6240,10,1925.2492280437789,249.30685281944005,25.54203441199744,0.9421394467353821,0.9421394467353821,5.122069900969866e-12,0.0,0.0,0,25.997462481170135,0.37410512598402523
6241,10,1810.5833870818615,250.0,25.52098544852244,0.9420705437660217,0.9420705437660217,5.23055573309232e-12,0.0,0.0,0,25.976503584909956,0.8905357526534725
6242,10,1704.445274447563,250.0,24.656414758287504,0.9393023252487183,0.9393023252487183,1.1875694648221274e-11,0.0,0.0,0,25.156527271313266,0.8443708102754237
6243,10,2342.743320533622,250.0,29.7901796089725,0.9587866067886353,0.9587866067886353,1.186149471835995e-14,0.0,0.0,0,32.06547897906677,0.12415826079232704
6244,10,1746.538118808288,249.30685281944005,27.125188699177194,0.9475790858268738,0.9475790858268738,8.924416446139964e-13,0.0,0.0,0,27.744815267604398,0.2509929813256463
6245,10,1401.94748593768,250.0,24.943098610113616,0.9402074813842773,0.9402074813842773,9.124942391541419e-12,0.0,0.0,0,25.420009529958488,0.8597050972006746
6246,10,1734.4257222573115,250.0,26.41087356352446,0.9450563192367554,0.9450563192367554,2.0547864593207264e-12,0.0,0.0,0,26.9108491861722,0.8750719451853759
6247,10,3571.3241067770905,218.09069696957715,31.280022481937557,0.975382387638092,0.975382387638092,9.045474252291353e-19,0.0,0.0,0,41.54685221687779,0.00041753320167844173
6248,10,1399.4568702177446,249.30685281944005,24.761400144605332,0.9396324157714844,0.9396324157714844,1.07931896479834e-11,0.0,0.0,0,25.252105769114145,0.3254063657372158
6249,10,3840.0,250.0,28.897866238552886,0.985649049282074,0.985649049282074,3.567578904023603e-23,0.0,0.0,0,51.687569951282974,0.0012899891784506697
6250,10,3434.7999269055827,249.30685281944005,29.583277273450072,0.9577434062957764,0.9577434062957764,1.865353984439471e-14,0.0,0.0,0,31.612740462842936,0.005925903094588927
6251,10,1851.9664367352216,250.0,30.09647182605722,0.9604344964027405,0.9604344964027405,5.655115851204535e-15,0.0,0.0,0,32.80621579904431,0.10874185973057957
6252,10,3840.0,250.0,16.846919752231145,0.9956199526786804,0.9956199526786804,5.105918029553657e-33,0.0,0.0,0,74.35490780386286,0.0012899891784506697
6253,10,2477.8402726772542,154.51380306939905,31.342035855911284,0.9724538326263428,0.9724538326263428,7.304947264334606e-18,0.0,0.0,0,39.45797984783537,0.001100978244210918
6254,10,3366.6873116506767,250.0,22.685797917162006,0.9333604574203491,0.9333604574203491,6.047706300396288e-11,0.0,0.0,0,23.528756948041302,0.09753397783982601
6255,10,1396.4849956397725,250.0,27.372404777033793,0.948483943939209,0.948483943939209,6.546465736793848e-13,0.0,0.0,0,28.054680887088868,0.8413680225916
6256,10,1863.0844166156007,249.30685282583372,30.553831661405077,0.9632334113121033,0.9632334113121033,1.4854781388568922e-15,0.0,0.0,0,34.14303969545198,0.006094352192727654
6257,10,1972.006549054462,250.0,27.490793233668903,0.9489238262176514,0.9489238262176514,5.618914236121215e-13,0.0,0.0,0,28.207467760116828,0.8413651838060753
6258,10,2337.4921227591612,249.30685281944005,29.62940810437191,0.9579718112945557,0.9579718112945557,1.6910613214143327e-14,0.0,0.0,0,31.7108349692553,0.016303810539534152
6259,10,1754.864799318302,249.30685281944005,28.654010622790864,0.9535265564918518,0.9535265564918518,1.0367383186811632e-13,0.0,0.0,0,29.897526656092204,0.1382454587979685
6260,10,3057.7745274544477,249.30685281944005,29.839491243223975,0.9590428471565247,0.9590428471565247,1.0593230902619078e-14,0.0,0.0,0,32.17856119187359,0.005352164342631184
6261,10,1842.6521635497186,249.30685281944005,29.97364732133814,0.9597567915916443,0.9597567915916443,7.699148948390408e-15,0.0,0.1,0,32.497666598342825,0.009676198096147485
6262,10,1847.8765426054624,250.0,30.770107296703948,0.9647879600524902,0.9647879600524902,6.741770145928436e-16,0.0,0.0,0,34.93303896453546,0.07112242884730005
6263,10,1773.5950040691996,249.30685281944005,22.885238974768427,0.933942437171936,0.933942437171936,5.194275494911068e-11,0.0,0.0,0,23.680878871286943,0.32968504560787437
6264,10,2349.4494121971047,249.30685281944005,30.27270113300066,0.961454451084137,0.961454451084137,3.5162888237516525e-15,0.0,0.0,0,33.28137027291224,0.0024672382974247563
6265,10,2135.9464172951352,249.30685281944005,29.73058338685737,0.9584810137748718,0.9584810137748718,1.3560763341172882e-14,0.0,0.0,0,31.93159582038646,0.01724375704080295
6266,10,2431.8073409278395,249.30685281944005,31.313248409692356,0.9711674451828003,0.9711674451828003,1.701111260527409e-17,0.0,0.0,0,38.612664860730874,0.0008761753097940607
6267,10,2016.9795337686091,249.3068710559677,28.094768138359782,0.9512431621551514,0.9512431621551514,2.4501232054847004e-13,0.0,0.0,0,29.037467897684287,0.15313345908327522
6268,10,1929.3868199065682,249.30685281944005,28.281753997170966,0.9519902467727661,0.9519902467727661,1.8582372820515015e-13,0.0,0.0,0,29.31397786837402,0.16138084130768807
6269,10,2212.0307904851184,250.0,28.15654615234142,0.9514883160591125,0.9514883160591125,2.238735855163397e-13,0.0,0.0,0,29.127694852741037,0.7711196355553138
6270,10,3388.9341593778936,249.30685281944005,31.341555070899652,0.972407877445221,0.972407877445221,7.534214898192314e-18,0.0,0.0,0,39.42707704124528,0.00041753320167844173
6271,10,3840.0,250.0,30.621295463086433,0.9805177450180054,0.9805177450180054,1.1371635164605193e-20,0.0,0.0,0,45.9231648415033,0.0012899891784506697
6272,10,2521.4350088159067,249.30685281944005,31.273981964458322,0.975490152835846,0.975490152835846,8.335628005580534e-19,0.0,0.0,0,41.6285779079219,0.0008858902230231687
6273,10,1837.4887297068462,249.30685281944005,25.362593453555604,0.9415544867515564,0.9415544867515564,6.114250131848599e-12,0.0,0.0,0,25.820398982122274,0.36764684741670556
6274,10,2777.392939588044,249.30685281944005,31.068559747110278,0.9778174757957458,0.9778174757957458,1.294774123310951e-19,0.0,0.0,0,43.490780509102386,0.0007524080508749407
6275,10,3840.0,250.0,27.630878071941304,0.9878597855567932,0.9878597855567932,1.4953972506748839e-24,0.0,0.0,0,54.859650340796655,0.0012899891784506697
6276,10,2424.4284352200557,249.30685281944005,29.40705751612405,0.9568907022476196,0.9568907022476196,2.6770367659151434e-14,0.0,0.0,0,31.25148080347461,0.021507791014047928
6277,10,3403.0067980021245,250.0,31.339006450685538,0.9722097516059875,0.9722097516059875,8.602671331908517e-18,0.0,0.1,0,39.2944588988764,0.0012899891784506697
6278,10,2885.1346039137034,249.30685281944005,30.833853554050698,0.9794180989265442,0.9794180989265442,3.1858968345283536e-20,0.0,0.0,0,44.89296802979355,0.0007524080508749407
6279,10,2129.3774346805703,229.9511223706682,29.69686465602077,0.9583100080490112,0.9583100080490112,1.4609039744353657e-14,0.0,0.0,0,31.8571358972255,0.01724375704080295
6280,10,3142.215066888274,249.30685281944005,29.47188174560729,0.9572008848190308,0.9572008848190308,2.3494736866429755e-14,0.0,0.0,0,31.38199996197542,0.010879510357592772
6281,10,2852.995609517552,249.30685281944005,30.037800654098582,0.960107684135437,0.960107684135437,6.566963856666074e-15,0.0,0.0,0,32.656724791498824,0.0024409191846595864
6282,10,2160.828197294385,249.30685281944005,29.94616715795089,0.9596084356307983,0.9596084356307983,8.231055231773594e-15,0.0,0.0,0,32.43086217072869,0.005899054006930297
6283,10,1092.6549114567897,249.3071326997322,20.568794651924378,0.9273954629898071,0.9273954629898071,2.6511034268098004e-10,0.0,0.0,0,22.05087499471294,0.0453731747058537
6284,10,1860.8804818590952,250.0,28.09522021218841,0.9512449502944946,0.9512449502944946,2.448515647485227e-13,0.0,0.0,0,29.038124226148344,0.828782915914707
6285,10,3546.2540657024138,249.30685281944005,30.764551805096197,0.9798027873039246,0.9798027873039246,2.236559147488461e-20,0.0,0.0,0,45.24676326988849,0.00041753320167844173
6286,10,2162.342055083623,249.30685281944005,31.31895438453912,0.9713413715362549,0.9713413715362549,1.5209309576661908e-17,0.0,0.0,0,38.7246239613763,0.0010834892960738824
6287,10,1606.6654667057342,249.30685281944005,20.743111768652007,0.9278734922409058,0.9278734922409058,2.367161045556479e-10,0.0,0.2,0,22.16415956889754,0.20629747007377033
6288,10,2700.5394433321358,249.30685281944005,30.219963535121714,0.9611427187919617,0.9611427187919617,4.071602706390902e-15,0.0,0.0,0,33.13473968761539,0.0018140499760912435
6289,10,3840.0,249.30685281944005,31.173748501916698,0.9768319725990295,0.9768319725990295,2.9168751087520437e-19,0.0,0.0,0,42.678603891881174,0.00041753320167844173
6290,10,3327.314250571638,249.30685281944005,30.90383339126071,0.9789966344833374,0.9789966344833374,4.658059556532041e-20,0.0,0.0,0,44.51310290264133,0.0005576031499811403
6291,10,3358.0220569421467,249.30685281944005,30.81945684919105,0.9651753902435303,0.9651753902435303,5.505145820828767e-16,0.0,0.0,0,35.1356782292837,0.0014649822027349318
6292,10,2047.1267765742177,250.0,27.77921697076978,0.9500148296356201,0.9500148296356201,3.8225835132412137e-13,0.0,0.0,0,28.592679702543993,0.8110078385725957
6293,10,2854.823322059206,249.30685281944005,31.046252046967332,0.9672068357467651,0.9672068357467651,1.82691497560511e-16,0.0,0.0,0,36.23873274930108,0.0008366608767233867
6294,10,3840.0,250.0,29.227478312332472,0.9849327802658081,0.9849327802658081,8.964650697310461e-23,0.0,0.0,0,50.76616799549749,0.0012899891784506697
6295,10,2745.631571626164,249.30685281944005,23.8033877156266,0.9366748332977295,0.9366748332977295,2.4910391772309174e-11,0.0,0.0,0,24.415736059850023,0.14171545574286462
6296,10,1976.2812726325583,250.0,29.991759038660014,0.9598551988601685,0.9598551988601685,7.364358726436369e-15,0.0,0.0,0,32.542124419196355,0.0981261019679958
6297,10,2452.655603747634,249.30685281944005,29.563953402499877,0.9576483964920044,0.9576483964920044,1.9427181788924978e-14,0.0,0.0,0,31.572103186358653,0.013817883391845576
6298,10,1442.6946423213349,250.0,25.42720190464251,0.9417644739151001,0.9417644739151001,5.739008356413181e-12,0.0,0.0,0,25.883734680871406,0.8328378978633756
6299,10,3840.0,250.0,30.54477685788465,0.9808642268180847,0.9808642268180847,8.117840539129471e-21,0.0,0.0,0,46.26022277752757,0.0012899891784506697
6300,10,3053.074225193147,249.30685281944005,31.299127945887783,0.9750007390975952,0.9750007390975952,1.2046010740992872e-18,0.0,0.0,0,41.26038322060104,0.0007524080508749407
6301,10,1879.5127589969318,250.0,28.566439520641687,0.9531587958335876,0.9531587958335876,1.1944044794284912e-13,0.0,0.0,0,29.755958491331466,0.7689956592281652
6302,10,2242.4240185462113,249.30685289659112,29.021661650452515,0.9551194906234741,0.9551194906234741,5.5355534091654656e-14,0.0,0.0,0,30.524999757166636,0.03999431393074574
6303,10,1105.8640450768353,249.3068528194772,22.888088952555343,0.9339507818222046,0.9339507818222046,5.1829015707457855e-11,0.0,0.0,0,23.683070975870905,0.21075337878550054
6304,10,3629.932319104625,250.0,31.34449800793532,0.9728912115097046,0.9728912115097046,5.428763100004347e-18,0.0,0.0,0,39.75482035594952,0.0012899891784506697
6305,10,2462.1302619683734,249.30685281944005,30.970289539765538,0.9664690494537354,0.9664690494537354,2.7493782299295833e-16,0.0,0.0,0,35.82998669999774,0.0022900238210025177
6306,10,1992.5229676872982,249.30685281944005,28.527623078791443,0.952997088432312,0.952997088432312,1.2706350173827976e-13,0.0,0.0,0,29.694089419733686,0.10401763589918304
6307,10,2941.2884243280155,249.30685281944005,30.16383414212863,0.9608172178268433,0.9608172178268433,4.73893666841195e-15,0.0,0.0,0,32.9829636159286,0.0024409191846595864
6308,10,2969.363583195335,250.0,28.690208609758102,0.9536798000335693,0.9536798000335693,9.770001573017354e-14,0.0,0.0,0,29.956874674859943,0.27599799917088946
6309,10,1781.873545287472,250.0,29.435982996755172,0.9570286273956299,0.9570286273956299,2.526408991901848e-14,0.0,0.0,0,31.309392378228658,0.5809209579757979
6310,10,3545.7209052354306,249.30685281944005,30.9995208440559,0.9783509373664856,0.9783509373664856,8.211640659621523e-20,0.0,0.0,0,43.94614911964297,0.00041753320167844173
6311,10,2542.697876032703,249.30685281944005,29.634053322845546,0.9579949378967285,0.9579949378967285,1.67429501002918e-14,0.0,0.0,0,31.720799114773804,0.01249588820382521
6312,10,1492.2589758674203,250.0,16.566061319932274,0.9169159531593323,0.9169159531593323,2.614471751752407e-09,0.0,0.0,0,19.76220381586698,0.20483008381275045
6313,10,3141.8491913409744,249.30685281944005,31.336832948301854,0.9738073348999023,0.9738073348999023,2.867452865241545e-18,0.0,0.0,0,40.39310754158576,0.0005576031499811403
6314,10,2206.8241087200026,249.30685281944005,31.288456158931275,0.9752225279808044,0.9752225279808044,1.0204356542818958e-18,0.0,0.0,0,41.426302025741954,0.0008663431779429203
6315,10,2257.5655352186773,249.30685281944005,30.3923271781564,0.9621851444244385,0.9621851444244385,2.4811027013384342e-15,0.0,0.0,0,33.63007329591943,0.0027600073730213153
6316,10,1500.5776982271561,250.0,26.44644618147464,0.9451790452003479,0.9451790452003479,1.9750240368700887e-12,0.0,0.0,0,26.950440547133642,0.8902825724510652
6317,10,1590.0179198218912,179.76329720829045,24.67626329923994,0.9393646121025085,0.9393646121025085,1.166394824910008e-11,0.0,0.0,0,25.174518377759608,0.1273265203275151
6318,10,3496.1503332851335,250.0,31.341343521596677,0.9735038876533508,0.9735038876533508,3.5515625787688825e-18,0.0,0.0,0,40.17914400421534,0.0012899891784506697
6319,10,2820.559050436969,249.30685281944005,31.221639030110772,0.9762682318687439,0.9762682318687439,4.568372029734526e-19,0.0,0.1,0,42.22995985526306,0.0007524080508749407
6320,10,2074.118864548285,249.30685281944008,24.096657199525822,0.9375677108764648,0.9375677108764648,1.9442236729056863e-11,0.0,0.0,0,24.663573265895945,0.30766047991800766
6321,10,2357.435301190825,249.30685281944005,30.696342356826456,0.9642340540885925,0.9642340540885925,8.970785173049777e-16,0.0,0.0,0,34.64738828243747,0.0024672382974247563
6322,10,3020.430255946746,249.30685281944005,31.073274536973464,0.9674888849258423,0.9674888849258423,1.5586215916002962e-16,0.0,0.0,0,36.397559652371584,0.0008366608767233867
6323,10,3506.438485702858,249.30703261640477,31.190431781695516,0.9688937067985535,0.9688937067985535,6.91074816628011e-17,0.0,0.0,0,37.210868676001986,0.0004643049792018231
6324,10,1375.197631662861,249.30685281944005,24.01725794587351,0.9373249411582947,0.9373249411582947,2.080561266745426e-11,0.0,0.0,0,24.595798326330954,0.3727664177543789
6325,10,3694.7627327846785,250.0,30.682437968144576,0.9802242517471313,0.9802242517471313,1.505688756492386e-20,0.0,0.0,0,45.64245142085795,0.0012899891784506697
6326,10,2381.969809911968,249.30685281944005,29.006402429710484,0.9550516605377197,0.9550516605377197,5.688215656351998e-14,0.0,0.0,0,30.497794695868876,0.03207398335846917
6327,10,2486.9278782830825,238.89896937122143,29.34714168158063,0.9566074013710022,0.9566074013710022,3.0133150334987613e-14,0.0,0.0,0,31.133150489153962,0.019845205085687254
6328,10,2429.06571657591,249.30685281944005,27.64589798922441,0.9495069980621338,0.9495069980621338,4.57843905807748e-13,0.0,0.0,0,28.41224808591402,0.15244426015988535
6329,10,2594.6017362845337,249.30685281944005,29.22989532590458,0.9560618996620178,0.9560618996620178,3.7756384956027526e-14,0.0,0.0,0,30.90762179561097,0.02421324613650701
6330,10,3135.283648074341,249.30685281944005,28.84617529457428,0.9543487429618835,0.9543487429618835,7.521338746866955e-14,0.0,0.0,0,30.2184471549523,0.01564808604288883
6331,10,3080.0232364434605,250.0,31.03796499346688,0.9780623316764832,0.9780623316764832,1.0520571867688242e-19,0.0,0.0,0,43.69836929400239,0.0021293444943982737
6332,10,1727.2688698325173,237.23831532269986,27.782093521133575,0.9500258564949036,0.9500258564949036,3.807552553101328e-13,0.0,0.0,0,28.59661960071949,0.1664738944417041
6333,10,2294.1568421852717,249.30685281944005,29.425526419753176,0.9569786787033081,0.9569786787033081,2.5800124569485675e-14,0.0,0.0,0,31.288397074720912,0.025834124451597943
6334,10,1335.5066130284604,250.0,23.858031662790772,0.9368404150009155,0.9368404150009155,2.3798431038920325e-11,0.0,0.0,0,24.461401460716903,0.765776911049622
6335,10,2396.895869811123,250.0,30.931593154781375,0.9788185358047485,0.9788185358047485,5.45623167653572e-20,0.0,0.0,0,44.354943477533105,0.004984521036007398
6336,10,3466.9445880517624,249.30685281944005,30.92845108889889,0.9788390398025513,0.9788390398025513,5.3581569442299024e-20,0.0,0.0,0,44.373081797617886,0.00041753320167844173
6337,10,2350.59611712118,250.0,21.50077307313201,0.9299769997596741,0.9299769997596741,1.4231491579054346e-10,0.0,0.0,0,22.672978800081104,0.5100513207863034
6338,10,1923.7065671632608,249.30685281944005,31.344521779240488,0.9729838967323303,0.9729838967323303,5.094522548721832e-18,0.0,0.1,0,39.81836572137917,0.0014606463552475388
6339,10,2436.7642133138434,250.0,30.197204050765286,0.9610099792480469,0.9610099792480469,4.332280344668794e-15,0.0,0.0,0,33.07268235303017,0.03367101791052742
6340,10,2052.4346580855295,249.30685281945853,26.732141205627208,0.9461752772331238,0.9461752772331238,1.4269734734042177e-12,0.0,0.0,0,27.275465366709142,0.30870161307106053
6341,10,3216.8268479671133,249.30685281944005,28.726289004513653,0.953833281993866,0.953833281993866,9.204232757397484e-14,0.0,0.0,0,30.016527841343922,0.01564808604288883
6342,10,2802.0887461903035,249.30685281944005,31.34450754263886,0.9728997349739075,0.9728997349739075,5.3971825568089854e-18,0.0,0.0,0,39.760654605219905,0.0007524080508749407
6343,10,3758.9031507811796,250.0,30.546133754037818,0.9808582663536072,0.9808582663536072,8.165479904469466e-21,0.0,0.0,0,46.25437145237211,0.0012899891784506697
6344,10,2210.914995077631,250.0,26.406462321374406,0.9450411200523376,0.9450411200523376,2.0648723940572385e-12,0.0,0.0,0,26.90595268612382,0.8297965658721353
6345,10,3840.0,250.0,29.4773164724296,0.9843339920043945,0.9843339920043945,1.8723981696098014e-22,0.0,0.0,0,50.029651992989365,0.0012899891784506697
6346,10,3840.0,250.0,-26.70787630725721,0.9998088479042053,0.9998088479042053,2.8488308473991933e-59,0.0,0.0,0,134.8056118055178,0.0012899891784506697
6347,10,3840.0,250.0,-15.488906163870467,0.9995847344398499,0.9995847344398499,9.303645168692707e-53,0.0,0.0,0,119.8066036516961,0.0012899891784506697
6348,10,3840.0,250.0,-34.03545031870803,0.9998845458030701,0.9998845458030701,1.6618997385305163e-63,0.0,0.0,0,144.55489948980522,0.0012899891784506697
6349,10,3840.0,250.0,-15.493038752246065,0.9995848536491394,0.9995848536491394,9.252157876879703e-53,0.0,0.0,0,119.81215312037958,0.0012899891784506697
6350,10,3840.0,250.0,-17.940827694628382,0.999649703502655,0.999649703502655,3.4703709146154127e-54,0.0,0.0,0,123.09533354161222,0.0012899891784506697
6351,10,3840.0,250.0,-27.836954011965815,0.9998231530189514,0.9998231530189514,6.331268269524995e-60,0.0,0.0,0,136.30960500502098,0.0012899891784506697
6352,10,2077.982228643982,250.0,22.183569994650504,0.9319115281105042,0.9319115281105042,8.775961816736808e-11,0.0,0.0,0,23.156419652788678,0.7494605891504055
6353,10,3099.342112120251,249.30685281944008,31.343998083970284,0.9727210402488708,0.9727210402488708,6.096978681414247e-18,0.0,0.0,0,39.638738323543,0.0005576031499811403
6354,10,3840.0,250.0,-18.720352304736252,0.9996681213378906,0.9996681213378906,1.2216342444602838e-54,0.0,0.0,0,124.13940551468323,0.0012899891784506697
6355,10,3840.0,250.0,-2.500048349030351,0.998967170715332,0.998967170715332,4.113001965952819e-45,0.0,0.0,0,102.20217601749876,0.0012899891784506697
6356,10,3840.0,250.0,-20.560958475376623,0.999707818031311,0.999707818031311,1.0408661748209082e-55,0.0,0.0,0,126.60212688775029,0.0012899891784506697
6357,10,3840.0,250.0,-12.769951286846634,0.9994982481002808,0.9994982481002808,3.603044140735993e-51,0.0,0.0,0,116.15006065989913,0.0012899891784506697
6358,10,1351.8298660311161,250.0,22.554147913850812,0.9329783916473389,0.9329783916473389,6.677457655813325e-11,0.0,0.0,0,23.429698699773713,0.697924555746632
6359,10,3840.0,250.0,-18.321479767930725,0.9996588230133057,0.9996588230133057,2.0841131912833702e-54,0.0,0.0,0,123.60525158482692,0.0012899891784506697
6360,10,3840.0,250.0,-17.579653242686447,0.9996408224105835,0.9996408224105835,5.630734374048016e-54,0.0,0.0,0,122.6113551485932,0.0012899891784506697
6361,10,3840.0,250.0,-16.72052174857103,0.9996187686920166,0.9996187686920166,1.7816176824321383e-53,0.0,0.0,0,121.45948816674338,0.0012899891784506697
6362,10,1210.088355720828,249.21249346894012,25.689852892528478,0.9426255226135254,0.9426255226135254,4.414601137182808e-12,0.0,0.0,0,26.14610362871873,0.32771496886866214
6363,10,3840.0,250.0,-20.76593611799055,0.9997119307518005,0.9997119307518005,7.91361748922259e-56,0.0,0.0,0,126.876180199303,0.0012899891784506697
6364,10,3840.0,250.0,-28.034035884059506,0.9998255372047424,0.9998255372047424,4.869795973556177e-60,0.0,0.0,0,136.57205353797283,0.0012899891784506697
6365,10,3840.0,250.0,-19.96874050653858,0.9996955990791321,0.9996955990791321,2.2980666154655826e-55,0.0,0.0,0,125.81011194721285,0.0012899891784506697
6366,10,3840.0,250.0,-21.28384527891953,0.9997220635414124,0.9997220635414124,3.960291767293384e-56,0.0,0.0,0,127.56844750650487,0.0012899891784506697
6367,10,3840.0,250.0,-25.394055363270468,0.9997907280921936,0.9997907280921936,1.641136302183331e-58,0.0,0.0,0,133.05454652455524,0.0012899891784506697
6368,10,1965.5969388836224,250.0,29.109617894970356,0.9555136561393738,0.9555136561393738,4.721941323926622e-14,0.0,0.0,0,30.683971289438105,0.6929989046138257
6369,10,3840.0,250.0,-3.016386962949298,0.9990043640136719,0.9990043640136719,2.025636828872489e-45,0.0,0.0,0,102.91044505021927,0.0012899891784506697
6370,10,3840.0,250.0,-27.623228976252335,0.9998205304145813,0.9998205304145813,8.416020601632818e-60,0.0,0.0,0,136.02496847573775,0.0012899891784506697
6371,10,3840.0,250.0,-12.908694648184479,0.9995030760765076,0.9995030760765076,2.988929466589817e-51,0.0,0.0,0,116.33692445733445,0.0012899891784506697
6372,10,3840.0,250.0,-22.76983657877642,0.9997491836547852,0.9997491836547852,5.440902210483913e-57,0.0,0.0,0,129.5534054060285,0.0012899891784506697
6373,10,3840.0,250.0,-20.251677948496763,0.9997014999389648,0.9997014999389648,1.5740214383299596e-55,0.0,0.0,0,126.18854634448418,0.0012899891784506697
6374,10,3840.0,250.0,-19.356641224704248,0.9996824264526367,0.9996824264526367,5.212370097771871e-55,0.0,0.0,0,124.9911454491489,0.0012899891784506697
6375,10,3840.0,250.0,-22.77327811845825,0.9997492432594299,0.9997492432594299,5.415958611359081e-57,0.0,0.0,0,129.55800040700024,0.0012899891784506697
6376,10,3840.0,250.0,30.372247534858495,0.9620600342750549,0.9620600342750549,2.635081687047596e-15,0.0,0.0,0,33.56986221262088,0.006804080632865582
