method,K,pi_0,dependence,rho,alpha,mean_fdr,sd_fdr,mean_power,sd_power,mean_k,mean_ap,n_reps
Group-BH,500,0.95,independent,0.0,0.2,0.2259646640483337,0.0898797282702198,0.8031159380374696,0.09900443917049202,26.255,0.8871306485447435,200
Group-BH,500,0.95,prds_ar1,0.5,0.01,0.015052655677655678,0.045877923444397326,0.3435281392003371,0.114813156257719,8.795,0.8822574708042177,200
Group-BH,500,0.95,prds_ar1,0.5,0.05,0.05997587186579143,0.06979748995624685,0.5736120079152971,0.1298953327665647,15.41,0.8822574708042177,200
Group-BH,500,0.95,prds_ar1,0.5,0.1,0.11038601939190043,0.09236790098985742,0.6751384766388456,0.12779554057679168,19.23,0.8822574708042177,200
Group-BH,500,0.95,prds_ar1,0.5,0.2,0.22408230624190778,0.11338825982154827,0.788012670190757,0.10611013820953684,25.935,0.8822574708042177,200
Group-BH,500,0.95,prds_block,0.3,0.01,0.018006525638104585,0.05296633455588241,0.3529197127193223,0.1339397503744947,9.075,0.8899689161135491,200
Group-BH,500,0.95,prds_block,0.3,0.05,0.061927313792636156,0.07264473938397609,0.5722280590848255,0.14280792220108945,15.49,0.8899689161135491,200
Group-BH,500,0.95,prds_block,0.3,0.1,0.11900454320543463,0.09396217887457496,0.6854133922857163,0.13547267361219484,19.8,0.8899689161135491,200
Group-BH,500,0.95,prds_block,0.3,0.2,0.22755146802924933,0.12231852018909545,0.7936835860802021,0.11115791945701768,26.635,0.8899689161135491,200
Group-BH,1000,0.5,independent,0.0,0.01,0.004573305797879811,0.0037720377427063797,0.6602011136132638,0.02503142656326574,332.125,0.9891109206395104,200
Group-BH,1000,0.5,independent,0.0,0.05,0.024451272668129492,0.0071982347187808824,0.882230449946114,0.01623423489520686,452.885,0.9891109206395104,200
Group-BH,1000,0.5,independent,0.0,0.1,0.04974306972998977,0.009205075628290392,0.9429700701584303,0.011285784622551857,496.93,0.9891109206395104,200
Group-BH,1000,0.5,independent,0.0,0.2,0.1000410837675147,0.012573618657178239,0.9808734295099376,0.00624655311860642,545.81,0.9891109206395104,200
Group-BH,1000,0.5,prds_ar1,0.5,0.01,0.004861122231201408,0.004089987790982519,0.6576606113768255,0.031351351832241185,330.515,0.9889143290855145,200
Group-BH,1000,0.5,prds_ar1,0.5,0.05,0.024840921560384956,0.008415941227680556,0.88033782192472,0.019815477407494935,451.475,0.9889143290855145,200
Group-BH,1000,0.5,prds_ar1,0.5,0.1,0.050155974645934666,0.011539192215037592,0.9416387684003185,0.01340172529660282,495.77,0.9889143290855145,200
Group-BH,1000,0.5,prds_ar1,0.5,0.2,0.09905551533520615,0.016959694422856702,0.979673293217131,0.007555762047379166,543.86,0.9889143290855145,200
Group-BH,1000,0.5,prds_block,0.3,0.01,0.005341619410440241,0.0048445329852378986,0.6496086422485248,0.05595692775039854,327.43,0.9889001863375582,200
Group-BH,1000,0.5,prds_block,0.3,0.05,0.025552257041741275,0.011130636558540907,0.8762994839440934,0.0308144601290945,450.795,0.9889001863375582,200
Group-BH,1000,0.5,prds_block,0.3,0.1,0.049975610721385025,0.015987615248963843,0.9404997395080053,0.01916083966568674,496.31,0.9889001863375582,200
Group-BH,1000,0.5,prds_block,0.3,0.2,0.09930682874139048,0.02331973056043098,0.9786714594433245,0.00932181146841728,544.88,0.9889001863375582,200
Group-BH,1000,0.7,independent,0.0,0.01,0.007692873124035968,0.006908153058582733,0.5744259385392477,0.03335981063381522,173.625,0.9755297165768135,200
Group-BH,1000,0.7,independent,0.0,0.05,0.035362428627782445,0.012002168333738454,0.823106785024289,0.026032029891559498,255.965,0.9755297165768135,200
Group-BH,1000,0.7,independent,0.0,0.1,0.07113636443971581,0.015001748972328794,0.9034698513837793,0.018561949612585556,291.755,0.9755297165768135,200
Group-BH,1000,0.7,independent,0.0,0.2,0.14184596410290232,0.01918532890857351,0.9598850571267223,0.011339133603303344,335.495,0.9755297165768135,200
Group-BH,1000,0.7,prds_ar1,0.5,0.01,0.006713847202354532,0.00629569776169956,0.5757406639078956,0.04390869601734817,173.295,0.9761877998235242,200
Group-BH,1000,0.7,prds_ar1,0.5,0.05,0.03440733055418563,0.012381243668873495,0.8208073748975105,0.02785549355838821,254.08,0.9761877998235242,200
Group-BH,1000,0.7,prds_ar1,0.5,0.1,0.0694309597403817,0.01728346500901896,0.902166645113178,0.020943668714035073,289.85,0.9761877998235242,200
Group-BH,1000,0.7,prds_ar1,0.5,0.2,0.1394678673822567,0.024616908274790746,0.9584690982130532,0.013368653113167872,333.125,0.9761877998235242,200
Group-BH,1000,0.7,prds_block,0.3,0.01,0.007055766617282585,0.006630375903288756,0.569868699806812,0.062018036499058356,171.105,0.9772004849454377,200
Group-BH,1000,0.7,prds_block,0.3,0.05,0.03412547723469528,0.016604001597093233,0.8183118263144864,0.04099554080075814,252.675,0.9772004849454377,200
Group-BH,1000,0.7,prds_block,0.3,0.1,0.06877591680600306,0.025137693044884772,0.9007564210719506,0.02858270078523644,288.57,0.9772004849454377,200
Group-BH,1000,0.7,prds_block,0.3,0.2,0.1395250206576739,0.037732034410465076,0.9581406915398545,0.018611435190369487,332.475,0.9772004849454377,200
Group-BH,1000,0.9,independent,0.0,0.01,0.008717709120261768,0.014836740659122136,0.4154702382116028,0.0649797788364738,41.84,0.9322887605177044,200
Group-BH,1000,0.9,independent,0.0,0.05,0.044232978056348744,0.027415938190767722,0.6707083334602928,0.055540608826594874,70.015,0.9322887605177044,200
Group-BH,1000,0.9,independent,0.0,0.1,0.08917044192905069,0.03287112726113735,0.7782310460267642,0.04902189392438158,85.23,0.9322887605177044,200
Group-BH,1000,0.9,independent,0.0,0.2,0.1806443782426445,0.042088718736907116,0.8786241496702111,0.03878267396485119,107.065,0.9322887605177044,200
Group-BH,1000,0.9,prds_ar1,0.5,0.01,0.012607746569094072,0.017994982715344086,0.4052344233790188,0.074105584988671,40.62,0.9289242921651955,200
Group-BH,1000,0.9,prds_ar1,0.5,0.05,0.04730296843788939,0.026846875557578455,0.6631093934495893,0.06247160587708659,68.83,0.9289242921651955,200
Group-BH,1000,0.9,prds_ar1,0.5,0.1,0.09374695898707358,0.036511752584495384,0.7763232831431648,0.05163491433987873,84.695,0.9289242921651955,200
Group-BH,1000,0.9,prds_ar1,0.5,0.2,0.1871158768578579,0.04769039027874313,0.8776931040518725,0.03963440835228672,106.9,0.9289242921651955,200
Group-BH,1000,0.9,prds_block,0.3,0.01,0.0095432773743875,0.016705173830778543,0.4142625689729471,0.08357975078400429,42.43,0.9321948269195972,200
Group-BH,1000,0.9,prds_block,0.3,0.05,0.04668799021999082,0.033654067843658694,0.6624320362617057,0.07436308811010169,70.54,0.9321948269195972,200
Group-BH,1000,0.9,prds_block,0.3,0.1,0.09534470670334957,0.04784079999329188,0.7751909934768406,0.06141695438705928,87.04,0.9321948269195972,200
Group-BH,1000,0.9,prds_block,0.3,0.2,0.19364360472735714,0.06989776453572553,0.8726945374060682,0.04694810994630849,110.525,0.9321948269195972,200
Group-BH,1000,0.95,independent,0.0,0.01,0.01173718178611212,0.02559809779842435,0.3287434898727352,0.08909182136213165,16.82,0.883906124503879,200
Group-BH,1000,0.95,independent,0.0,0.05,0.05047824175137103,0.042491282292088386,0.5638141875850105,0.09868178354604552,30.1,0.883906124503879,200
Group-BH,1000,0.95,independent,0.0,0.1,0.10026348085388065,0.054451630520679424,0.6782662123003793,0.08806898177707402,38.29,0.883906124503879,200
Group-BH,1000,0.95,independent,0.0,0.2,0.2029289704233714,0.06437346935548958,0.7937429304059128,0.07265559479129294,50.555,0.883906124503879,200
Group-BH,1000,0.95,prds_ar1,0.5,0.01,0.009259654437113173,0.023042340189444562,0.3237381339013353,0.08332160725349969,16.45,0.8879841338652464,200
Group-BH,1000,0.95,prds_ar1,0.5,0.05,0.047593577903551496,0.04391649563945364,0.5637737465586823,0.09039494682240681,29.91,0.8879841338652464,200
Group-BH,1000,0.95,prds_ar1,0.5,0.1,0.09506198372027948,0.056892754795517204,0.6753706379365115,0.07992356052527468,37.785,0.8879841338652464,200
Group-BH,1000,0.95,prds_ar1,0.5,0.2,0.1962533115945615,0.07526774276864968,0.7889737150947669,0.07519226407236995,49.88,0.8879841338652464,200
Group-BH,1000,0.95,prds_block,0.3,0.01,0.012875385823005413,0.02751147536046406,0.3203497851882584,0.09495966308371995,16.375,0.8869517201116938,200
Group-BH,1000,0.95,prds_block,0.3,0.05,0.05765520733519239,0.052772888282680376,0.5591389945560602,0.10353894471595204,30.07,0.8869517201116938,200
Group-BH,1000,0.95,prds_block,0.3,0.1,0.10819843686591551,0.06944882517480334,0.6777762008271773,0.09652267641063772,38.595,0.8869517201116938,200
Group-BH,1000,0.95,prds_block,0.3,0.2,0.2157514529897891,0.09577832834219523,0.7911971415653736,0.08386048597496717,51.665,0.8869517201116938,200
Group-BH,2000,0.5,independent,0.0,0.01,0.005060932363651915,0.002583613988637643,0.6582500044395388,0.019144050485055592,661.73,0.9888219489468856,200
Group-BH,2000,0.5,independent,0.0,0.05,0.024998840602336574,0.005051309166222107,0.8811150684927379,0.011783324783843672,903.915,0.9888219489468856,200
Group-BH,2000,0.5,independent,0.0,0.1,0.04934148534638352,0.006765643566077041,0.9430794322152819,0.007568207213594004,992.225,0.9888219489468856,200
Group-BH,2000,0.5,independent,0.0,0.2,0.10032276077121374,0.009207624014479696,0.9806300147986362,0.004474208986396307,1090.22,0.9888219489468856,200
Group-BH,2000,0.5,prds_ar1,0.5,0.01,0.0051172982162132055,0.0029190885469149164,0.6575537824465633,0.024451596663171527,662.115,0.9886730861946953,200
Group-BH,2000,0.5,prds_ar1,0.5,0.05,0.024990242725868736,0.005508500956573798,0.880335427684944,0.014200039310946011,904.515,0.9886730861946953,200
Group-BH,2000,0.5,prds_ar1,0.5,0.1,0.0493133137937939,0.007377024677011228,0.9415951565375731,0.009187440508779931,992.215,0.9886730861946953,200
Group-BH,2000,0.5,prds_ar1,0.5,0.2,0.09926546437076819,0.010117052697246368,0.9799599947753169,0.004852382437792132,1089.92,0.9886730861946953,200
Group-BH,2000,0.5,prds_block,0.3,0.01,0.004811391527219183,0.003598288605249376,0.6548021003281741,0.04340236301711443,657.58,0.9893489124162962,200
Group-BH,2000,0.5,prds_block,0.3,0.05,0.02402786598248112,0.008536380198125183,0.879297865685333,0.02421703708856294,900.465,0.9893489124162962,200
Group-BH,2000,0.5,prds_block,0.3,0.1,0.048502590177502566,0.01266297920956501,0.9423081174835953,0.015009214017948249,989.875,0.9893489124162962,200
Group-BH,2000,0.5,prds_block,0.3,0.2,0.09849484314880082,0.01884872665047756,0.9803058657575795,0.007520291761422739,1087.07,0.9893489124162962,200
Group-BH,2000,0.7,independent,0.0,0.01,0.007330333758602402,0.004615652058045352,0.5757434704841198,0.028793353405930786,348.725,0.9761297654427824,200
Group-BH,2000,0.7,independent,0.0,0.05,0.03479717946059273,0.007498261578951631,0.8223313862072987,0.018425855601916813,512.205,0.9761297654427824,200
Group-BH,2000,0.7,independent,0.0,0.1,0.06891974604989844,0.01004459739574111,0.9035479217949495,0.014205035809562292,583.405,0.9761297654427824,200
Group-BH,2000,0.7,independent,0.0,0.2,0.13825445885360937,0.014318603901635535,0.9605628599710875,0.00890003125793384,670.17,0.9761297654427824,200
Group-BH,2000,0.7,prds_ar1,0.5,0.01,0.00700498942638866,0.004767244756829682,0.5776418562935305,0.030185406483986904,351.125,0.9761082818704981,200
Group-BH,2000,0.7,prds_ar1,0.5,0.05,0.035032842787925206,0.009157583208171453,0.8232494109788395,0.021118345383627696,514.98,0.9761082818704981,200
Group-BH,2000,0.7,prds_ar1,0.5,0.1,0.0701446385795658,0.01306207647987299,0.9039637848001142,0.014925662985646343,586.85,0.9761082818704981,200
Group-BH,2000,0.7,prds_ar1,0.5,0.2,0.14020951110977312,0.017245646917959757,0.960585900985022,0.009517555585880633,674.535,0.9761082818704981,200
Group-BH,2000,0.7,prds_block,0.3,0.01,0.00703787165001488,0.004953047694189748,0.578615183290955,0.046676389351917896,349.855,0.9764021657751911,200
Group-BH,2000,0.7,prds_block,0.3,0.05,0.035415023885601984,0.012868206396617165,0.8207237553198135,0.032458508414861184,510.835,0.9764021657751911,200
Group-BH,2000,0.7,prds_block,0.3,0.1,0.07124049180975194,0.018715018950914607,0.9023860335939851,0.024400999991445568,583.4,0.9764021657751911,200
Group-BH,2000,0.7,prds_block,0.3,0.2,0.14066572600458846,0.02804584113340352,0.959242026067193,0.013745927853213416,670.55,0.9764021657751911,200
Group-BH,2000,0.9,independent,0.0,0.01,0.00958165564180179,0.010977395052935527,0.4088143466823637,0.04917465918384857,82.905,0.9303317271483671,200
Group-BH,2000,0.9,independent,0.0,0.05,0.045086222585483816,0.01744677031933914,0.6674407785690337,0.04500097498246975,140.24,0.9303317271483671,200
Group-BH,2000,0.9,independent,0.0,0.1,0.0921470158736636,0.022828623344622923,0.7796770035047969,0.03585465447038855,172.29,0.9303317271483671,200
Group-BH,2000,0.9,independent,0.0,0.2,0.18393177302505787,0.02829150169392397,0.8780756346550485,0.028202654913555843,215.94,0.9303317271483671,200
Group-BH,2000,0.9,prds_ar1,0.5,0.01,0.009238115471437151,0.010777782076813559,0.40597632708984327,0.05240688892994569,81.445,0.9285364732232886,200
Group-BH,2000,0.9,prds_ar1,0.5,0.05,0.04712984834466905,0.02141618234131219,0.6625514616121516,0.04573353778244894,138.165,0.9285364732232886,200
Group-BH,2000,0.9,prds_ar1,0.5,0.1,0.09136056088282865,0.028127841260513674,0.7729876274453619,0.041796837453417,169.025,0.9285364732232886,200
Group-BH,2000,0.9,prds_ar1,0.5,0.2,0.1870614436672421,0.03382139554633314,0.8720102254280053,0.030902013871221132,213.245,0.9285364732232886,200
Group-BH,2000,0.9,prds_block,0.3,0.01,0.010209387491005261,0.012478547850954626,0.4089008135538687,0.06145863176397145,82.725,0.9304289452488403,200
Group-BH,2000,0.9,prds_block,0.3,0.05,0.04987396659348465,0.025840858696791643,0.6639708395386148,0.05401768344792971,140.075,0.9304289452488403,200
Group-BH,2000,0.9,prds_block,0.3,0.1,0.09753635015602112,0.03798776274446396,0.7731618791606063,0.04763632156353123,171.885,0.9304289452488403,200
Group-BH,2000,0.9,prds_block,0.3,0.2,0.19156263042866747,0.051429479434569075,0.8743638283025388,0.03622016291622801,217.38,0.9304289452488403,200
Group-BH,2000,0.95,independent,0.0,0.01,0.009571557327762355,0.016942490982280803,0.3149038966114322,0.0596646888651335,31.55,0.8823861909009255,200
Group-BH,2000,0.95,independent,0.0,0.05,0.05130990672843725,0.027578119416814536,0.5558985828126869,0.0619530380590954,58.015,0.8823861909009255,200
Group-BH,2000,0.95,independent,0.0,0.1,0.10033420321009892,0.034952017043441225,0.6769973700950207,0.05499280019159108,74.565,0.8823861909009255,200
Group-BH,2000,0.95,independent,0.0,0.2,0.20083682661839097,0.04120544571650366,0.7914734913422052,0.04709092904680815,98.16,0.8823861909009255,200
Group-BH,2000,0.95,prds_ar1,0.5,0.01,0.009186931209233385,0.01896888620658395,0.31379753456104587,0.0702476150464261,31.805,0.8863281284696545,200
Group-BH,2000,0.95,prds_ar1,0.5,0.05,0.05021025815031438,0.03326614752444904,0.5579205019094039,0.0739909375096723,59.08,0.8863281284696545,200
Group-BH,2000,0.95,prds_ar1,0.5,0.1,0.0999258133849543,0.04159109090662777,0.6744502418411613,0.06414472391291372,75.365,0.8863281284696545,200
Group-BH,2000,0.95,prds_ar1,0.5,0.2,0.1955085046649517,0.05125952733501598,0.7962325800978861,0.05369911164905902,99.66,0.8863281284696545,200
Group-BH,2000,0.95,prds_block,0.3,0.01,0.010407018001251123,0.01860896352794318,0.32350917044001554,0.07035231078996262,32.575,0.8890448971918592,200
Group-BH,2000,0.95,prds_block,0.3,0.05,0.05210570604034787,0.034558837455189645,0.5648109723436225,0.07205458405989096,59.49,0.8890448971918592,200
Group-BH,2000,0.95,prds_block,0.3,0.1,0.10344691769230446,0.04965056919504913,0.6842990257389239,0.06451953222409007,76.345,0.8890448971918592,200
Group-BH,2000,0.95,prds_block,0.3,0.2,0.2054679009494009,0.07746405788879283,0.7947659330286149,0.059183691293071626,100.875,0.8890448971918592,200
Group-BH,5000,0.5,independent,0.0,0.01,0.004871080432489367,0.001732795695316972,0.6580956577998687,0.012456938142211224,1655.63,0.9888008848819716,200
Group-BH,5000,0.5,independent,0.0,0.05,0.024702895186305834,0.0034148024223354632,0.8803311674860267,0.00724226958975652,2259.73,0.9888008848819716,200
Group-BH,5000,0.5,independent,0.0,0.1,0.04968644759836176,0.004390914116075498,0.9425773555948596,0.005418924342427944,2483.15,0.9888008848819716,200
Group-BH,5000,0.5,independent,0.0,0.2,0.09937153144050674,0.005761526248015949,0.9804725877361022,0.002994200454053143,2725.47,0.9888008848819716,200
Group-BH,5000,0.5,prds_ar1,0.5,0.01,0.004903822747706687,0.001844377027235373,0.6563369200629263,0.01471346253899519,1650.62,0.9887420364412938,200
Group-BH,5000,0.5,prds_ar1,0.5,0.05,0.024812502862361606,0.0035538298963775855,0.8799389251961252,0.008605417272319988,2258.105,0.9887420364412938,200
Group-BH,5000,0.5,prds_ar1,0.5,0.1,0.04961832059344237,0.004958178983776599,0.942208658247596,0.005544178077180947,2480.995,0.9887420364412938,200
Group-BH,5000,0.5,prds_ar1,0.5,0.2,0.09964700378462304,0.007185896563300893,0.9801787138438843,0.003194461390143794,2724.385,0.9887420364412938,200
Group-BH,5000,0.5,prds_block,0.3,0.01,0.005364119708844879,0.002448387128729833,0.6607199400296662,0.030307025061460675,1661.34,0.9887256544931948,200
Group-BH,5000,0.5,prds_block,0.3,0.05,0.02545140269481361,0.005474639795686368,0.8819302329220498,0.01671635953273416,2263.195,0.9887256544931948,200
Group-BH,5000,0.5,prds_block,0.3,0.1,0.05101472244286876,0.008621051167367184,0.9430417812462331,0.010103302305406526,2485.28,0.9887256544931948,200
Group-BH,5000,0.5,prds_block,0.3,0.2,0.10126676307865624,0.011890821924482969,0.980423907442172,0.00496883115129061,2728.43,0.9887256544931948,200
Group-BH,5000,0.7,independent,0.0,0.01,0.0068104352050145315,0.0028480136920801522,0.57652215730253,0.01606067381316,867.36,0.9761648913553652,200
Group-BH,5000,0.7,independent,0.0,0.05,0.03473685932394939,0.005148625086479366,0.8231211318125041,0.01103400543551865,1274.125,0.9761648913553652,200
Group-BH,5000,0.7,independent,0.0,0.1,0.06970247049459227,0.006961004635568891,0.9039339516879457,0.008592943725845202,1451.825,0.9761648913553652,200
Group-BH,5000,0.7,independent,0.0,0.2,0.1391090782271584,0.008751005573186105,0.9602963380917583,0.005536922562838466,1666.735,0.9761648913553652,200
Group-BH,5000,0.7,prds_ar1,0.5,0.01,0.006938565271652933,0.0027965008929576275,0.5750363427426572,0.02103184778353544,866.665,0.9761859282734677,200
Group-BH,5000,0.7,prds_ar1,0.5,0.05,0.03440367729671417,0.005353580135171796,0.8230169258984847,0.013914118288208032,1275.67,0.9761859282734677,200
Group-BH,5000,0.7,prds_ar1,0.5,0.1,0.06904196272066422,0.007269054756626023,0.9039849733872528,0.009820183169975885,1453.295,0.9761859282734677,200
Group-BH,5000,0.7,prds_ar1,0.5,0.2,0.13878402612275847,0.00963115681412978,0.9601843809927817,0.005860674560752632,1668.73,0.9761859282734677,200
Group-BH,5000,0.7,prds_block,0.3,0.01,0.0072596703337674115,0.003834622427847786,0.575534029223637,0.03361874649068832,872.445,0.9764247602905044,200
Group-BH,5000,0.7,prds_block,0.3,0.05,0.034895380079434525,0.009282400950853874,0.8220127817797909,0.022877906778877372,1281.775,0.9764247602905044,200
Group-BH,5000,0.7,prds_block,0.3,0.1,0.07039558858102925,0.014577279718698207,0.9031929846425649,0.016075158531304055,1462.295,0.9764247602905044,200
Group-BH,5000,0.7,prds_block,0.3,0.2,0.14014636783500023,0.020842393955843593,0.9608480026318492,0.008715985794812857,1682.35,0.9764247602905044,200
Group-BH,5000,0.9,independent,0.0,0.01,0.008983951308197534,0.006129094173467464,0.4068962268041242,0.03151327484085195,204.8,0.9295515426165356,200
Group-BH,5000,0.9,independent,0.0,0.05,0.044474284972906286,0.011409978837525387,0.6648894509047893,0.02830998277433196,347.085,0.9295515426165356,200
Group-BH,5000,0.9,independent,0.0,0.1,0.08967847151045998,0.013945869092201484,0.7752518698572136,0.024229209504561987,424.83,0.9295515426165356,200
Group-BH,5000,0.9,independent,0.0,0.2,0.1797433125269441,0.017776541960468493,0.8738427180360954,0.01879184839192328,531.48,0.9295515426165356,200
Group-BH,5000,0.9,prds_ar1,0.5,0.01,0.009334920717948326,0.006936035579427717,0.4057938545075793,0.03199861569793148,204.63,0.9294420797618885,200
Group-BH,5000,0.9,prds_ar1,0.5,0.05,0.04631936645888121,0.012748674654412576,0.6659043624712558,0.029649282465437465,348.855,0.9294420797618885,200
Group-BH,5000,0.9,prds_ar1,0.5,0.1,0.09106933645168061,0.017934159945292977,0.7761568154358669,0.025397159540632815,426.685,0.9294420797618885,200
Group-BH,5000,0.9,prds_ar1,0.5,0.2,0.18123558613722346,0.022652563800819023,0.8771846540910854,0.01913778772130672,535.455,0.9294420797618885,200
Group-BH,5000,0.9,prds_block,0.3,0.01,0.009329277232154279,0.007680006355625641,0.4078080799414427,0.046729751172091376,206.945,0.9318909502612499,200
Group-BH,5000,0.9,prds_block,0.3,0.05,0.04586024168740541,0.01685527558142648,0.666639108509665,0.04151820101383163,351.205,0.9318909502612499,200
Group-BH,5000,0.9,prds_block,0.3,0.1,0.090588568116094,0.025134513855393333,0.7781117627810472,0.03382880117324338,430.275,0.9318909502612499,200
Group-BH,5000,0.9,prds_block,0.3,0.2,0.18168279456161457,0.03863029217428573,0.877585012807126,0.025864589259883556,540.02,0.9318909502612499,200
Group-BH,5000,0.95,independent,0.0,0.01,0.01004891178085707,0.010614832553888369,0.31053188368083995,0.040551469827292325,78.785,0.882234303104972,200
Group-BH,5000,0.95,independent,0.0,0.05,0.050334022798603044,0.01755060084456351,0.5566179962180966,0.04343691487374019,147.235,0.882234303104972,200
Group-BH,5000,0.95,independent,0.0,0.1,0.09878607441678422,0.02340314355946958,0.6738890806103154,0.03982929806818177,187.87,0.882234303104972,200
Group-BH,5000,0.95,independent,0.0,0.2,0.19415999168571826,0.028935305913306408,0.7920192043641392,0.033767148874017064,247.07,0.882234303104972,200
Group-BH,5000,0.95,prds_ar1,0.5,0.01,0.010176323585333,0.011523101430654083,0.3125983843565791,0.04126177652381709,78.375,0.8823896804913951,200
Group-BH,5000,0.95,prds_ar1,0.5,0.05,0.048968130568750635,0.02075815794972106,0.5571846360384342,0.04349954255158016,145.425,0.8823896804913951,200
Group-BH,5000,0.95,prds_ar1,0.5,0.1,0.09743720500484349,0.02775302412507689,0.6739895154492964,0.04000209640499249,185.4,0.8823896804913951,200
Group-BH,5000,0.95,prds_ar1,0.5,0.2,0.19684461115855864,0.03539520996106182,0.7946475172458283,0.031629361549998194,245.9,0.8823896804913951,200
Group-BH,5000,0.95,prds_block,0.3,0.01,0.01003169184143054,0.012435126613588022,0.31714009355081574,0.05346480480632214,80.58,0.886294868001207,200
Group-BH,5000,0.95,prds_block,0.3,0.05,0.04882796376588197,0.026795952065455094,0.5518801908009614,0.05625158104516496,146.125,0.886294868001207,200
Group-BH,5000,0.95,prds_block,0.3,0.1,0.09919462567578263,0.040566797717475546,0.6694267163511936,0.054217541709715135,187.385,0.886294868001207,200
Group-BH,5000,0.95,prds_block,0.3,0.2,0.1977026266135624,0.0606436467254998,0.7891156974351405,0.044948625416334334,249.025,0.886294868001207,200
Lee-Ren CC,200,0.5,independent,0.0,0.01,0.0004103967168262654,0.003352979321560225,0.2964247148313575,0.07044631660385235,29.795,0.9892544745210473,200
Lee-Ren CC,200,0.5,independent,0.0,0.05,0.0028601359490105947,0.006279275474264484,0.5872455538185297,0.061494243195452186,59.095,0.9892544745210473,200
Lee-Ren CC,200,0.5,independent,0.0,0.1,0.006067960803672879,0.00877846895757927,0.7031065330439668,0.05489257982343344,70.95,0.9892544745210473,200
Lee-Ren CC,200,0.5,independent,0.0,0.2,0.012159529635105502,0.011532247639205673,0.7915784543048034,0.04402650656320965,80.36,0.9892544745210473,200
Lee-Ren CC,200,0.5,prds_ar1,0.5,0.01,0.0004083491461100569,0.0033791295781020084,0.2853723472330771,0.09253419242633211,28.73,0.988771029118429,200
Lee-Ren CC,200,0.5,prds_ar1,0.5,0.05,0.00275740780898026,0.007238429041439497,0.5817913391323275,0.07679198278607206,58.57,0.988771029118429,200
Lee-Ren CC,200,0.5,prds_ar1,0.5,0.1,0.005674702558272706,0.009868230363121207,0.688521308779376,0.06895799104074624,69.52,0.988771029118429,200
Lee-Ren CC,200,0.5,prds_ar1,0.5,0.2,0.010865183606317412,0.013622594905245805,0.7837930939608211,0.0566511514599905,79.54,0.988771029118429,200
Lee-Ren CC,200,0.5,prds_block,0.3,0.01,0.00013157894736842105,0.0018608073189119668,0.28787979438614913,0.10107951690894687,28.835,0.9894291054405694,200
Lee-Ren CC,200,0.5,prds_block,0.3,0.05,0.002941976669279652,0.007598413253816916,0.5825219071161332,0.09386918549068778,58.505,0.9894291054405694,200
Lee-Ren CC,200,0.5,prds_block,0.3,0.1,0.006175861218478446,0.009659217543472307,0.6950441982610929,0.07965215013113444,69.985,0.9894291054405694,200
Lee-Ren CC,200,0.5,prds_block,0.3,0.2,0.011082948144500499,0.01239496199252298,0.783875677748939,0.06257685360945771,79.325,0.9894291054405694,200
Lee-Ren CC,200,0.7,independent,0.0,0.01,0.00041666666666666664,0.005892556509887896,0.21369697542544447,0.09320293903966806,13.045,0.9765448210476948,200
Lee-Ren CC,200,0.7,independent,0.0,0.05,0.0024689713903910233,0.00923692823319662,0.49592273530322034,0.09034357841030688,30.22,0.9765448210476948,200
Lee-Ren CC,200,0.7,independent,0.0,0.1,0.007623868490457315,0.014975774208850587,0.6168413903274549,0.07709962787716336,37.755,0.9765448210476948,200
Lee-Ren CC,200,0.7,independent,0.0,0.2,0.01680945300614775,0.019740675340535235,0.7208704363200937,0.06688471405757762,44.51,0.9765448210476948,200
Lee-Ren CC,200,0.7,prds_ar1,0.5,0.01,0.0011274509803921569,0.00941783374954074,0.2086736702246681,0.10713093240007486,12.71,0.9769831487750962,200
Lee-Ren CC,200,0.7,prds_ar1,0.5,0.05,0.004816647785958455,0.013276800787344707,0.49191986065116977,0.11423219047595501,29.97,0.9769831487750962,200
Lee-Ren CC,200,0.7,prds_ar1,0.5,0.1,0.008394057941836803,0.015123551626804564,0.6203251877448157,0.0991975859489869,37.86,0.9769831487750962,200
Lee-Ren CC,200,0.7,prds_ar1,0.5,0.2,0.016518606545764206,0.02129608166052101,0.7262552585862361,0.08659937814738572,44.645,0.9769831487750962,200
Lee-Ren CC,200,0.7,prds_block,0.3,0.01,0.0,0.0,0.203137718483346,0.10285465042814483,12.225,0.9746541744045558,200
Lee-Ren CC,200,0.7,prds_block,0.3,0.05,0.004904925835422397,0.01282715762946749,0.4768925959222149,0.11790925800467361,28.63,0.9746541744045558,200
Lee-Ren CC,200,0.7,prds_block,0.3,0.1,0.009927197709756233,0.016268116127326253,0.5980583774705786,0.10963879871435003,36.035,0.9746541744045558,200
Lee-Ren CC,200,0.7,prds_block,0.3,0.2,0.01864298120990403,0.02284215936885151,0.7057605368605858,0.0939210375147588,42.81,0.9746541744045558,200
Lee-Ren CC,200,0.9,independent,0.0,0.01,0.0,0.0,0.12691586494035273,0.10803975799423872,2.565,0.9283031059145571,200
Lee-Ren CC,200,0.9,independent,0.0,0.05,0.006408730158730158,0.03260910399921838,0.3234127688687201,0.14627511499519105,6.595,0.9283031059145571,200
Lee-Ren CC,200,0.9,independent,0.0,0.1,0.013290440768381945,0.038413069220201324,0.43664931633181575,0.15116343341949628,8.98,0.9283031059145571,200
